Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
17.52,0.01,0.01,0.02
17.52,0.01,0.01,0.02
17.52,0.02,0.01,0.02
17.53,0.02,0.01,0.02
17.53,0.02,0.01,0.01
17.53,0.02,0.01,0.01
17.53,0.02,0.01,0.01
17.54,0.02,0.01,0.01
17.54,0.02,0.00,0.01
17.54,0.02,0.00,0.01
17.54,0.02,0.00,0.01
17.55,0.02,0.00,0.01
17.55,0.02,0.00,0.01
17.55,0.02,0.00,0.01
17.55,0.02,0.00,0.01
17.56,0.02,0.00,0.01
17.56,0.02,0.00,0.01
17.56,0.03,-0.01,0.01
17.56,0.03,-0.01,0.01
17.57,0.02,-0.01,0.01
17.57,0.03,-0.01,0.01
17.57,0.03,-0.01,0.01
17.58,0.03,-0.01,0.01
17.58,0.02,0.00,0.01
17.58,0.02,-0.01,0.01
17.58,0.02,-0.01,0.01
17.59,0.02,-0.01,0.01
17.59,0.02,-0.01,0.01
17.59,0.02,-0.01,0.01
17.59,0.02,-0.01,0.01
17.60,0.02,-0.01,0.01
17.60,0.02,-0.01,0.01
17.60,0.02,-0.01,0.01
17.60,0.02,-0.01,0.01
17.61,0.02,-0.01,0.01
17.61,0.02,-0.01,0.01
17.61,0.02,-0.01,0.01
17.61,0.02,-0.01,0.00
17.62,0.02,-0.02,0.01
17.62,0.02,-0.02,0.01
17.62,0.02,-0.02,0.00
17.62,0.02,-0.02,0.00
17.63,0.02,-0.03,0.00
17.63,0.02,-0.03,0.00
17.63,0.02,-0.03,-0.01
17.63,0.02,-0.02,-0.01
17.64,0.03,-0.03,-0.01
17.64,0.03,-0.03,-0.01
17.64,0.03,-0.03,-0.01
17.64,0.04,-0.03,-0.01
17.65,0.04,-0.03,-0.01
17.65,0.04,-0.04,-0.02
17.65,0.04,-0.03,-0.02
17.65,0.04,-0.03,-0.02
17.66,0.04,-0.03,-0.02
17.66,0.04,-0.02,-0.02
17.66,0.04,-0.03,-0.02
17.66,0.05,-0.03,-0.02
17.67,0.05,-0.03,-0.02
17.67,0.05,-0.03,-0.01
17.67,0.05,-0.03,-0.02
17.67,0.05,-0.03,-0.02
17.68,0.06,-0.03,-0.02
17.68,0.05,-0.04,-0.02
17.68,0.05,-0.03,-0.02
17.68,0.05,-0.04,-0.02
17.69,0.06,-0.04,-0.02
17.69,0.05,-0.04,-0.02
17.69,0.05,-0.04,-0.02
17.69,0.05,-0.04,-0.01
17.70,0.05,-0.04,-0.01
17.70,0.05,-0.04,-0.01
17.70,0.05,-0.04,-0.01
17.70,0.05,-0.04,-0.01
17.71,0.05,-0.04,-0.01
17.71,0.04,-0.04,-0.01
17.71,0.04,-0.04,-0.01
17.71,0.05,-0.04,-0.01
17.72,0.05,-0.04,-0.01
17.72,0.05,-0.04,-0.02
17.72,0.05,-0.04,-0.02
17.72,0.05,-0.05,-0.02
17.73,0.05,-0.05,-0.02
17.73,0.05,-0.04,-0.02
17.73,0.05,-0.04,-0.02
17.73,0.04,-0.05,-0.02
17.74,0.04,-0.05,-0.02
17.74,0.04,-0.05,-0.02
17.74,0.04,-0.05,-0.02
17.74,0.03,-0.04,-0.02
17.75,0.03,-0.04,-0.02
17.75,0.03,-0.04,-0.02
17.75,0.03,-0.04,-0.02
17.75,0.02,-0.04,-0.02
17.76,0.02,-0.04,-0.01
17.76,0.01,-0.04,-0.01
17.76,0.01,-0.04,-0.01
17.76,0.01,-0.03,-0.01
17.77,0.00,-0.03,-0.01
17.77,0.00,-0.03,0.00
17.77,0.00,-0.03,-0.01
17.77,0.00,-0.03,0.00
17.78,0.01,-0.02,0.00
17.78,0.00,-0.02,0.00
17.78,0.01,-0.02,0.00
17.78,0.01,-0.02,0.00
17.79,0.01,-0.02,0.00
17.79,0.01,-0.02,0.00
17.79,0.02,-0.02,0.00
17.79,0.02,-0.02,0.00
17.80,0.02,-0.03,0.00
17.80,0.02,-0.03,0.00
17.80,0.02,-0.03,0.00
17.80,0.02,-0.03,0.00
17.81,0.02,-0.03,0.00
17.81,0.02,-0.03,0.01
17.81,0.02,-0.03,0.01
17.81,0.03,-0.03,0.01
17.82,0.02,-0.03,0.01
17.82,0.02,-0.03,0.01
17.82,0.02,-0.02,0.01
17.82,0.02,-0.02,0.01
17.83,0.02,-0.02,0.01
17.83,0.02,-0.02,0.01
17.83,0.01,-0.02,0.01
17.83,0.01,-0.03,0.00
17.84,0.01,-0.03,0.01
17.84,0.01,-0.03,0.00
17.84,0.02,-0.03,0.00
17.84,0.02,-0.03,0.00
17.85,0.02,-0.03,0.00
17.85,0.02,-0.03,0.00
17.85,0.02,-0.03,0.00
17.85,0.02,-0.03,0.00
17.86,0.02,-0.03,0.00
17.86,0.02,-0.02,0.00
17.86,0.02,-0.02,-0.01
17.86,0.02,-0.02,-0.01
17.87,0.02,-0.01,0.00
17.87,0.02,-0.01,-0.01
17.87,0.02,0.00,0.00
17.87,0.02,0.00,0.00
17.88,0.02,0.00,0.00
17.88,0.02,0.00,-0.01
