Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
16.11,-1.27,9.67,-0.86
16.12,-1.32,9.63,-0.85
16.12,-1.34,9.61,-0.84
16.12,-1.37,9.54,-0.84
16.12,-1.42,9.50,-0.84
16.13,-1.47,9.45,-0.86
16.13,-1.51,9.42,-0.85
16.13,-1.56,9.40,-0.87
16.13,-1.63,9.40,-0.91
16.13,-1.68,9.38,-1.01
16.14,-1.73,9.37,-1.10
16.14,-1.81,9.37,-1.15
16.14,-1.85,9.39,-1.20
16.14,-1.89,9.40,-1.29
16.15,-1.93,9.42,-1.35
16.15,-1.99,9.44,-1.43
16.15,-2.02,9.46,-1.47
16.15,-2.06,9.49,-1.47
16.16,-2.09,9.54,-1.48
16.16,-2.11,9.55,-1.47
16.16,-2.12,9.57,-1.46
16.16,-2.14,9.58,-1.44
16.16,-2.15,9.60,-1.43
16.17,-2.17,9.59,-1.42
16.17,-2.19,9.59,-1.40
16.17,-2.21,9.58,-1.39
16.17,-2.22,9.58,-1.37
16.18,-2.24,9.58,-1.36
16.18,-2.28,9.58,-1.36
16.18,-2.27,9.57,-1.33
16.18,-2.30,9.54,-1.31
16.19,-2.33,9.53,-1.30
16.19,-2.33,9.52,-1.26
16.19,-2.32,9.50,-1.22
16.19,-2.32,9.50,-1.19
16.19,-2.29,9.48,-1.19
16.20,-2.32,9.49,-1.17
16.20,-2.29,9.48,-1.15
16.20,-2.29,9.48,-1.15
16.20,-2.30,9.51,-1.16
16.21,-2.29,9.49,-1.16
16.21,-2.30,9.53,-1.19
16.21,-2.33,9.54,-1.20
16.21,-2.33,9.56,-1.24
16.22,-2.34,9.60,-1.24
16.22,-2.33,9.60,-1.27
16.22,-2.33,9.61,-1.30
16.22,-2.35,9.60,-1.35
16.22,-2.34,9.61,-1.36
16.23,-2.34,9.62,-1.39
16.23,-2.35,9.66,-1.40
16.23,-2.36,9.64,-1.41
16.23,-2.38,9.65,-1.41
16.24,-2.40,9.62,-1.39
16.24,-2.41,9.59,-1.36
16.24,-2.43,9.57,-1.37
16.24,-2.45,9.57,-1.39
16.25,-2.46,9.55,-1.42
16.25,-2.49,9.51,-1.43
16.25,-2.49,9.47,-1.45
16.25,-2.49,9.42,-1.47
16.25,-2.53,9.37,-1.51
16.26,-2.55,9.35,-1.52
16.26,-2.56,9.32,-1.51
16.26,-2.57,9.29,-1.47
16.26,-2.60,9.32,-1.43
16.27,-2.60,9.31,-1.42
16.27,-2.61,9.31,-1.39
16.27,-2.59,9.29,-1.39
16.27,-2.58,9.28,-1.37
16.28,-2.56,9.27,-1.40
16.28,-2.55,9.24,-1.39
16.28,-2.53,9.26,-1.41
16.28,-2.51,9.24,-1.39
16.28,-2.53,9.24,-1.43
16.29,-2.56,9.26,-1.42
16.29,-2.59,9.28,-1.43
16.29,-2.64,9.31,-1.42
16.29,-2.66,9.31,-1.40
16.30,-2.71,9.34,-1.35
16.30,-2.72,9.34,-1.34
16.30,-2.73,9.33,-1.34
16.30,-2.76,9.31,-1.35
16.31,-2.80,9.30,-1.42
16.31,-2.85,9.29,-1.49
16.31,-2.87,9.30,-1.55
16.31,-2.89,9.31,-1.63
16.31,-2.94,9.31,-1.70
16.32,-3.01,9.31,-1.74
16.32,-3.03,9.31,-1.75
16.32,-3.04,9.34,-1.78
16.32,-3.06,9.35,-1.80
16.33,-3.03,9.35,-1.81
16.33,-3.04,9.32,-1.82
16.33,-3.01,9.32,-1.83
16.33,-3.01,9.30,-1.84
16.33,-2.98,9.32,-1.85
16.34,-2.95,9.33,-1.84
16.34,-2.94,9.34,-1.82
16.34,-2.90,9.36,-1.79
16.34,-2.85,9.39,-1.74
16.35,-2.83,9.38,-1.69
16.35,-2.82,9.42,-1.66
16.35,-2.77,9.45,-1.63
16.35,-2.75,9.47,-1.57
16.36,-2.73,9.50,-1.55
16.36,-2.71,9.52,-1.50
16.36,-2.67,9.54,-1.48
16.36,-2.63,9.57,-1.43
16.36,-2.61,9.58,-1.42
16.37,-2.59,9.61,-1.41
16.37,-2.55,9.61,-1.40
16.37,-2.51,9.62,-1.42
16.37,-2.51,9.64,-1.40
16.38,-2.47,9.63,-1.42
16.38,-2.41,9.64,-1.43
16.38,-2.38,9.60,-1.41
16.38,-2.32,9.61,-1.44
16.39,-2.29,9.60,-1.45
16.39,-2.26,9.57,-1.46
16.39,-2.21,9.56,-1.48
16.39,-2.17,9.55,-1.49
16.39,-2.12,9.53,-1.47
16.40,-2.05,9.52,-1.46
16.40,-1.97,9.51,-1.44
16.40,-1.90,9.52,-1.43
16.40,-1.81,9.50,-1.44
16.41,-1.78,9.50,-1.46
16.41,-1.70,9.48,-1.44
16.41,-1.62,9.45,-1.45
16.41,-1.55,9.44,-1.42
16.42,-1.47,9.43,-1.40
16.42,-1.41,9.42,-1.38
16.42,-1.35,9.43,-1.38
16.42,-1.28,9.45,-1.37
16.42,-1.23,9.46,-1.37
16.43,-1.20,9.49,-1.37
16.43,-1.16,9.51,-1.41
16.43,-1.12,9.57,-1.43
16.43,-1.09,9.60,-1.42
16.44,-1.05,9.66,-1.41
16.44,-1.03,9.70,-1.44
16.44,-1.01,9.72,-1.46
16.44,-0.97,9.77,-1.49
16.45,-0.94,9.82,-1.46
16.45,-0.90,9.86,-1.49
16.45,-0.90,9.89,-1.52
16.45,-0.90,9.91,-1.52
16.45,-0.88,9.93,-1.53
16.46,-0.90,9.92,-1.52
16.46,-0.93,9.92,-1.55
16.46,-0.94,9.88,-1.55
16.46,-0.95,9.87,-1.55
16.47,-0.95,9.85,-1.53
16.47,-0.97,9.80,-1.51
16.47,-0.95,9.76,-1.47
16.47,-0.97,9.68,-1.48
16.48,-0.97,9.59,-1.47
16.48,-1.00,9.54,-1.48
16.48,-1.05,9.48,-1.48
16.48,-1.08,9.46,-1.51
16.48,-1.15,9.46,-1.50
16.49,-1.17,9.45,-1.49
16.49,-1.21,9.39,-1.46
16.49,-1.23,9.34,-1.48
16.49,-1.29,9.32,-1.48
16.50,-1.35,9.36,-1.51
16.50,-1.39,9.40,-1.54
16.50,-1.42,9.44,-1.55
16.50,-1.48,9.47,-1.56
16.51,-1.51,9.46,-1.57
16.51,-1.52,9.47,-1.59
16.51,-1.59,9.49,-1.58
16.51,-1.61,9.51,-1.59
16.51,-1.61,9.54,-1.54
16.52,-1.63,9.55,-1.51
16.52,-1.63,9.53,-1.48
16.52,-1.64,9.53,-1.44
16.52,-1.66,9.53,-1.43
16.53,-1.68,9.52,-1.42
16.53,-1.69,9.53,-1.41
16.53,-1.68,9.51,-1.41
16.53,-1.68,9.51,-1.40
16.53,-1.71,9.53,-1.37
16.54,-1.72,9.53,-1.35
16.54,-1.72,9.53,-1.34
16.54,-1.76,9.54,-1.28
16.54,-1.77,9.53,-1.26
16.55,-1.80,9.54,-1.24
16.55,-1.86,9.57,-1.23
16.55,-1.89,9.56,-1.24
16.55,-1.89,9.58,-1.24
16.56,-1.94,9.56,-1.22
16.56,-1.96,9.54,-1.19
16.56,-2.01,9.50,-1.15
16.56,-2.05,9.50,-1.13
16.56,-2.09,9.48,-1.10
16.57,-2.12,9.50,-1.10
16.57,-2.18,9.50,-1.08
16.57,-2.21,9.44,-1.07
16.57,-2.24,9.41,-1.05
16.58,-2.27,9.40,-1.06
16.58,-2.31,9.43,-1.07
16.58,-2.35,9.44,-1.12
16.58,-2.39,9.48,-1.16
16.59,-2.43,9.47,-1.20
16.59,-2.44,9.47,-1.23
16.59,-2.48,9.43,-1.24
16.59,-2.47,9.42,-1.25
16.59,-2.48,9.44,-1.28
16.60,-2.49,9.43,-1.30
16.60,-2.52,9.46,-1.36
16.60,-2.55,9.46,-1.38
16.60,-2.55,9.47,-1.42
16.61,-2.57,9.47,-1.44
16.61,-2.56,9.48,-1.45
16.61,-2.58,9.48,-1.46
16.61,-2.63,9.48,-1.44
16.62,-2.66,9.47,-1.44
16.62,-2.68,9.47,-1.44
16.62,-2.68,9.46,-1.43
16.62,-2.68,9.44,-1.43
16.62,-2.67,9.45,-1.43
16.63,-2.71,9.45,-1.44
16.63,-2.71,9.43,-1.44
16.63,-2.68,9.40,-1.43
16.63,-2.69,9.32,-1.44
16.64,-2.70,9.27,-1.47
16.64,-2.73,9.27,-1.51
16.64,-2.79,9.24,-1.57
16.64,-2.75,9.22,-1.56
16.65,-2.76,9.22,-1.55
16.65,-2.73,9.22,-1.53
16.65,-2.77,9.22,-1.52
16.65,-2.78,9.23,-1.49
16.65,-2.74,9.27,-1.50
16.66,-2.85,9.33,-1.50
16.66,-2.86,9.31,-1.43
16.66,-2.77,9.25,-1.36
16.66,-2.63,9.21,-1.38
16.67,-2.48,9.19,-1.44
16.67,-2.42,9.22,-1.51
16.67,-2.38,9.36,-1.60
16.67,-2.35,9.50,-1.68
16.68,-2.36,9.63,-1.70
16.68,-2.33,9.73,-1.67
16.68,-2.33,9.81,-1.59
16.68,-2.31,9.86,-1.48
16.68,-2.31,9.91,-1.44
16.69,-2.30,9.95,-1.40
16.69,-2.26,9.97,-1.38
16.69,-2.18,9.98,-1.36
16.69,-2.11,9.99,-1.37
16.70,-2.03,9.98,-1.36
16.70,-1.98,9.97,-1.36
16.70,-1.94,9.99,-1.38
16.70,-1.88,9.98,-1.38
16.71,-1.85,9.98,-1.39
16.71,-1.80,9.95,-1.43
16.71,-1.76,9.95,-1.47
16.71,-1.76,9.91,-1.50
16.71,-1.68,9.90,-1.52
16.72,-1.57,9.89,-1.53
16.72,-1.49,9.88,-1.54
16.72,-1.38,9.82,-1.50
16.72,-1.20,9.78,-1.51
16.73,-1.15,9.78,-1.53
16.73,-1.10,9.80,-1.57
16.73,-1.07,9.82,-1.60
16.73,-1.14,9.88,-1.61
16.74,-1.18,9.92,-1.60
16.74,-1.26,9.94,-1.55
16.74,-1.28,9.92,-1.49
16.74,-1.29,9.89,-1.42
16.74,-1.25,9.86,-1.35
16.75,-1.21,9.81,-1.29
16.75,-1.20,9.79,-1.23
16.75,-1.21,9.72,-1.18
16.75,-1.21,9.67,-1.14
16.76,-1.25,9.62,-1.15
16.76,-1.30,9.58,-1.13
16.76,-1.33,9.51,-1.14
16.76,-1.34,9.52,-1.17
16.76,-1.43,9.49,-1.18
16.77,-1.47,9.49,-1.21
16.77,-1.51,9.50,-1.23
16.77,-1.57,9.50,-1.26
16.77,-1.58,9.51,-1.27
16.78,-1.63,9.55,-1.28
16.78,-1.70,9.58,-1.29
16.78,-1.74,9.60,-1.32
16.78,-1.75,9.56,-1.35
16.79,-1.69,9.51,-1.39
