Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
13.81,1.33,9.83,0.03
13.81,1.33,9.84,0.06
13.81,1.32,9.84,0.06
13.82,1.31,9.83,0.05
13.82,1.31,9.85,0.07
13.82,1.29,9.85,0.05
13.82,1.28,9.83,0.06
13.82,1.27,9.82,0.08
13.83,1.28,9.83,0.10
13.83,1.31,9.82,0.14
13.83,1.30,9.84,0.14
13.83,1.29,9.86,0.13
13.84,1.28,9.84,0.13
13.84,1.30,9.85,0.11
13.84,1.29,9.83,0.10
13.84,1.27,9.85,0.11
13.85,1.29,9.84,0.09
13.85,1.29,9.84,0.08
13.85,1.30,9.86,0.04
13.85,1.29,9.85,0.05
13.85,1.27,9.86,0.05
13.86,1.27,9.84,0.07
13.86,1.27,9.82,0.09
13.86,1.28,9.79,0.11
13.86,1.27,9.75,0.13
13.87,1.23,9.70,0.14
13.87,1.21,9.68,0.15
13.87,1.21,9.64,0.19
13.87,1.23,9.63,0.20
13.88,1.23,9.61,0.23
13.88,1.22,9.59,0.25
13.88,1.21,9.59,0.26
13.88,1.19,9.55,0.30
13.88,1.19,9.56,0.29
13.89,1.19,9.54,0.31
13.89,1.20,9.54,0.30
13.89,1.21,9.54,0.30
13.89,1.21,9.55,0.28
13.90,1.21,9.57,0.27
13.90,1.24,9.58,0.23
13.90,1.26,9.60,0.19
13.90,1.27,9.59,0.17
13.91,1.28,9.62,0.14
13.91,1.31,9.66,0.12
13.91,1.35,9.67,0.08
13.91,1.35,9.65,0.04
13.91,1.34,9.65,0.00
13.92,1.41,9.66,-0.01
13.92,1.43,9.67,-0.02
13.92,1.40,9.71,-0.01
13.92,1.36,9.73,0.02
13.93,1.37,9.76,0.03
13.93,1.34,9.79,0.06
13.93,1.33,9.81,0.06
13.93,1.36,9.80,0.09
13.94,1.36,9.78,0.11
13.94,1.36,9.79,0.11
13.94,1.37,9.79,0.07
13.94,1.37,9.77,0.04
13.94,1.34,9.78,0.01
13.95,1.31,9.77,0.00
13.95,1.30,9.78,-0.01
13.95,1.32,9.79,-0.02
13.95,1.32,9.76,-0.05
13.96,1.34,9.74,-0.05
13.96,1.36,9.72,-0.07
13.96,1.40,9.66,-0.10
13.96,1.38,9.65,-0.11
13.96,1.39,9.66,-0.13
13.97,1.40,9.69,-0.12
13.97,1.40,9.73,-0.10
13.97,1.42,9.75,-0.08
13.97,1.45,9.75,-0.08
13.98,1.45,9.77,-0.10
13.98,1.43,9.80,-0.10
13.98,1.45,9.79,-0.13
13.98,1.48,9.80,-0.15
13.99,1.49,9.79,-0.16
13.99,1.48,9.78,-0.17
13.99,1.48,9.80,-0.18
13.99,1.46,9.80,-0.17
13.99,1.48,9.82,-0.17
14.00,1.49,9.80,-0.15
14.00,1.49,9.80,-0.15
14.00,1.50,9.81,-0.11
14.00,1.50,9.79,-0.12
14.01,1.49,9.77,-0.09
14.01,1.53,9.74,-0.11
14.01,1.51,9.76,-0.10
14.01,1.50,9.75,-0.11
14.02,1.52,9.74,-0.08
14.02,1.53,9.75,-0.07
14.02,1.57,9.73,-0.06
14.02,1.59,9.76,-0.09
14.02,1.60,9.76,-0.09
14.03,1.59,9.75,-0.07
14.03,1.60,9.76,-0.06
14.03,1.61,9.75,-0.03
14.03,1.63,9.73,-0.04
14.04,1.64,9.73,-0.02
14.04,1.66,9.72,0.00
14.04,1.67,9.72,0.03
14.04,1.68,9.69,0.04
14.05,1.66,9.68,0.07
14.05,1.66,9.69,0.08
14.05,1.65,9.68,0.07
14.05,1.62,9.67,0.07
14.05,1.62,9.67,0.05
14.06,1.60,9.67,0.06
14.06,1.57,9.66,0.08
14.06,1.55,9.68,0.07
14.06,1.53,9.68,0.11
14.07,1.51,9.67,0.11
14.07,1.48,9.66,0.10
14.07,1.47,9.65,0.10
14.07,1.43,9.68,0.06
14.08,1.39,9.67,0.06
14.08,1.36,9.67,0.05
14.08,1.34,9.66,0.04
14.08,1.32,9.67,0.04
14.08,1.29,9.69,0.00
14.09,1.28,9.71,0.00
14.09,1.25,9.70,0.01
14.09,1.27,9.70,0.01
14.09,1.25,9.71,0.03
14.10,1.23,9.71,0.03
14.10,1.23,9.71,0.03
14.10,1.23,9.68,0.04
14.10,1.24,9.68,0.06
14.11,1.25,9.68,0.04
14.11,1.26,9.66,0.04
14.11,1.23,9.68,0.02
14.11,1.23,9.68,0.05
14.11,1.25,9.70,0.04
14.12,1.27,9.71,0.05
14.12,1.28,9.73,0.04
14.12,1.30,9.76,0.03
14.12,1.29,9.76,0.05
14.13,1.31,9.81,0.05
14.13,1.30,9.82,0.06
14.13,1.31,9.83,0.07
14.13,1.30,9.81,0.08
14.14,1.31,9.83,0.08
14.14,1.29,9.84,0.05
14.14,1.28,9.83,0.06
14.14,1.27,9.82,0.06
14.14,1.25,9.83,0.07
14.15,1.26,9.82,0.07
14.15,1.25,9.80,0.09
14.15,1.23,9.79,0.10
14.15,1.23,9.79,0.10
14.16,1.22,9.80,0.10
14.16,1.23,9.79,0.12
14.16,1.22,9.78,0.14
14.16,1.21,9.76,0.16
14.17,1.21,9.76,0.15
14.17,1.21,9.75,0.15
14.17,1.20,9.74,0.16
14.17,1.19,9.73,0.16
14.17,1.18,9.73,0.18
14.18,1.18,9.73,0.20
14.18,1.19,9.73,0.20
14.18,1.19,9.71,0.22
14.18,1.18,9.69,0.23
14.19,1.18,9.70,0.25
14.19,1.18,9.70,0.28
14.19,1.20,9.70,0.29
14.19,1.18,9.69,0.29
14.19,1.17,9.70,0.31
14.20,1.18,9.72,0.31
14.20,1.18,9.72,0.33
14.20,1.19,9.73,0.33
14.20,1.17,9.72,0.35
14.21,1.18,9.75,0.33
14.21,1.18,9.74,0.33
14.21,1.16,9.75,0.29
14.21,1.16,9.75,0.28
14.22,1.19,9.74,0.27
14.22,1.16,9.75,0.25
14.22,1.17,9.74,0.23
14.22,1.19,9.73,0.22
14.22,1.19,9.72,0.20
14.23,1.19,9.71,0.19
14.23,1.22,9.71,0.18
14.23,1.24,9.70,0.17
14.23,1.24,9.72,0.15
14.24,1.28,9.72,0.14
14.24,1.30,9.70,0.14
14.24,1.33,9.72,0.15
14.24,1.34,9.72,0.15
14.25,1.36,9.70,0.15
14.25,1.34,9.70,0.15
14.25,1.36,9.69,0.16
14.25,1.36,9.71,0.18
14.25,1.34,9.71,0.22
14.26,1.35,9.71,0.24
14.26,1.34,9.72,0.25
14.26,1.33,9.72,0.26
14.26,1.33,9.72,0.29
14.27,1.33,9.70,0.27
14.27,1.32,9.73,0.27
14.27,1.33,9.72,0.24
14.27,1.31,9.70,0.23
14.28,1.29,9.71,0.18
14.28,1.27,9.71,0.17
14.28,1.27,9.72,0.16
14.28,1.26,9.70,0.12
14.28,1.27,9.73,0.12
14.29,1.26,9.75,0.12
14.29,1.28,9.76,0.12
14.29,1.27,9.78,0.13
14.29,1.26,9.79,0.12
14.30,1.26,9.81,0.14
14.30,1.27,9.80,0.11
14.30,1.29,9.80,0.10
14.30,1.31,9.78,0.07
14.31,1.32,9.77,0.06
14.31,1.33,9.77,0.04
14.31,1.34,9.77,0.04
14.31,1.33,9.77,0.05
14.31,1.35,9.78,0.07
14.32,1.41,9.75,0.04
14.32,1.42,9.76,0.06
14.32,1.44,9.77,0.04
14.32,1.44,9.78,0.04
14.33,1.45,9.79,0.05
14.33,1.47,9.78,0.04
14.33,1.47,9.77,0.05
14.33,1.46,9.78,0.06
14.34,1.47,9.77,0.09
14.34,1.47,9.77,0.07
14.34,1.47,9.76,0.09
14.34,1.47,9.75,0.11
14.34,1.47,9.74,0.14
14.35,1.47,9.74,0.15
14.35,1.46,9.75,0.16
14.35,1.45,9.76,0.17
14.35,1.45,9.73,0.16
14.36,1.45,9.71,0.15
14.36,1.44,9.71,0.13
14.36,1.43,9.69,0.12
14.36,1.43,9.70,0.12
14.37,1.43,9.69,0.10
14.37,1.42,9.69,0.09
14.37,1.42,9.71,0.10
14.37,1.39,9.71,0.07
14.37,1.37,9.70,0.07
14.38,1.37,9.72,0.06
14.38,1.37,9.71,0.05
14.38,1.37,9.71,0.04
14.38,1.36,9.73,0.04
14.39,1.35,9.72,0.02
14.39,1.35,9.71,0.04
14.39,1.35,9.71,0.06
14.39,1.31,9.71,0.05
14.39,1.32,9.72,0.07
14.40,1.31,9.71,0.09
14.40,1.30,9.72,0.10
14.40,1.32,9.73,0.12
14.40,1.32,9.73,0.13
14.41,1.30,9.75,0.15
14.41,1.30,9.76,0.14
14.41,1.30,9.75,0.14
14.41,1.30,9.77,0.12
14.42,1.29,9.77,0.11
14.42,1.29,9.77,0.12
14.42,1.28,9.78,0.12
14.42,1.29,9.79,0.09
14.42,1.27,9.80,0.09
14.43,1.26,9.80,0.08
14.43,1.28,9.80,0.09
14.43,1.29,9.80,0.09
14.43,1.28,9.78,0.11
14.44,1.29,9.79,0.12
14.44,1.26,9.77,0.12
14.44,1.28,9.76,0.10
14.44,1.26,9.74,0.09
14.45,1.27,9.74,0.08
14.45,1.24,9.71,0.07
14.45,1.25,9.71,0.03
14.45,1.26,9.72,0.05
14.45,1.24,9.72,0.07
14.46,1.24,9.72,0.06
14.46,1.25,9.69,0.07
14.46,1.25,9.71,0.07
14.46,1.25,9.73,0.08
14.47,1.25,9.73,0.11
14.47,1.24,9.72,0.12
14.47,1.24,9.71,0.12
14.47,1.24,9.71,0.12
14.48,1.24,9.71,0.15
14.48,1.26,9.71,0.13
14.48,1.26,9.72,0.12
14.48,1.28,9.73,0.13
14.48,1.29,9.71,0.11
14.49,1.28,9.72,0.09
14.49,1.28,9.70,0.09
14.49,1.28,9.71,0.07
14.49,1.28,9.71,0.09
14.50,1.29,9.73,0.09
14.50,1.30,9.74,0.10
14.50,1.29,9.76,0.07
14.50,1.30,9.73,0.06
14.51,1.29,9.73,0.07
14.51,1.30,9.73,0.06
14.51,1.31,9.72,0.06
14.51,1.29,9.72,0.06
14.51,1.30,9.71,0.05
14.52,1.28,9.71,0.06
14.52,1.29,9.71,0.05
14.52,1.29,9.70,0.04
14.52,1.27,9.70,0.06
14.53,1.28,9.69,0.07
14.53,1.27,9.69,0.09
14.53,1.27,9.68,0.09
14.53,1.28,9.71,0.09
14.54,1.28,9.71,0.09
14.54,1.26,9.70,0.09
14.54,1.25,9.71,0.09
14.54,1.26,9.72,0.07
14.54,1.27,9.76,0.07
14.55,1.26,9.76,0.05
14.55,1.25,9.77,0.05
14.55,1.25,9.78,0.04
14.55,1.24,9.78,0.06
14.56,1.26,9.78,0.06
14.56,1.25,9.76,0.04
14.56,1.27,9.77,0.06
14.56,1.27,9.79,0.05
14.57,1.27,9.80,0.04
14.57,1.27,9.79,0.06
14.57,1.28,9.78,0.05
14.57,1.29,9.77,0.06
14.57,1.29,9.78,0.06
14.58,1.30,9.78,0.04
14.58,1.30,9.79,0.06
14.58,1.30,9.78,0.05
14.58,1.29,9.79,0.04
14.59,1.31,9.80,0.03
14.59,1.29,9.78,0.03
14.59,1.28,9.79,0.01
14.59,1.31,9.79,0.03
14.59,1.31,9.80,0.03
14.60,1.29,9.77,0.04
14.60,1.28,9.76,0.02
14.60,1.29,9.75,0.04
14.60,1.28,9.77,0.04
14.61,1.27,9.73,0.05
14.61,1.27,9.73,0.05
14.61,1.25,9.75,0.06
14.61,1.26,9.75,0.07
14.62,1.26,9.73,0.10
14.62,1.24,9.72,0.12
14.62,1.25,9.73,0.12
14.62,1.26,9.72,0.13
14.62,1.24,9.71,0.12
14.63,1.23,9.73,0.12
14.63,1.24,9.71,0.12
