Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
15.02,-0.34,9.39,1.34
15.02,-0.37,9.31,1.27
15.03,-0.39,9.31,1.28
15.03,-0.40,9.32,1.27
15.03,-0.38,9.35,1.27
15.03,-0.43,9.39,1.22
15.04,-0.42,9.33,1.21
15.04,-0.38,9.33,1.26
15.04,-0.39,9.33,1.35
15.04,-0.40,9.37,1.32
15.05,-0.40,9.36,1.37
15.05,-0.36,9.35,1.37
15.05,-0.35,9.34,1.37
15.05,-0.37,9.33,1.43
15.06,-0.39,9.39,1.39
15.06,-0.39,9.39,1.37
15.06,-0.38,9.37,1.34
15.06,-0.39,9.41,1.32
15.07,-0.39,9.32,1.33
15.07,-0.39,9.33,1.38
15.07,-0.35,9.30,1.30
15.07,-0.40,9.31,1.34
15.08,-0.41,9.29,1.38
15.08,-0.37,9.30,1.44
15.08,-0.40,9.30,1.36
15.08,-0.39,9.30,1.33
15.09,-0.38,9.31,1.37
15.09,-0.43,9.26,1.38
15.09,-0.41,9.27,1.36
15.09,-0.45,9.24,1.34
15.10,-0.42,9.30,1.30
15.10,-0.41,9.26,1.30
15.10,-0.41,9.27,1.30
15.10,-0.43,9.30,1.24
15.11,-0.44,9.35,1.24
15.11,-0.43,9.36,1.27
15.11,-0.44,9.34,1.24
15.11,-0.48,9.36,1.22
15.12,-0.47,9.40,1.25
15.12,-0.50,9.39,1.25
15.12,-0.52,9.38,1.26
15.12,-0.56,9.39,1.29
15.13,-0.49,9.38,1.34
15.13,-0.51,9.42,1.33
15.13,-0.47,9.38,1.34
15.13,-0.48,9.39,1.39
15.14,-0.51,9.39,1.35
15.14,-0.48,9.38,1.29
15.14,-0.52,9.38,1.35
15.14,-0.52,9.39,1.31
15.15,-0.54,9.39,1.31
15.15,-0.51,9.43,1.30
15.15,-0.53,9.43,1.31
15.15,-0.55,9.36,1.30
15.16,-0.55,9.37,1.35
15.16,-0.54,9.38,1.30
15.16,-0.55,9.43,1.30
15.16,-0.59,9.36,1.30
15.17,-0.56,9.36,1.29
15.17,-0.52,9.38,1.31
15.17,-0.51,9.39,1.29
15.17,-0.53,9.40,1.26
15.18,-0.53,9.38,1.20
15.18,-0.50,9.36,1.19
15.18,-0.48,9.38,1.19
15.18,-0.51,9.38,1.20
15.19,-0.46,9.39,1.21
15.19,-0.48,9.39,1.20
15.19,-0.51,9.37,1.20
15.19,-0.54,9.37,1.21
15.20,-0.48,9.40,1.23
15.20,-0.45,9.41,1.23
15.20,-0.43,9.38,1.24
15.20,-0.52,9.37,1.19
15.21,-0.52,9.37,1.22
15.21,-0.50,9.37,1.21
15.21,-0.53,9.41,1.23
15.21,-0.52,9.43,1.21
15.22,-0.48,9.38,1.23
15.22,-0.49,9.41,1.23
15.22,-0.49,9.45,1.21
15.22,-0.50,9.44,1.33
15.23,-0.51,9.43,1.36
15.23,-0.53,9.43,1.32
15.23,-0.55,9.41,1.37
15.23,-0.52,9.39,1.42
15.24,-0.45,9.39,1.33
15.24,-0.41,9.39,1.38
15.24,-0.39,9.37,1.31
15.24,-0.41,9.37,1.35
15.25,-0.38,9.38,1.38
15.25,-0.37,9.35,1.37
15.25,-0.35,9.33,1.40
15.25,-0.31,9.31,1.37
15.26,-0.30,9.31,1.43
15.26,-0.34,9.28,1.44
15.26,-0.35,9.28,1.47
15.26,-0.37,9.23,1.46
15.27,-0.43,9.21,1.47
15.27,-0.37,9.19,1.41
15.27,-0.33,9.19,1.34
15.27,-0.36,9.17,1.29
15.28,-0.32,9.19,1.18
15.28,-0.37,9.19,1.18
15.28,-0.38,9.21,1.11
15.28,-0.36,9.18,1.08
15.29,-0.31,9.18,1.14
15.29,-0.30,9.25,1.13
15.29,-0.30,9.29,1.07
15.29,-0.31,9.30,1.13
15.30,-0.31,9.38,1.15
15.30,-0.27,9.35,1.17
15.30,-0.23,9.40,1.24
15.30,-0.23,9.41,1.34
15.31,-0.22,9.42,1.29
15.31,-0.21,9.45,1.36
15.31,-0.26,9.46,1.37
15.31,-0.20,9.47,1.39
15.32,-0.18,9.51,1.37
15.32,-0.22,9.50,1.31
15.32,-0.20,9.53,1.34
15.32,-0.20,9.59,1.41
15.33,-0.20,9.57,1.44
15.33,-0.22,9.53,1.57
15.33,-0.22,9.51,1.53
15.33,-0.20,9.53,1.53
15.34,-0.17,9.50,1.56
15.34,-0.15,9.50,1.53
15.34,-0.18,9.50,1.48
15.34,-0.14,9.46,1.53
15.35,-0.15,9.50,1.53
15.35,-0.16,9.47,1.47
15.35,-0.12,9.43,1.50
15.35,-0.18,9.47,1.53
15.36,-0.15,9.45,1.60
15.36,-0.11,9.46,1.55
15.36,-0.11,9.47,1.57
15.36,-0.11,9.47,1.60
15.37,-0.15,9.49,1.58
15.37,-0.09,9.47,1.55
15.37,0.00,9.42,1.52
15.37,-0.08,9.45,1.46
15.38,-0.13,9.43,1.42
15.38,-0.07,9.39,1.41
15.38,0.07,9.36,1.44
15.38,0.08,9.38,1.40
15.39,0.00,9.42,1.38
15.39,-0.06,9.43,1.40
15.39,-0.04,9.42,1.41
15.39,-0.01,9.40,1.43
15.40,0.04,9.40,1.48
15.40,0.03,9.43,1.52
15.40,-0.06,9.42,1.59
15.40,-0.11,9.41,1.61
15.41,-0.11,9.42,1.64
15.41,-0.10,9.41,1.67
15.41,-0.07,9.38,1.66
15.41,-0.09,9.40,1.63
15.42,-0.08,9.36,1.63
15.42,-0.14,9.32,1.52
15.42,-0.14,9.31,1.46
15.42,-0.09,9.24,1.47
15.43,-0.07,9.25,1.44
15.43,-0.10,9.19,1.44
15.43,-0.07,9.19,1.42
15.43,-0.08,9.22,1.43
15.44,-0.08,9.16,1.42
15.44,-0.09,9.15,1.41
15.44,-0.06,9.18,1.46
15.44,-0.06,9.21,1.45
15.45,-0.09,9.19,1.43
15.45,-0.04,9.23,1.40
15.45,-0.03,9.20,1.41
15.45,-0.03,9.18,1.50
15.46,-0.01,9.21,1.53
15.46,-0.04,9.21,1.46
15.46,0.00,9.20,1.49
15.46,-0.01,9.23,1.45
15.47,-0.05,9.22,1.48
15.47,-0.07,9.26,1.52
15.47,-0.09,9.27,1.53
15.47,-0.15,9.28,1.56
15.48,-0.15,9.33,1.59
15.48,-0.20,9.33,1.61
15.48,-0.22,9.38,1.59
15.48,-0.23,9.38,1.56
15.49,-0.30,9.38,1.56
15.49,-0.33,9.38,1.62
15.49,-0.31,9.36,1.52
