Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
20.02,-0.17,0.03,0.23
20.03,-0.17,0.03,0.23
20.03,-0.17,0.04,0.23
20.03,-0.17,0.04,0.22
20.03,-0.17,0.04,0.23
20.04,-0.17,0.05,0.23
20.04,-0.17,0.05,0.23
20.04,-0.17,0.05,0.22
20.04,-0.17,0.05,0.22
20.05,-0.17,0.05,0.22
20.05,-0.17,0.05,0.22
20.05,-0.17,0.04,0.22
20.05,-0.17,0.04,0.22
20.06,-0.17,0.04,0.22
20.06,-0.17,0.04,0.22
20.06,-0.17,0.04,0.22
20.06,-0.17,0.04,0.22
20.07,-0.17,0.04,0.22
20.07,-0.17,0.04,0.22
20.07,-0.17,0.04,0.22
20.07,-0.17,0.04,0.22
20.08,-0.17,0.04,0.22
20.08,-0.18,0.04,0.22
20.08,-0.18,0.04,0.22
20.08,-0.18,0.04,0.22
20.09,-0.18,0.04,0.22
20.09,-0.18,0.04,0.22
20.09,-0.18,0.04,0.22
20.09,-0.18,0.04,0.22
20.10,-0.18,0.03,0.22
20.10,-0.18,0.03,0.22
20.10,-0.18,0.03,0.22
20.10,-0.17,0.02,0.21
20.11,-0.17,0.02,0.22
20.11,-0.17,0.01,0.21
20.11,-0.17,0.01,0.21
20.11,-0.16,0.01,0.21
20.12,-0.17,0.01,0.20
20.12,-0.17,0.00,0.20
20.12,-0.17,0.00,0.20
20.12,-0.16,0.00,0.20
20.13,-0.16,0.00,0.20
20.13,-0.16,0.00,0.20
20.13,-0.17,0.00,0.19
20.13,-0.17,0.00,0.20
20.14,-0.17,0.00,0.20
20.14,-0.17,0.00,0.20
20.14,-0.18,0.00,0.20
20.14,-0.18,0.00,0.20
20.15,-0.18,0.00,0.20
20.15,-0.19,-0.01,0.20
20.15,-0.19,-0.01,0.19
20.15,-0.19,-0.01,0.20
20.16,-0.19,-0.01,0.20
20.16,-0.20,-0.02,0.20
20.16,-0.21,-0.02,0.20
20.16,-0.21,-0.02,0.20
20.17,-0.21,-0.03,0.20
20.17,-0.21,-0.03,0.20
20.17,-0.21,-0.03,0.20
20.17,-0.21,-0.03,0.20
20.18,-0.20,-0.03,0.20
20.18,-0.20,-0.03,0.21
20.18,-0.20,-0.02,0.21
20.18,-0.20,-0.02,0.20
20.19,-0.19,-0.02,0.21
20.19,-0.19,-0.02,0.21
20.19,-0.19,-0.02,0.22
20.19,-0.19,-0.01,0.22
20.20,-0.19,-0.01,0.22
20.20,-0.19,-0.01,0.22
