Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
17.64,-0.17,0.45,0.31
17.64,-0.17,0.44,0.31
17.65,-0.17,0.44,0.31
17.65,-0.17,0.43,0.31
17.65,-0.16,0.43,0.31
17.65,-0.16,0.43,0.30
17.66,-0.16,0.42,0.30
17.66,-0.16,0.42,0.30
17.66,-0.16,0.42,0.30
17.66,-0.16,0.42,0.30
17.67,-0.16,0.42,0.30
17.67,-0.16,0.41,0.30
17.67,-0.16,0.41,0.30
17.67,-0.16,0.41,0.30
17.68,-0.16,0.41,0.30
17.68,-0.16,0.40,0.30
17.68,-0.16,0.40,0.30
17.68,-0.17,0.40,0.30
17.69,-0.17,0.39,0.30
17.69,-0.17,0.39,0.29
17.69,-0.17,0.38,0.29
17.69,-0.17,0.37,0.29
17.70,-0.17,0.37,0.29
17.70,-0.17,0.36,0.29
17.70,-0.17,0.36,0.28
17.70,-0.17,0.35,0.28
17.71,-0.17,0.34,0.28
17.71,-0.17,0.33,0.28
17.71,-0.17,0.33,0.27
17.71,-0.17,0.32,0.27
17.72,-0.17,0.32,0.26
17.72,-0.17,0.31,0.26
17.72,-0.17,0.31,0.26
17.72,-0.17,0.30,0.26
17.73,-0.17,0.30,0.25
17.73,-0.17,0.29,0.25
17.73,-0.17,0.29,0.25
17.73,-0.17,0.29,0.25
17.74,-0.17,0.28,0.25
17.74,-0.18,0.28,0.24
17.74,-0.18,0.29,0.24
17.74,-0.17,0.28,0.24
17.75,-0.18,0.28,0.24
17.75,-0.18,0.28,0.24
17.75,-0.18,0.28,0.24
17.75,-0.18,0.28,0.23
17.76,-0.18,0.28,0.24
17.76,-0.18,0.27,0.23
17.76,-0.18,0.27,0.23
17.76,-0.18,0.26,0.23
17.77,-0.17,0.26,0.23
17.77,-0.17,0.25,0.23
17.77,-0.17,0.25,0.23
17.77,-0.17,0.24,0.23
17.78,-0.17,0.24,0.23
17.78,-0.16,0.23,0.23
17.78,-0.16,0.23,0.22
17.78,-0.16,0.22,0.22
17.79,-0.15,0.21,0.22
17.79,-0.15,0.21,0.22
17.79,-0.15,0.20,0.22
17.79,-0.15,0.19,0.22
17.80,-0.14,0.19,0.22
17.80,-0.14,0.18,0.22
17.80,-0.13,0.18,0.22
17.80,-0.13,0.17,0.22
17.81,-0.13,0.17,0.21
17.81,-0.13,0.16,0.22
17.81,-0.12,0.16,0.21
17.81,-0.12,0.15,0.21
17.82,-0.13,0.15,0.22
17.82,-0.12,0.15,0.22
17.82,-0.12,0.15,0.21
17.82,-0.12,0.15,0.22
17.83,-0.12,0.15,0.22
17.83,-0.12,0.15,0.22
17.83,-0.13,0.15,0.22
17.83,-0.13,0.14,0.22
17.84,-0.13,0.14,0.22
17.84,-0.13,0.14,0.22
17.84,-0.13,0.14,0.22
17.84,-0.14,0.14,0.22
17.85,-0.14,0.14,0.21
17.85,-0.14,0.13,0.21
17.85,-0.14,0.12,0.22
17.85,-0.15,0.12,0.22
17.86,-0.15,0.11,0.22
17.86,-0.15,0.10,0.21
17.86,-0.15,0.10,0.21
17.86,-0.15,0.09,0.21
17.87,-0.15,0.08,0.21
17.87,-0.15,0.08,0.21
17.87,-0.15,0.07,0.21
17.87,-0.14,0.07,0.21
17.88,-0.14,0.06,0.21
17.88,-0.14,0.06,0.21
17.88,-0.14,0.05,0.21
17.88,-0.14,0.04,0.21
17.89,-0.14,0.04,0.21
17.89,-0.14,0.04,0.21
17.89,-0.14,0.04,0.21
17.89,-0.14,0.04,0.21
17.90,-0.14,0.03,0.21
17.90,-0.14,0.03,0.21
17.90,-0.14,0.03,0.21
17.90,-0.15,0.03,0.21
17.91,-0.15,0.03,0.21
17.91,-0.16,0.02,0.21
17.91,-0.15,0.02,0.21
17.91,-0.16,0.02,0.21
17.92,-0.16,0.01,0.21
17.92,-0.16,0.01,0.21
17.92,-0.17,0.01,0.21
17.92,-0.17,0.00,0.21
17.93,-0.17,0.00,0.21
17.93,-0.17,0.00,0.21
17.93,-0.17,-0.01,0.21
17.93,-0.18,-0.01,0.21
17.94,-0.18,-0.01,0.21
17.94,-0.18,-0.02,0.21
17.94,-0.18,-0.02,0.21
17.94,-0.18,-0.02,0.21
17.95,-0.18,-0.02,0.21
17.95,-0.18,-0.02,0.21
17.95,-0.18,-0.03,0.21
17.95,-0.18,-0.03,0.21
17.96,-0.18,-0.03,0.21
17.96,-0.18,-0.04,0.22
17.96,-0.17,-0.04,0.22
17.96,-0.17,-0.04,0.21
17.97,-0.17,-0.04,0.22
17.97,-0.17,-0.04,0.22
17.97,-0.17,-0.04,0.22
17.97,-0.16,-0.05,0.22
17.98,-0.16,-0.04,0.22
17.98,-0.16,-0.04,0.22
17.98,-0.16,-0.04,0.22
17.98,-0.16,-0.04,0.21
17.99,-0.16,-0.04,0.22
17.99,-0.16,-0.04,0.22
17.99,-0.16,-0.04,0.21
17.99,-0.16,-0.03,0.21
18.00,-0.16,-0.03,0.21
18.00,-0.16,-0.03,0.21
18.00,-0.16,-0.03,0.21
18.00,-0.17,-0.03,0.21
18.01,-0.17,-0.03,0.21
18.01,-0.17,-0.02,0.20
18.01,-0.17,-0.02,0.20
18.01,-0.17,-0.02,0.20
18.02,-0.17,-0.02,0.20
18.02,-0.17,-0.02,0.20
18.02,-0.17,-0.01,0.20
18.02,-0.17,-0.01,0.19
18.03,-0.17,-0.01,0.19
18.03,-0.17,-0.01,0.19
18.03,-0.17,-0.01,0.19
18.03,-0.17,-0.01,0.19
18.04,-0.16,-0.01,0.19
18.04,-0.16,-0.01,0.19
18.04,-0.16,-0.01,0.19
18.04,-0.16,-0.01,0.19
18.05,-0.15,-0.01,0.19
18.05,-0.15,-0.02,0.19
18.05,-0.15,-0.02,0.19
18.05,-0.15,-0.02,0.19
18.06,-0.15,-0.02,0.19
18.06,-0.15,-0.02,0.19
18.06,-0.14,-0.02,0.20
18.06,-0.15,-0.02,0.19
18.07,-0.14,-0.02,0.19
18.07,-0.14,-0.02,0.19
18.07,-0.14,-0.02,0.19
18.07,-0.14,-0.02,0.19
18.08,-0.14,-0.02,0.20
18.08,-0.14,-0.02,0.20
18.08,-0.14,-0.01,0.20
18.08,-0.14,-0.02,0.20
18.09,-0.14,-0.01,0.20
18.09,-0.15,-0.02,0.20
18.09,-0.14,-0.02,0.20
18.09,-0.15,-0.02,0.20
18.10,-0.15,-0.02,0.20
18.10,-0.15,-0.02,0.20
18.10,-0.14,-0.03,0.20
18.10,-0.14,-0.03,0.19
18.11,-0.14,-0.03,0.20
18.11,-0.14,-0.03,0.19
18.11,-0.15,-0.03,0.19
18.11,-0.14,-0.04,0.19
18.12,-0.15,-0.04,0.19
18.12,-0.15,-0.04,0.19
18.12,-0.15,-0.05,0.19
18.12,-0.15,-0.05,0.20
18.13,-0.16,-0.04,0.20
18.13,-0.16,-0.05,0.20
18.13,-0.17,-0.05,0.20
18.13,-0.17,-0.04,0.20
18.14,-0.17,-0.04,0.21
18.14,-0.17,-0.04,0.21
18.14,-0.18,-0.04,0.21
18.14,-0.18,-0.04,0.22
18.15,-0.18,-0.03,0.22
18.15,-0.18,-0.03,0.22
18.15,-0.18,-0.03,0.23
18.15,-0.19,-0.02,0.23
18.16,-0.19,-0.02,0.24
18.16,-0.19,-0.02,0.24
18.16,-0.19,-0.01,0.24
18.16,-0.19,-0.01,0.24
18.17,-0.19,-0.01,0.25
18.17,-0.20,-0.01,0.25
18.17,-0.19,-0.01,0.25
18.17,-0.20,-0.01,0.25
18.18,-0.20,0.00,0.25
18.18,-0.20,0.00,0.25
18.18,-0.20,0.00,0.25
18.18,-0.21,0.00,0.25
18.19,-0.21,0.00,0.25
18.19,-0.21,0.00,0.25
18.19,-0.21,0.00,0.25
18.19,-0.21,0.00,0.25
18.20,-0.22,-0.01,0.24
18.20,-0.22,-0.01,0.24
18.20,-0.23,-0.01,0.24
18.20,-0.23,-0.02,0.24
18.21,-0.22,-0.02,0.24
18.21,-0.22,-0.03,0.24
18.21,-0.22,-0.04,0.23
18.21,-0.23,-0.04,0.23
18.22,-0.23,-0.04,0.24
18.22,-0.23,-0.04,0.23
18.22,-0.23,-0.04,0.23
18.22,-0.23,-0.04,0.24
18.23,-0.23,-0.05,0.24
18.23,-0.22,-0.05,0.24
18.23,-0.23,-0.05,0.24
18.23,-0.22,-0.05,0.24
18.24,-0.22,-0.05,0.24
18.24,-0.22,-0.06,0.24
18.24,-0.22,-0.06,0.25
18.24,-0.22,-0.06,0.25
18.25,-0.22,-0.06,0.26
18.25,-0.22,-0.06,0.26
18.25,-0.21,-0.06,0.26
18.25,-0.22,-0.05,0.26
18.26,-0.22,-0.05,0.27
18.26,-0.22,-0.04,0.27
18.26,-0.22,-0.04,0.28
18.26,-0.22,-0.03,0.28
18.27,-0.22,-0.04,0.28
18.27,-0.22,-0.03,0.28
18.27,-0.22,-0.03,0.28
18.27,-0.22,-0.02,0.28
18.28,-0.23,-0.02,0.29
18.28,-0.23,-0.02,0.29
18.28,-0.23,-0.02,0.29
18.28,-0.24,-0.02,0.29
18.29,-0.24,-0.02,0.29
18.29,-0.25,-0.02,0.29
18.29,-0.25,-0.02,0.29
18.29,-0.25,-0.02,0.29
18.30,-0.25,-0.02,0.30
18.30,-0.25,-0.01,0.30
18.30,-0.26,-0.01,0.29
18.30,-0.26,-0.01,0.29
18.31,-0.26,-0.02,0.29
18.31,-0.25,-0.02,0.29
18.31,-0.26,-0.02,0.28
18.31,-0.25,-0.03,0.28
18.32,-0.25,-0.03,0.28
18.32,-0.25,-0.03,0.28
18.32,-0.25,-0.04,0.28
18.32,-0.25,-0.04,0.27
18.33,-0.24,-0.04,0.27
18.33,-0.24,-0.05,0.27
18.33,-0.24,-0.05,0.26
18.33,-0.24,-0.05,0.26
18.34,-0.24,-0.05,0.26
18.34,-0.23,-0.06,0.26
18.34,-0.23,-0.06,0.26
18.34,-0.23,-0.06,0.25
18.35,-0.23,-0.06,0.25
18.35,-0.22,-0.06,0.25
18.35,-0.22,-0.06,0.25
18.35,-0.22,-0.06,0.25
18.36,-0.22,-0.06,0.25
18.36,-0.22,-0.06,0.25
18.36,-0.21,-0.06,0.24
18.36,-0.21,-0.06,0.24
18.37,-0.21,-0.06,0.24
18.37,-0.21,-0.07,0.24
18.37,-0.21,-0.07,0.24
18.37,-0.21,-0.07,0.24
18.38,-0.21,-0.07,0.24
18.38,-0.21,-0.06,0.24
18.38,-0.21,-0.06,0.24
18.38,-0.21,-0.06,0.23
18.39,-0.21,-0.06,0.23
18.39,-0.21,-0.07,0.23
18.39,-0.21,-0.07,0.23
18.39,-0.21,-0.07,0.23
18.40,-0.21,-0.07,0.23
18.40,-0.21,-0.07,0.23
18.40,-0.21,-0.07,0.22
18.40,-0.21,-0.07,0.22
18.41,-0.21,-0.07,0.22
18.41,-0.21,-0.07,0.22
18.41,-0.21,-0.07,0.22
18.41,-0.21,-0.07,0.22
18.42,-0.21,-0.07,0.22
18.42,-0.20,-0.06,0.22
