Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
20.03,-0.18,9.34,1.25
20.04,-0.17,9.32,1.31
20.04,-0.12,9.33,1.31
20.04,-0.16,9.38,1.26
20.04,-0.14,9.37,1.25
20.05,-0.10,9.36,1.20
20.05,-0.08,9.34,1.18
20.05,-0.08,9.38,1.21
20.05,-0.09,9.38,1.19
20.06,-0.04,9.38,1.19
20.06,-0.05,9.39,1.20
20.06,0.01,9.39,1.15
20.06,0.01,9.38,1.11
20.07,0.00,9.38,1.19
20.07,0.02,9.35,1.16
20.07,0.00,9.38,1.11
20.07,0.06,9.41,1.13
20.08,0.04,9.38,1.13
20.08,0.02,9.37,1.16
20.08,0.04,9.32,1.13
20.08,0.05,9.31,1.16
20.09,0.05,9.33,1.13
20.09,0.04,9.34,1.06
20.09,0.04,9.32,1.12
20.09,0.06,9.32,1.16
20.10,0.06,9.33,1.13
20.10,0.05,9.31,1.11
20.10,0.09,9.28,1.15
20.10,0.08,9.33,1.16
20.11,0.10,9.32,1.17
20.11,0.12,9.32,1.15
20.11,0.10,9.33,1.16
20.11,0.09,9.33,1.13
20.12,0.11,9.31,1.18
20.12,0.08,9.40,1.13
20.12,0.11,9.39,1.13
20.12,0.13,9.34,1.10
20.13,0.12,9.38,1.08
20.13,0.13,9.37,1.07
20.13,0.14,9.36,1.07
20.13,0.11,9.35,1.07
20.14,0.06,9.38,1.07
20.14,0.05,9.42,1.03
20.14,0.06,9.38,1.04
20.14,0.03,9.39,1.07
20.15,0.00,9.42,1.05
20.15,0.01,9.42,1.02
20.15,0.01,9.36,1.00
20.15,-0.01,9.37,1.02
20.16,-0.02,9.36,1.04
20.16,-0.02,9.33,1.01
20.16,-0.06,9.33,1.10
20.16,-0.09,9.32,1.09
20.17,-0.13,9.33,1.05
20.17,-0.09,9.33,1.11
20.17,-0.08,9.31,1.18
20.17,-0.07,9.29,1.19
20.18,-0.08,9.25,1.19
20.18,-0.06,9.30,1.15
20.18,0.00,9.27,1.13
20.18,-0.08,9.32,1.17
20.19,-0.02,9.28,1.18
20.19,0.00,9.30,1.21
20.19,0.03,9.32,1.14
20.19,0.05,9.32,1.14
20.20,-0.01,9.35,1.11
20.20,0.03,9.32,1.11
20.20,0.05,9.30,1.11
20.20,0.06,9.35,1.11
20.21,0.04,9.36,1.11
20.21,0.05,9.37,1.11
20.21,0.05,9.39,1.05
20.21,0.04,9.41,1.08
20.22,0.03,9.37,1.10
20.22,0.00,9.37,1.07
20.22,-0.03,9.41,1.07
20.22,-0.01,9.46,1.06
20.23,-0.01,9.43,1.07
20.23,0.00,9.45,1.08
20.23,0.02,9.43,1.03
20.23,-0.03,9.45,1.05
20.24,0.00,9.44,1.01
20.24,-0.03,9.45,1.00
20.24,-0.04,9.46,1.01
20.24,-0.02,9.42,1.02
20.25,-0.06,9.39,0.99
20.25,-0.12,9.39,0.99
20.25,-0.07,9.39,0.97
20.25,-0.08,9.41,0.98
20.26,-0.10,9.43,1.02
20.26,-0.11,9.39,1.01
20.26,-0.09,9.38,0.97
20.26,-0.09,9.32,1.00
20.27,-0.12,9.33,1.07
20.27,-0.11,9.33,1.06
20.27,-0.12,9.26,0.97
20.27,-0.14,9.30,1.05
20.28,-0.15,9.36,1.05
20.28,-0.18,9.30,1.05
20.28,-0.18,9.28,1.04
20.28,-0.20,9.25,1.13
20.29,-0.18,9.28,1.13
20.29,-0.17,9.26,1.09
20.29,-0.17,9.31,1.14
20.29,-0.20,9.29,1.11
20.30,-0.15,9.27,1.13
20.30,-0.15,9.29,1.13
20.30,-0.19,9.27,1.19
20.30,-0.16,9.24,1.15
20.31,-0.12,9.30,1.14
20.31,-0.10,9.30,1.12
20.31,-0.13,9.29,1.13
20.31,-0.12,9.29,1.12
20.32,-0.12,9.29,1.17
20.32,-0.10,9.35,1.16
20.32,-0.12,9.34,1.11
20.32,-0.12,9.37,1.09
20.33,-0.12,9.40,1.12
20.33,-0.12,9.41,1.15
20.33,-0.15,9.42,1.09
20.33,-0.11,9.48,1.06
20.34,-0.11,9.46,1.10
20.34,-0.18,9.46,1.05
20.34,-0.15,9.47,1.07
20.34,-0.15,9.45,1.05
20.35,-0.18,9.49,1.03
20.35,-0.20,9.48,1.02
20.35,-0.24,9.44,1.02
20.35,-0.25,9.43,1.10
20.36,-0.23,9.44,1.13
20.36,-0.24,9.47,1.11
20.36,-0.26,9.43,1.10
20.36,-0.27,9.42,1.05
20.37,-0.27,9.41,1.09
20.37,-0.31,9.41,1.08
20.37,-0.30,9.42,1.10
20.37,-0.30,9.41,1.09
20.38,-0.33,9.39,1.06
20.38,-0.26,9.37,1.13
20.38,-0.30,9.40,1.11
20.38,-0.27,9.36,1.20
20.39,-0.25,9.35,1.22
20.39,-0.25,9.36,1.22
20.39,-0.22,9.36,1.24
20.39,-0.23,9.32,1.18
20.40,-0.30,9.32,1.23
20.40,-0.26,9.36,1.22
20.40,-0.23,9.35,1.22
20.40,-0.21,9.28,1.18
20.41,-0.22,9.30,1.23
20.41,-0.20,9.34,1.20
20.41,-0.16,9.31,1.16
20.41,-0.20,9.34,1.23
20.42,-0.15,9.35,1.19
20.42,-0.18,9.37,1.16
20.42,-0.18,9.35,1.20
20.42,-0.20,9.38,1.16
20.43,-0.21,9.38,1.13
20.43,-0.24,9.36,1.10
20.43,-0.22,9.36,1.09
20.43,-0.22,9.36,1.05
20.44,-0.18,9.37,1.02
20.44,-0.23,9.36,1.06
20.44,-0.25,9.38,1.05
20.44,-0.22,9.31,1.07
20.45,-0.21,9.38,1.02
20.45,-0.19,9.38,1.01
20.45,-0.16,9.38,1.03
20.45,-0.17,9.37,1.00
20.46,-0.18,9.39,1.04
20.46,-0.18,9.39,1.04
20.46,-0.18,9.40,1.05
20.46,-0.14,9.42,1.01
20.47,-0.19,9.39,1.05
20.47,-0.18,9.37,1.06
20.47,-0.12,9.42,1.04
20.47,-0.17,9.42,1.03
20.48,-0.18,9.37,1.08
20.48,-0.14,9.39,1.11
20.48,-0.11,9.41,1.08
20.48,-0.11,9.34,1.05
20.49,-0.14,9.34,1.06
20.49,-0.10,9.36,1.10
20.49,-0.09,9.36,1.01
20.49,-0.12,9.31,1.01
20.50,-0.12,9.32,1.05
20.50,-0.06,9.28,1.02
20.50,-0.08,9.26,0.99
20.50,-0.14,9.29,0.98
20.51,-0.15,9.30,1.03
20.51,-0.17,9.31,1.06
20.51,-0.15,9.29,1.07
20.51,-0.16,9.31,1.01
20.52,-0.14,9.31,1.06
20.52,-0.15,9.30,1.07
20.52,-0.14,9.35,1.08
20.52,-0.13,9.38,1.09
20.53,-0.15,9.36,1.11
20.53,-0.09,9.36,1.15
20.53,-0.11,9.37,1.11
20.53,-0.12,9.40,1.12
20.54,-0.12,9.42,1.16
20.54,-0.09,9.38,1.18
20.54,-0.12,9.37,1.17
20.54,-0.15,9.40,1.13
20.55,-0.04,9.41,1.08
20.55,-0.05,9.39,1.09
20.55,-0.06,9.40,1.08
20.55,-0.04,9.37,1.11
20.56,0.01,9.36,1.08
20.56,0.03,9.37,1.06
20.56,0.03,9.38,1.05
20.56,0.03,9.35,1.02
20.57,0.02,9.30,1.05
20.57,0.00,9.32,1.01
20.57,-0.01,9.30,0.99
20.57,-0.02,9.36,0.95
20.58,0.00,9.32,0.96
20.58,0.01,9.31,0.92
20.58,0.02,9.34,0.94
20.58,-0.09,9.29,0.95
20.59,-0.07,9.34,0.97
20.59,-0.07,9.34,0.99
20.59,-0.06,9.32,0.98
20.59,-0.12,9.29,1.01
20.60,-0.09,9.29,1.05
20.60,-0.11,9.29,1.06
20.60,-0.10,9.31,1.09
20.60,-0.10,9.30,1.06
20.61,-0.06,9.36,1.05
20.61,-0.09,9.35,1.00
20.61,-0.06,9.35,1.05
20.61,-0.07,9.38,1.02
20.62,-0.03,9.42,1.00
20.62,-0.06,9.40,1.01
20.62,-0.04,9.40,1.04
20.62,-0.02,9.40,1.02
20.63,-0.04,9.43,0.99
20.63,-0.05,9.41,0.96
20.63,-0.09,9.40,0.91
20.63,-0.01,9.45,0.95
20.64,-0.04,9.47,0.93
20.64,-0.07,9.44,1.00
20.64,-0.06,9.42,0.95
20.64,-0.04,9.42,0.95
20.65,-0.07,9.44,0.96
20.65,-0.07,9.41,0.97
20.65,-0.08,9.38,0.99
