Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
30.00,-2.33,9.12,0.22
30.00,-2.31,9.11,0.22
30.01,-2.31,9.08,0.24
30.01,-2.30,9.12,0.21
30.01,-2.34,9.12,0.21
30.01,-2.32,9.11,0.21
30.02,-2.33,9.09,0.24
30.02,-2.35,9.09,0.23
30.02,-2.29,9.10,0.20
30.02,-2.32,9.14,0.19
30.03,-2.32,9.11,0.24
30.03,-2.32,9.11,0.20
30.03,-2.32,9.09,0.20
30.03,-2.29,9.12,0.25
30.04,-2.34,9.13,0.22
30.04,-2.36,9.14,0.18
30.04,-2.33,9.15,0.25
30.04,-2.36,9.12,0.23
30.05,-2.33,9.09,0.20
30.05,-2.37,9.07,0.21
30.05,-2.39,9.10,0.23
30.05,-2.35,9.12,0.21
30.06,-2.33,9.13,0.18
30.06,-2.38,9.09,0.21
30.06,-2.38,9.06,0.17
30.06,-2.37,9.07,0.18
30.07,-2.41,9.07,0.17
30.07,-2.45,9.10,0.23
30.07,-2.44,9.08,0.16
30.07,-2.45,9.08,0.18
30.08,-2.41,9.09,0.21
30.08,-2.48,9.08,0.15
30.08,-2.43,9.13,0.15
30.08,-2.43,9.10,0.21
30.09,-2.48,9.12,0.16
30.09,-2.47,9.11,0.17
30.09,-2.46,9.08,0.18
30.09,-2.51,9.06,0.16
30.10,-2.56,9.06,0.22
30.10,-2.48,9.10,0.21
30.10,-2.49,9.07,0.20
30.10,-2.54,9.08,0.18
30.11,-2.54,9.13,0.16
30.11,-2.58,9.11,0.20
30.11,-2.55,9.12,0.18
30.11,-2.55,9.08,0.20
30.12,-2.56,9.11,0.23
30.12,-2.58,9.07,0.20
30.12,-2.58,9.07,0.22
30.12,-2.58,9.06,0.22
30.13,-2.54,9.09,0.21
30.13,-2.56,9.07,0.19
30.13,-2.55,9.09,0.22
30.13,-2.57,9.09,0.24
30.14,-2.52,9.06,0.19
30.14,-2.52,9.04,0.23
30.14,-2.47,9.03,0.23
30.14,-2.53,9.04,0.23
30.15,-2.55,9.02,0.21
30.15,-2.56,9.07,0.20
30.15,-2.66,9.12,0.19
30.15,-2.60,9.03,0.23
30.16,-2.44,9.02,0.24
30.16,-2.35,9.01,0.26
30.16,-2.43,9.04,0.28
30.16,-2.55,9.06,0.24
30.17,-2.48,9.02,0.23
30.17,-2.43,9.02,0.22
30.17,-2.47,8.99,0.24
30.17,-2.42,9.00,0.24
30.18,-2.44,9.02,0.25
30.18,-2.39,9.05,0.29
30.18,-2.42,9.02,0.22
30.18,-2.40,8.99,0.18
30.19,-2.46,9.06,0.16
30.19,-2.38,9.03,0.19
30.19,-2.34,8.98,0.22
30.19,-2.40,9.04,0.21
30.20,-2.43,9.02,0.21
30.20,-2.38,8.99,0.19
30.20,-2.36,9.00,0.24
30.20,-2.44,9.03,0.18
30.21,-2.46,9.02,0.19
30.21,-2.39,9.01,0.18
30.21,-2.40,9.00,0.20
30.21,-2.43,8.96,0.20
30.22,-2.40,8.99,0.20
30.22,-2.39,9.00,0.15
30.22,-2.46,9.00,0.19
30.22,-2.49,9.03,0.17
30.23,-2.40,8.99,0.18
30.23,-2.39,8.99,0.27
30.23,-2.40,8.99,0.26
30.23,-2.40,9.00,0.21
30.24,-2.40,8.98,0.26
30.24,-2.42,8.99,0.29
30.24,-2.40,9.01,0.25
30.24,-2.38,8.99,0.28
30.25,-2.35,9.00,0.27
30.25,-2.40,9.01,0.24
30.25,-2.37,9.00,0.29
30.25,-2.33,9.00,0.26
30.26,-2.38,9.03,0.26
30.26,-2.33,9.03,0.26
30.26,-2.32,9.02,0.23
30.26,-2.41,9.03,0.23
30.27,-2.30,9.04,0.24
30.27,-2.32,9.06,0.23
30.27,-2.39,9.02,0.20
30.27,-2.33,9.04,0.21
30.28,-2.24,9.08,0.21
30.28,-2.32,9.04,0.19
30.28,-2.31,9.04,0.20
30.28,-2.34,9.08,0.21
30.29,-2.36,9.10,0.18
30.29,-2.32,9.08,0.20
30.29,-2.37,9.06,0.18
30.29,-2.37,9.12,0.18
30.30,-2.40,9.09,0.19
30.30,-2.38,9.08,0.20
30.30,-2.39,9.08,0.19
30.30,-2.40,9.10,0.18
30.31,-2.39,9.09,0.21
30.31,-2.42,9.09,0.20
30.31,-2.44,9.04,0.21
30.31,-2.42,9.07,0.23
30.32,-2.44,9.07,0.19
30.32,-2.43,9.10,0.16
30.32,-2.42,9.10,0.18
30.32,-2.48,9.06,0.21
30.33,-2.48,9.08,0.22
30.33,-2.44,9.10,0.22
30.33,-2.45,9.13,0.24
30.33,-2.45,9.09,0.24
30.34,-2.46,9.09,0.17
30.34,-2.48,9.09,0.20
30.34,-2.45,9.05,0.21
30.34,-2.44,9.05,0.21
30.35,-2.42,9.08,0.23
30.35,-2.44,9.09,0.26
30.35,-2.45,9.05,0.25
30.35,-2.47,9.09,0.21
