Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
23.01,-0.01,-0.05,-0.01
23.01,-0.01,-0.05,-0.01
23.01,-0.01,-0.06,-0.01
23.01,-0.01,-0.06,-0.01
23.01,-0.01,-0.06,-0.01
23.02,-0.01,-0.06,-0.01
23.02,-0.01,-0.07,-0.01
23.02,-0.01,-0.07,-0.01
23.02,-0.01,-0.07,-0.01
23.03,-0.01,-0.07,-0.01
23.03,-0.01,-0.08,-0.01
23.03,0.00,-0.08,-0.01
23.03,0.00,-0.08,-0.01
23.04,0.00,-0.08,-0.01
23.04,0.00,-0.08,-0.01
23.04,0.01,-0.08,-0.01
23.04,0.01,-0.08,-0.01
23.04,0.01,-0.08,-0.01
23.05,0.01,-0.08,-0.01
23.05,0.01,-0.08,-0.01
23.05,0.01,-0.07,-0.01
23.05,0.01,-0.07,-0.01
23.06,0.01,-0.07,-0.01
23.06,0.01,-0.07,-0.01
23.06,0.01,-0.07,-0.01
23.06,0.01,-0.07,-0.01
23.07,0.01,-0.07,-0.01
23.07,0.01,-0.06,-0.01
23.07,0.01,-0.06,-0.01
23.07,0.01,-0.06,-0.01
23.07,0.01,-0.05,-0.01
23.08,0.01,-0.05,-0.01
23.08,0.01,-0.05,-0.01
23.08,0.01,-0.05,-0.01
23.08,0.01,-0.04,-0.01
23.09,0.00,-0.04,-0.01
23.09,0.00,-0.04,-0.01
23.09,0.00,-0.05,-0.02
23.09,0.00,-0.04,-0.02
23.10,0.00,-0.04,-0.02
23.10,0.00,-0.04,-0.02
23.10,0.00,-0.04,-0.02
23.10,0.00,-0.04,-0.02
23.10,0.00,-0.04,-0.02
23.11,0.00,-0.04,-0.02
23.11,0.00,-0.04,-0.02
23.11,0.00,-0.04,-0.02
23.11,0.00,-0.04,-0.02
23.12,0.00,-0.04,-0.02
23.12,0.00,-0.04,-0.01
23.12,0.00,-0.04,-0.01
23.12,0.00,-0.04,-0.02
23.13,0.00,-0.05,-0.01
23.13,0.00,-0.04,-0.01
23.13,0.01,-0.05,-0.01
23.13,0.01,-0.05,-0.01
23.13,0.01,-0.05,-0.01
23.14,0.01,-0.05,-0.01
23.14,0.01,-0.06,-0.01
23.14,0.01,-0.06,-0.01
23.14,0.02,-0.06,-0.01
23.15,0.02,-0.06,-0.01
23.15,0.02,-0.06,-0.01
23.15,0.02,-0.07,-0.01
23.15,0.02,-0.07,-0.01
23.16,0.02,-0.07,-0.01
23.16,0.02,-0.07,-0.01
23.16,0.02,-0.08,-0.01
23.16,0.02,-0.08,-0.01
23.16,0.02,-0.08,-0.01
23.17,0.02,-0.08,-0.01
23.17,0.02,-0.08,0.00
23.17,0.02,-0.07,0.00
23.17,0.02,-0.07,0.00
23.18,0.01,-0.07,0.00
23.18,0.01,-0.06,0.00
23.18,0.01,-0.06,0.00
23.18,0.01,-0.05,0.00
23.19,0.01,-0.05,0.00
23.19,0.02,-0.04,0.01
23.19,0.02,-0.04,0.01
23.19,0.02,-0.03,0.00
23.19,0.02,-0.03,0.00
23.20,0.02,-0.03,0.00
23.20,0.02,-0.02,0.00
23.20,0.02,-0.02,0.00
23.20,0.02,-0.02,0.00
23.21,0.02,-0.02,0.00
23.21,0.02,-0.01,0.00
23.21,0.02,-0.01,0.00
23.21,0.02,-0.01,0.01
23.21,0.03,-0.02,0.00
23.22,0.03,-0.02,0.00
23.22,0.03,-0.02,0.00
23.22,0.03,-0.02,0.00
23.22,0.03,-0.03,0.00
23.23,0.03,-0.03,0.00
23.23,0.03,-0.04,0.00
23.23,0.03,-0.04,0.00
23.23,0.03,-0.04,0.01
23.24,0.02,-0.04,0.01
23.24,0.02,-0.05,0.01
23.24,0.02,-0.05,0.00
23.24,0.02,-0.05,0.00
23.24,0.01,-0.05,0.00
23.25,0.02,-0.05,0.00
23.25,0.01,-0.05,0.00
23.25,0.01,-0.05,0.00
23.25,0.01,-0.06,0.00
23.26,0.01,-0.06,0.00
23.26,0.01,-0.05,0.01
23.26,0.01,-0.06,0.01
23.26,0.00,-0.06,0.00
23.27,0.01,-0.06,0.01
23.27,0.01,-0.06,0.01
23.27,0.01,-0.06,0.01
23.27,0.01,-0.06,0.01
23.27,0.01,-0.06,0.01
23.28,0.01,-0.06,0.01
23.28,0.02,-0.06,0.01
23.28,0.02,-0.06,0.01
23.28,0.02,-0.06,0.01
23.29,0.02,-0.06,0.01
23.29,0.03,-0.06,0.01
23.29,0.03,-0.06,0.01
23.29,0.03,-0.06,0.01
23.30,0.03,-0.06,0.01
23.30,0.03,-0.05,0.01
23.30,0.03,-0.05,0.01
23.30,0.04,-0.05,0.01
23.30,0.04,-0.05,0.01
23.31,0.04,-0.05,0.01
23.31,0.04,-0.05,0.01
23.31,0.04,-0.05,0.01
23.31,0.04,-0.05,0.01
23.32,0.04,-0.05,0.01
23.32,0.04,-0.05,0.01
23.32,0.04,-0.04,0.01
23.32,0.04,-0.04,0.01
23.33,0.03,-0.04,0.01
23.33,0.03,-0.04,0.01
23.33,0.03,-0.04,0.00
23.33,0.03,-0.04,0.00
23.33,0.02,-0.04,0.00
23.34,0.02,-0.04,0.00
23.34,0.02,-0.03,0.00
23.34,0.02,-0.03,0.00
23.34,0.01,-0.03,0.00
23.35,0.01,-0.03,0.00
23.35,0.01,-0.03,0.00
23.35,0.01,-0.02,-0.01
23.35,0.01,-0.02,-0.01
23.36,0.01,-0.02,-0.01
23.36,0.01,-0.02,-0.01
23.36,0.01,-0.01,-0.01
23.36,0.00,-0.01,-0.01
23.36,0.00,-0.02,-0.01
23.37,0.00,-0.01,-0.01
23.37,0.00,-0.01,-0.01
23.37,0.00,-0.02,-0.01
23.37,0.00,-0.02,-0.01
23.38,-0.01,-0.02,-0.01
23.38,-0.01,-0.02,-0.01
23.38,-0.01,-0.03,-0.01
23.38,-0.01,-0.03,-0.01
23.39,-0.01,-0.03,-0.01
23.39,-0.01,-0.04,-0.01
23.39,-0.01,-0.05,-0.02
23.39,-0.01,-0.05,-0.02
23.39,-0.01,-0.05,-0.02
23.40,-0.01,-0.05,-0.02
23.40,-0.01,-0.05,-0.02
23.40,0.00,-0.05,-0.02
23.40,0.00,-0.05,-0.02
23.41,0.00,-0.05,-0.02
23.41,0.00,-0.05,-0.02
23.41,0.00,-0.05,-0.02
23.41,0.00,-0.05,-0.02
23.41,0.00,-0.05,-0.01
23.42,0.00,-0.05,-0.01
23.42,0.00,-0.04,-0.01
23.42,0.00,-0.04,-0.01
23.42,0.00,-0.03,-0.01
23.43,0.00,-0.03,-0.01
23.43,0.00,-0.03,-0.01
23.43,0.00,-0.02,-0.01
23.43,0.00,-0.02,-0.01
23.44,0.00,-0.01,-0.01
23.44,0.00,0.00,-0.01
23.44,-0.01,0.00,-0.01
23.44,-0.01,0.00,-0.01
23.44,-0.01,0.01,-0.01
23.45,-0.01,0.01,-0.01
23.45,-0.01,0.01,-0.01
23.45,-0.01,0.01,-0.01
23.45,-0.01,0.02,-0.01
23.46,-0.01,0.02,-0.01
23.46,-0.01,0.02,-0.01
23.46,-0.01,0.02,-0.01
23.46,-0.01,0.03,-0.01
23.47,-0.01,0.03,-0.01
23.47,-0.01,0.03,-0.02
23.47,-0.01,0.03,-0.02
23.47,-0.01,0.03,-0.02
23.47,-0.01,0.03,-0.02
23.48,0.00,0.02,-0.02
23.48,0.00,0.02,-0.01
23.48,0.00,0.01,-0.02
23.48,0.00,0.01,-0.02
23.49,0.00,0.00,-0.02
23.49,0.00,0.00,-0.01
23.49,0.00,0.00,-0.01
23.49,0.00,-0.01,-0.02
23.50,0.00,-0.01,-0.02
23.50,0.00,-0.02,-0.02
23.50,0.00,-0.02,-0.02
23.50,0.00,-0.03,-0.02
23.50,0.00,-0.03,-0.02
23.51,-0.01,-0.03,-0.02
23.51,-0.01,-0.04,-0.02
23.51,-0.01,-0.04,-0.02
23.51,-0.01,-0.05,-0.02
23.52,-0.01,-0.05,-0.02
23.52,-0.01,-0.05,-0.02
23.52,-0.01,-0.06,-0.03
23.52,-0.02,-0.06,-0.02
23.53,-0.02,-0.06,-0.02
23.53,-0.02,-0.06,-0.02
23.53,-0.02,-0.06,-0.02
23.53,-0.02,-0.06,-0.02
23.53,-0.02,-0.06,-0.02
23.54,-0.02,-0.06,-0.02
23.54,-0.02,-0.05,-0.02
23.54,-0.01,-0.05,-0.02
23.54,-0.01,-0.05,-0.02
23.55,-0.01,-0.05,-0.02
23.55,-0.01,-0.04,-0.02
23.55,-0.01,-0.04,-0.01
23.55,-0.01,-0.04,-0.01
23.56,-0.01,-0.03,-0.01
23.56,-0.01,-0.03,-0.01
23.56,-0.01,-0.03,-0.01
23.56,0.00,-0.03,-0.01
23.56,-0.01,-0.03,-0.01
23.57,0.00,-0.02,-0.01
23.57,0.00,-0.03,-0.01
23.57,0.00,-0.03,-0.01
23.57,0.00,-0.03,-0.01
23.58,-0.01,-0.04,-0.01
23.58,-0.01,-0.04,-0.02
23.58,-0.01,-0.05,-0.02
23.58,-0.01,-0.04,-0.02
23.59,-0.01,-0.05,-0.02
23.59,-0.02,-0.05,-0.02
23.59,-0.02,-0.05,-0.02
23.59,-0.02,-0.05,-0.03
23.59,-0.02,-0.05,-0.03
23.60,-0.02,-0.05,-0.03
23.60,-0.02,-0.05,-0.03
23.60,-0.02,-0.05,-0.03
23.60,-0.02,-0.05,-0.04
23.61,-0.02,-0.04,-0.04
23.61,-0.02,-0.04,-0.04
23.61,-0.02,-0.04,-0.04
23.61,-0.02,-0.05,-0.04
23.61,-0.02,-0.05,-0.04
23.62,-0.02,-0.05,-0.04
23.62,-0.02,-0.05,-0.05
23.62,-0.02,-0.05,-0.05
23.62,-0.02,-0.05,-0.05
23.63,-0.03,-0.06,-0.05
23.63,-0.03,-0.06,-0.05
23.63,-0.03,-0.06,-0.05
23.63,-0.03,-0.06,-0.05
23.64,-0.04,-0.06,-0.06
23.64,-0.04,-0.06,-0.06
23.64,-0.04,-0.06,-0.06
23.64,-0.04,-0.06,-0.06
23.64,-0.04,-0.06,-0.06
23.65,-0.04,-0.06,-0.06
23.65,-0.04,-0.06,-0.06
23.65,-0.04,-0.06,-0.06
23.65,-0.04,-0.06,-0.06
23.66,-0.03,-0.06,-0.06
23.66,-0.03,-0.06,-0.06
23.66,-0.03,-0.06,-0.06
23.66,-0.03,-0.05,-0.06
23.67,-0.03,-0.05,-0.06
23.67,-0.02,-0.06,-0.06
23.67,-0.02,-0.05,-0.06
23.67,-0.02,-0.05,-0.06
23.67,-0.02,-0.05,-0.06
23.68,-0.02,-0.05,-0.06
23.68,-0.02,-0.05,-0.06
23.68,-0.02,-0.05,-0.05
23.68,-0.02,-0.04,-0.05
23.69,-0.02,-0.03,-0.05
23.69,-0.03,-0.02,-0.04
23.69,-0.03,-0.01,-0.04
23.69,-0.03,0.00,-0.04
23.70,-0.03,0.01,-0.04
23.70,-0.03,0.02,-0.04
23.70,-0.03,0.03,-0.03
23.70,-0.03,0.04,-0.03
23.70,-0.04,0.05,-0.02
