Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
31.23,0.19,1.40,-0.90
31.24,0.25,1.40,-0.81
31.24,0.31,1.37,-0.70
31.24,0.37,1.33,-0.59
31.24,0.43,1.28,-0.47
31.25,0.49,1.22,-0.34
31.25,0.54,1.16,-0.22
31.25,0.59,1.11,-0.12
31.25,0.64,1.06,-0.03
31.26,0.68,1.04,0.05
31.26,0.72,1.04,0.11
31.26,0.74,1.06,0.16
31.26,0.75,1.10,0.21
31.27,0.76,1.15,0.24
31.27,0.75,1.20,0.25
31.27,0.75,1.23,0.25
31.27,0.75,1.26,0.23
31.28,0.74,1.30,0.21
31.28,0.73,1.34,0.18
31.28,0.72,1.38,0.16
31.28,0.71,1.43,0.14
31.29,0.69,1.47,0.13
31.29,0.67,1.52,0.12
31.29,0.65,1.55,0.11
31.29,0.63,1.57,0.11
31.30,0.61,1.59,0.10
31.30,0.59,1.60,0.09
31.30,0.57,1.61,0.07
31.30,0.56,1.61,0.04
31.31,0.53,1.60,0.02
31.31,0.50,1.60,-0.02
31.31,0.48,1.60,-0.05
31.31,0.45,1.60,-0.08
31.32,0.42,1.60,-0.11
31.32,0.38,1.61,-0.14
31.32,0.35,1.61,-0.17
31.32,0.31,1.62,-0.19
31.33,0.28,1.63,-0.22
31.33,0.25,1.64,-0.24
31.33,0.20,1.66,-0.27
31.33,0.17,1.66,-0.29
31.34,0.15,1.66,-0.31
31.34,0.12,1.66,-0.32
31.34,0.10,1.66,-0.33
31.34,0.08,1.65,-0.34
31.35,0.07,1.63,-0.35
31.35,0.06,1.61,-0.35
31.35,0.05,1.58,-0.34
31.35,0.05,1.55,-0.34
31.36,0.04,1.51,-0.34
31.36,0.05,1.46,-0.33
31.36,0.05,1.42,-0.33
31.36,0.06,1.37,-0.32
31.37,0.07,1.32,-0.31
31.37,0.09,1.28,-0.31
31.37,0.11,1.24,-0.30
31.37,0.13,1.19,-0.30
31.38,0.16,1.13,-0.30
31.38,0.19,1.08,-0.30
31.38,0.21,1.03,-0.30
31.38,0.24,0.99,-0.29
31.39,0.26,0.95,-0.30
31.39,0.28,0.91,-0.30
31.39,0.30,0.86,-0.31
31.39,0.32,0.83,-0.31
31.40,0.34,0.79,-0.32
31.40,0.36,0.75,-0.33
31.40,0.39,0.71,-0.34
31.40,0.42,0.66,-0.36
31.41,0.44,0.62,-0.37
31.41,0.46,0.57,-0.38
31.41,0.48,0.53,-0.39
31.41,0.49,0.50,-0.41
31.42,0.52,0.46,-0.42
31.42,0.55,0.43,-0.44
31.42,0.57,0.39,-0.46
31.42,0.59,0.36,-0.47
31.43,0.63,0.33,-0.48
31.43,0.67,0.29,-0.50
31.43,0.71,0.25,-0.51
31.43,0.75,0.23,-0.52
31.44,0.79,0.23,-0.53
31.44,0.83,0.23,-0.54
31.44,0.86,0.25,-0.55
31.44,0.90,0.26,-0.55
31.45,0.94,0.27,-0.56
31.45,0.97,0.29,-0.56
31.45,1.00,0.32,-0.56
31.45,1.02,0.35,-0.55
31.46,1.05,0.39,-0.55
31.46,1.07,0.42,-0.54
31.46,1.10,0.45,-0.54
31.46,1.11,0.50,-0.53
31.47,1.11,0.55,-0.52
31.47,1.12,0.60,-0.51
31.47,1.12,0.66,-0.50
31.47,1.11,0.72,-0.49
31.48,1.11,0.76,-0.48
31.48,1.11,0.80,-0.46
31.48,1.11,0.82,-0.45
31.48,1.11,0.84,-0.42
31.49,1.10,0.86,-0.41
31.49,1.08,0.88,-0.39
31.49,1.05,0.89,-0.37
31.49,1.01,0.90,-0.36
31.50,0.97,0.91,-0.34
31.50,0.91,0.89,-0.33
31.50,0.85,0.87,-0.31
31.50,0.79,0.83,-0.29
31.51,0.72,0.79,-0.28
31.51,0.65,0.75,-0.27
31.51,0.57,0.71,-0.26
31.51,0.49,0.67,-0.25
31.52,0.41,0.64,-0.23
31.52,0.34,0.61,-0.22
31.52,0.27,0.58,-0.20
31.52,0.22,0.56,-0.19
31.53,0.17,0.53,-0.17
31.53,0.14,0.52,-0.16
31.53,0.12,0.52,-0.17
31.53,0.10,0.52,-0.18
31.54,0.09,0.51,-0.16
31.54,0.09,0.51,-0.14
31.54,0.11,0.51,-0.10
31.54,0.12,0.50,-0.07
31.55,0.15,0.49,-0.04
31.55,0.17,0.47,-0.01
31.55,0.19,0.45,0.02
31.55,0.22,0.43,0.05
31.56,0.23,0.42,0.06
31.56,0.24,0.40,0.08
31.56,0.25,0.38,0.10
31.56,0.25,0.36,0.11
31.57,0.25,0.35,0.13
31.57,0.24,0.34,0.14
31.57,0.23,0.32,0.16
31.57,0.21,0.30,0.18
31.58,0.20,0.28,0.20
31.58,0.18,0.26,0.22
31.58,0.16,0.23,0.24
31.58,0.15,0.20,0.26
31.59,0.13,0.16,0.28
31.59,0.10,0.12,0.30
31.59,0.07,0.07,0.32
31.59,0.04,0.02,0.34
31.60,0.01,-0.03,0.37
31.60,-0.04,-0.08,0.39
31.60,-0.09,-0.14,0.41
31.60,-0.14,-0.20,0.44
31.61,-0.20,-0.26,0.46
31.61,-0.27,-0.32,0.48
31.61,-0.34,-0.37,0.50
31.61,-0.42,-0.41,0.52
31.62,-0.49,-0.44,0.54
31.62,-0.57,-0.46,0.56
31.62,-0.65,-0.49,0.57
31.62,-0.72,-0.51,0.59
31.63,-0.79,-0.52,0.61
31.63,-0.85,-0.53,0.62
31.63,-0.91,-0.54,0.63
31.63,-0.96,-0.55,0.65
31.64,-1.00,-0.56,0.66
31.64,-1.05,-0.58,0.67
31.64,-1.09,-0.59,0.68
31.64,-1.12,-0.62,0.69
31.65,-1.15,-0.64,0.69
31.65,-1.18,-0.66,0.69
31.65,-1.21,-0.67,0.70
31.65,-1.24,-0.68,0.70
31.66,-1.27,-0.69,0.70
31.66,-1.30,-0.68,0.71
31.66,-1.35,-0.66,0.73
31.66,-1.39,-0.62,0.74
31.67,-1.44,-0.59,0.76
31.67,-1.49,-0.57,0.77
31.67,-1.54,-0.56,0.76
31.67,-1.61,-0.55,0.74
31.68,-1.69,-0.55,0.69
31.68,-1.77,-0.56,0.63
31.68,-1.84,-0.56,0.58
31.68,-1.89,-0.56,0.53
31.69,-1.92,-0.56,0.48
31.69,-1.93,-0.57,0.42
31.69,-1.92,-0.60,0.37
31.69,-1.90,-0.66,0.31
31.70,-1.85,-0.75,0.25
31.70,-1.80,-0.86,0.18
31.70,-1.74,-0.98,0.12
31.70,-1.66,-1.11,0.07
31.71,-1.57,-1.25,0.02
31.71,-1.48,-1.37,-0.02
31.71,-1.40,-1.47,-0.04
31.71,-1.32,-1.53,-0.06
31.72,-1.27,-1.55,-0.09
31.72,-1.25,-1.57,-0.11
31.72,-1.23,-1.59,-0.13
31.72,-1.21,-1.59,-0.14
31.73,-1.21,-1.58,-0.14
31.73,-1.24,-1.55,-0.14
31.73,-1.27,-1.51,-0.14
31.73,-1.32,-1.47,-0.14
31.74,-1.38,-1.45,-0.13
31.74,-1.44,-1.44,-0.12
31.74,-1.50,-1.46,-0.11
31.74,-1.56,-1.49,-0.10
31.75,-1.62,-1.54,-0.09
31.75,-1.69,-1.58,-0.09
31.75,-1.78,-1.60,-0.09
31.75,-1.87,-1.61,-0.10
31.76,-1.94,-1.61,-0.12
31.76,-2.01,-1.61,-0.13
31.76,-2.04,-1.62,-0.14
31.76,-2.03,-1.65,-0.14
31.77,-1.99,-1.71,-0.11
31.77,-1.97,-1.75,-0.06
31.77,-1.99,-1.76,0.00
31.77,-2.01,-1.76,0.05
31.78,-2.02,-1.77,0.10
31.78,-2.00,-1.79,0.13
31.78,-1.95,-1.81,0.15
31.78,-1.89,-1.82,0.16
31.79,-1.82,-1.80,0.18
31.79,-1.75,-1.75,0.19
31.79,-1.69,-1.65,0.23
31.79,-1.64,-1.52,0.27
31.80,-1.59,-1.36,0.31
31.80,-1.53,-1.20,0.36
31.80,-1.47,-1.03,0.40
31.80,-1.40,-0.87,0.44
31.81,-1.31,-0.71,0.47
31.81,-1.23,-0.55,0.49
31.81,-1.14,-0.41,0.52
31.81,-1.06,-0.30,0.55
31.82,-0.98,-0.21,0.57
31.82,-0.90,-0.15,0.58
31.82,-0.82,-0.13,0.58
31.82,-0.73,-0.13,0.57
31.83,-0.63,-0.16,0.55
31.83,-0.54,-0.21,0.55
31.83,-0.44,-0.28,0.56
31.83,-0.34,-0.35,0.58
31.84,-0.25,-0.43,0.62
31.84,-0.15,-0.50,0.66
31.84,-0.07,-0.58,0.70
31.84,0.02,-0.65,0.73
31.85,0.09,-0.73,0.76
31.85,0.16,-0.79,0.79
31.85,0.21,-0.84,0.80
31.85,0.26,-0.89,0.80
31.86,0.30,-0.94,0.80
31.86,0.32,-0.97,0.78
31.86,0.32,-1.00,0.75
31.86,0.32,-1.03,0.72
31.87,0.31,-1.04,0.68
31.87,0.29,-1.05,0.65
31.87,0.26,-1.06,0.61
31.87,0.22,-1.06,0.58
31.88,0.18,-1.07,0.55
31.88,0.13,-1.07,0.53
31.88,0.09,-1.08,0.50
31.88,0.04,-1.07,0.48
31.89,0.00,-1.07,0.45
31.89,-0.04,-1.07,0.43
31.89,-0.08,-1.06,0.40
31.89,-0.10,-1.06,0.38
31.90,-0.13,-1.03,0.35
31.90,-0.15,-1.00,0.34
31.90,-0.16,-0.96,0.32
31.90,-0.16,-0.91,0.31
31.91,-0.16,-0.86,0.29
31.91,-0.16,-0.81,0.27
31.91,-0.15,-0.76,0.24
31.91,-0.11,-0.70,0.21
31.92,-0.07,-0.64,0.17
31.92,-0.03,-0.58,0.14
31.92,0.01,-0.53,0.10
31.92,0.06,-0.49,0.07
31.93,0.11,-0.45,0.04
31.93,0.17,-0.41,0.00
31.93,0.22,-0.39,-0.03
31.93,0.28,-0.37,-0.07
31.94,0.33,-0.36,-0.11
31.94,0.37,-0.35,-0.14
31.94,0.42,-0.36,-0.18
31.94,0.46,-0.36,-0.22
31.95,0.49,-0.37,-0.26
31.95,0.53,-0.39,-0.30
31.95,0.56,-0.41,-0.34
31.95,0.58,-0.43,-0.39
31.96,0.61,-0.46,-0.43
31.96,0.62,-0.48,-0.48
31.96,0.64,-0.51,-0.52
31.96,0.64,-0.53,-0.56
31.97,0.64,-0.55,-0.60
31.97,0.64,-0.56,-0.64
31.97,0.64,-0.56,-0.68
31.97,0.63,-0.55,-0.71
31.98,0.62,-0.54,-0.74
31.98,0.60,-0.51,-0.77
31.98,0.57,-0.48,-0.80
31.98,0.55,-0.44,-0.82
31.99,0.52,-0.41,-0.85
31.99,0.49,-0.38,-0.87
31.99,0.46,-0.34,-0.89
31.99,0.43,-0.31,-0.90
32.00,0.41,-0.28,-0.92
32.00,0.39,-0.27,-0.94
32.00,0.37,-0.26,-0.95
32.00,0.36,-0.25,-0.97
32.01,0.35,-0.25,-0.98
32.01,0.35,-0.26,-0.99
32.01,0.36,-0.27,-0.99
32.01,0.37,-0.28,-0.99
32.02,0.38,-0.29,-0.98
32.02,0.39,-0.30,-0.97
32.02,0.40,-0.30,-0.95
32.02,0.42,-0.29,-0.93
32.03,0.43,-0.27,-0.90
32.03,0.44,-0.24,-0.86
32.03,0.46,-0.25,-0.83
32.03,0.51,-0.27,-0.80
32.04,0.56,-0.32,-0.76
32.04,0.60,-0.36,-0.71
32.04,0.65,-0.40,-0.65
32.04,0.70,-0.43,-0.59
32.05,0.76,-0.46,-0.52
32.05,0.81,-0.47,-0.46
32.05,0.86,-0.47,-0.39
32.06,0.92,-0.45,-0.33
32.06,0.96,-0.42,-0.26
32.06,1.01,-0.39,-0.19
32.06,1.04,-0.34,-0.12
32.06,1.07,-0.30,-0.06
32.07,1.07,-0.25,0.00
32.07,1.06,-0.22,0.04
32.07,1.04,-0.19,0.09
32.07,0.99,-0.18,0.13
32.08,0.94,-0.17,0.16
32.08,0.86,-0.16,0.20
32.08,0.77,-0.16,0.22
32.08,0.67,-0.17,0.25
32.09,0.57,-0.18,0.28
32.09,0.47,-0.18,0.30
32.09,0.37,-0.19,0.32
32.09,0.27,-0.20,0.33
32.10,0.18,-0.21,0.33
32.10,0.10,-0.23,0.33
32.10,0.03,-0.26,0.33
32.10,-0.04,-0.30,0.33
32.11,-0.09,-0.36,0.32
32.11,-0.13,-0.43,0.32
32.11,-0.17,-0.49,0.32
32.11,-0.19,-0.55,0.33
32.12,-0.21,-0.59,0.34
32.12,-0.23,-0.61,0.35
32.12,-0.23,-0.61,0.38
32.12,-0.22,-0.59,0.40
32.13,-0.20,-0.55,0.42
32.13,-0.16,-0.50,0.44
32.13,-0.12,-0.43,0.46
32.13,-0.07,-0.37,0.46
32.14,-0.01,-0.28,0.46
32.14,0.04,-0.19,0.46
32.14,0.09,-0.08,0.46
32.14,0.15,0.04,0.45
32.15,0.22,0.17,0.44
32.15,0.30,0.29,0.42
32.15,0.39,0.42,0.40
32.15,0.47,0.55,0.37
32.16,0.55,0.67,0.35
32.16,0.63,0.79,0.33
32.16,0.68,0.90,0.32
32.16,0.70,0.99,0.32
32.17,0.70,1.06,0.32
32.17,0.68,1.10,0.33
32.17,0.64,1.11,0.34
32.17,0.60,1.10,0.35
32.18,0.56,1.06,0.35
32.18,0.52,0.99,0.34
32.18,0.48,0.91,0.33
32.18,0.46,0.80,0.32
32.19,0.44,0.67,0.30
32.19,0.43,0.51,0.30
32.19,0.42,0.35,0.29
32.19,0.41,0.21,0.30
32.20,0.39,0.09,0.30
32.20,0.36,0.00,0.31
32.20,0.34,-0.07,0.32
32.20,0.32,-0.14,0.33
32.21,0.31,-0.21,0.31
32.21,0.32,-0.29,0.29
32.21,0.33,-0.35,0.26
32.21,0.33,-0.40,0.24
32.22,0.34,-0.43,0.21
32.22,0.35,-0.43,0.18
32.22,0.35,-0.41,0.15
32.22,0.35,-0.37,0.14
32.23,0.35,-0.33,0.11
32.23,0.35,-0.28,0.10
32.23,0.35,-0.24,0.09
32.23,0.36,-0.20,0.08
32.24,0.36,-0.18,0.07
32.24,0.38,-0.17,0.05
32.24,0.40,-0.17,0.02
32.24,0.42,-0.18,-0.01
32.25,0.46,-0.20,-0.04
32.25,0.49,-0.21,-0.08
32.25,0.51,-0.18,-0.12
32.25,0.53,-0.15,-0.16
32.26,0.54,-0.12,-0.21
32.26,0.55,-0.08,-0.28
32.26,0.55,-0.06,-0.35
32.26,0.56,-0.04,-0.42
32.27,0.56,-0.02,-0.49
32.27,0.56,-0.01,-0.56
32.27,0.58,-0.02,-0.62
32.27,0.59,-0.03,-0.68
32.28,0.55,0.02,-0.74
32.28,0.51,0.10,-0.80
32.28,0.46,0.20,-0.85
32.28,0.41,0.31,-0.89
32.29,0.34,0.42,-0.93
32.29,0.24,0.53,-0.95
32.29,0.14,0.64,-0.98
32.29,0.05,0.73,-1.02
32.30,-0.04,0.81,-1.05
32.30,-0.10,0.89,-1.08
32.30,-0.17,0.96,-1.10
32.30,-0.21,1.02,-1.11
32.31,-0.25,1.08,-1.10
32.31,-0.26,1.13,-1.07
32.31,-0.25,1.17,-1.02
32.31,-0.22,1.19,-0.95
32.32,-0.17,1.20,-0.85
32.32,-0.10,1.18,-0.75
32.32,-0.02,1.14,-0.64
32.32,0.08,1.08,-0.53
32.33,0.18,1.02,-0.43
32.33,0.29,0.97,-0.33
32.33,0.40,0.94,-0.25
32.33,0.50,0.94,-0.18
32.34,0.60,0.96,-0.13
32.34,0.68,1.01,-0.09
32.34,0.74,1.08,-0.07
32.34,0.80,1.16,-0.05
32.35,0.85,1.26,-0.03
32.35,0.89,1.37,-0.01
32.35,0.91,1.47,0.01
32.35,0.92,1.56,0.02
32.36,0.91,1.64,0.04
32.36,0.89,1.72,0.06
32.36,0.85,1.77,0.09
32.36,0.81,1.79,0.11
32.37,0.75,1.79,0.12
32.37,0.70,1.78,0.12
32.37,0.65,1.76,0.11
32.37,0.60,1.73,0.11
32.38,0.55,1.69,0.09
32.38,0.52,1.64,0.08
32.38,0.48,1.59,0.06
32.38,0.45,1.53,0.06
32.39,0.42,1.47,0.04
32.39,0.39,1.41,0.03
32.39,0.36,1.35,0.01
32.39,0.32,1.30,-0.01
32.40,0.29,1.25,-0.04
32.40,0.25,1.22,-0.07
32.40,0.21,1.20,-0.09
32.40,0.16,1.20,-0.11
32.41,0.12,1.19,-0.13
32.41,0.08,1.19,-0.15
32.41,0.03,1.19,-0.16
32.41,-0.01,1.19,-0.18
32.42,-0.06,1.19,-0.19
32.42,-0.11,1.20,-0.19
32.42,-0.16,1.21,-0.20
32.42,-0.20,1.20,-0.20
32.43,-0.24,1.20,-0.21
32.43,-0.27,1.19,-0.22
32.43,-0.29,1.18,-0.22
32.43,-0.29,1.17,-0.23
32.44,-0.29,1.15,-0.24
32.44,-0.29,1.14,-0.26
32.44,-0.26,1.14,-0.27
32.44,-0.23,1.14,-0.29
32.45,-0.20,1.13,-0.31
32.45,-0.15,1.13,-0.33
32.45,-0.10,1.13,-0.35
32.45,-0.03,1.12,-0.37
32.46,0.04,1.12,-0.38
32.46,0.12,1.11,-0.40
32.46,0.19,1.11,-0.41
32.46,0.28,1.12,-0.42
32.47,0.36,1.13,-0.43
32.47,0.44,1.12,-0.43
32.47,0.52,1.11,-0.44
32.47,0.60,1.09,-0.44
32.48,0.68,1.05,-0.44
32.48,0.76,1.02,-0.44
32.48,0.83,0.97,-0.44
32.48,0.90,0.93,-0.45
32.49,0.96,0.87,-0.45
32.49,1.02,0.82,-0.45
32.49,1.08,0.77,-0.46
32.49,1.14,0.72,-0.47
32.50,1.19,0.68,-0.47
32.50,1.23,0.66,-0.49
