Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
25,1.26,9.66,0.49
25,1.22,9.65,0.51
25,1.26,9.6,0.5
25,1.28,9.59,0.5
25.01,1.33,9.54,0.51
25.01,1.35,9.54,0.49
25.01,1.38,9.5,0.45
25.01,1.45,9.49,0.46
25.02,1.46,9.5,0.44
25.02,1.45,9.48,0.39
25.02,1.44,9.47,0.4
25.02,1.38,9.49,0.43
25.02,1.36,9.49,0.47
25.03,1.33,9.53,0.47
25.03,1.31,9.55,0.52
25.03,1.27,9.56,0.56
25.03,1.24,9.58,0.53
25.04,1.22,9.59,0.56
25.04,1.24,9.55,0.55
25.04,1.23,9.55,0.62
25.04,1.25,9.52,0.69
25.05,1.19,9.55,0.73
25.05,1.16,9.57,0.72
25.05,1.2,9.56,0.74
25.05,1.23,9.54,0.73
25.05,1.25,9.53,0.72
25.06,1.28,9.57,0.75
25.06,1.27,9.58,0.8
25.06,1.27,9.62,0.82
25.06,1.24,9.63,0.82
25.07,1.24,9.66,0.89
25.07,1.23,9.7,0.93
25.07,1.22,9.7,0.98
25.07,1.23,9.7,1.01
25.08,1.24,9.7,1.05
25.08,1.19,9.72,1.11
25.08,1.19,9.73,1.17
25.08,1.14,9.74,1.23
25.08,1.11,9.74,1.32
25.09,1.08,9.72,1.38
25.09,1.08,9.71,1.42
25.09,1.05,9.69,1.45
25.09,1.04,9.71,1.48
25.1,1.1,9.71,1.46
25.1,1.14,9.7,1.43
25.1,1.19,9.72,1.44
25.1,1.17,9.71,1.46
25.11,1.17,9.74,1.46
25.11,1.13,9.74,1.42
25.11,1.11,9.75,1.39
25.11,1.1,9.73,1.38
25.11,1.06,9.78,1.41
25.12,1.06,9.78,1.45
25.12,1.08,9.79,1.45
25.12,1.08,9.79,1.44
25.12,1.07,9.78,1.45
25.13,1.03,9.84,1.47
25.13,0.98,9.86,1.47
25.13,0.93,9.9,1.49
25.13,0.87,9.93,1.56
25.14,0.82,9.95,1.6
