Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
25.00,2.08,-1.53,1.36
25.00,2.14,-1.55,1.40
25.00,2.21,-1.57,1.43
25.00,2.29,-1.60,1.46
25.00,2.35,-1.62,1.49
25.01,2.41,-1.65,1.51
25.01,2.45,-1.67,1.53
25.01,2.47,-1.70,1.56
25.01,2.47,-1.73,1.58
25.02,2.45,-1.74,1.60
25.02,2.41,-1.75,1.62
25.02,2.37,-1.77,1.64
25.02,2.31,-1.78,1.66
25.03,2.25,-1.80,1.68
25.03,2.19,-1.82,1.69
25.03,2.13,-1.84,1.71
25.03,2.06,-1.85,1.73
25.03,2.00,-1.84,1.75
25.04,1.96,-1.83,1.77
25.04,1.92,-1.80,1.79
25.04,1.89,-1.75,1.81
25.04,1.87,-1.69,1.83
25.05,1.87,-1.60,1.85
25.05,1.88,-1.51,1.87
25.05,1.90,-1.41,1.89
25.05,1.91,-1.34,1.92
25.06,1.93,-1.28,1.97
25.06,1.94,-1.25,2.01
25.06,1.95,-1.23,2.06
25.06,1.95,-1.19,2.09
25.06,1.95,-1.13,2.11
25.07,1.94,-1.04,2.10
25.07,1.91,-0.95,2.09
25.07,1.89,-0.86,2.07
25.07,1.87,-0.80,2.05
25.08,1.84,-0.78,2.03
25.08,1.83,-0.77,2.03
25.08,1.82,-0.77,2.04
25.08,1.82,-0.78,2.04
25.08,1.82,-0.79,2.06
25.09,1.82,-0.80,2.08
25.09,1.83,-0.81,2.10
25.09,1.83,-0.83,2.12
25.09,1.84,-0.84,2.15
25.10,1.85,-0.83,2.17
25.10,1.87,-0.82,2.17
25.10,1.89,-0.80,2.15
25.10,1.92,-0.79,2.13
25.11,1.95,-0.77,2.09
25.11,1.98,-0.77,2.05
25.11,2.01,-0.77,2.01
25.11,2.03,-0.79,1.97
25.11,2.04,-0.82,1.92
25.12,2.05,-0.84,1.88
25.12,2.06,-0.88,1.83
25.12,2.05,-0.92,1.79
25.12,2.04,-0.97,1.75
25.13,2.03,-1.01,1.70
25.13,2.01,-1.04,1.65
25.13,2.00,-1.07,1.59
25.13,1.98,-1.10,1.54
25.14,1.96,-1.13,1.49
25.14,1.93,-1.14,1.45
25.14,1.90,-1.13,1.41
25.14,1.88,-1.11,1.38
25.14,1.85,-1.10,1.35
25.15,1.83,-1.10,1.31
25.15,1.80,-1.11,1.28
25.15,1.77,-1.12,1.25
25.15,1.72,-1.15,1.23
25.16,1.68,-1.19,1.21
25.16,1.63,-1.22,1.19
25.16,1.59,-1.24,1.18
25.16,1.54,-1.25,1.17
25.17,1.49,-1.25,1.15
25.17,1.44,-1.23,1.14
25.17,1.40,-1.22,1.13
25.17,1.35,-1.21,1.12
25.17,1.29,-1.19,1.11
25.18,1.24,-1.17,1.10
25.18,1.18,-1.13,1.09
25.18,1.12,-1.09,1.08
25.18,1.05,-1.05,1.06
25.19,1.00,-1.02,1.03
25.19,0.95,-0.99,1.00
25.19,0.91,-0.98,0.98
25.19,0.87,-0.96,0.96
25.20,0.83,-0.95,0.94
25.20,0.78,-0.94,0.92
25.20,0.75,-0.93,0.90
25.20,0.70,-0.93,0.89
25.20,0.67,-0.93,0.88
25.21,0.63,-0.93,0.86
25.21,0.59,-0.94,0.85
25.21,0.56,-0.94,0.83
25.21,0.52,-0.96,0.81
25.22,0.49,-0.97,0.79
25.22,0.46,-0.98,0.77
25.22,0.43,-1.01,0.74
25.22,0.40,-1.02,0.72
25.23,0.36,-1.04,0.69
25.23,0.32,-1.06,0.66
25.23,0.28,-1.08,0.64
25.23,0.25,-1.10,0.61
25.23,0.21,-1.11,0.58
25.24,0.16,-1.13,0.55
25.24,0.12,-1.14,0.53
25.24,0.07,-1.16,0.50
25.24,0.02,-1.17,0.47
25.25,-0.04,-1.17,0.45
25.25,-0.09,-1.16,0.42
25.25,-0.14,-1.17,0.40
25.25,-0.19,-1.17,0.37
25.26,-0.23,-1.16,0.35
25.26,-0.28,-1.16,0.32
25.26,-0.32,-1.15,0.30
25.26,-0.37,-1.14,0.27
25.26,-0.41,-1.12,0.25
25.27,-0.46,-1.11,0.23
25.27,-0.50,-1.08,0.21
25.27,-0.55,-1.05,0.19
25.27,-0.59,-1.01,0.17
25.28,-0.64,-0.96,0.15
25.28,-0.69,-0.93,0.13
25.28,-0.74,-0.89,0.11
25.28,-0.80,-0.84,0.09
25.28,-0.85,-0.79,0.07
25.29,-0.90,-0.72,0.05
25.29,-0.95,-0.67,0.03
25.29,-1.01,-0.60,0.02
25.29,-1.05,-0.53,0.00
25.30,-1.10,-0.45,-0.03
25.30,-1.15,-0.39,-0.05
25.30,-1.20,-0.31,-0.08
25.30,-1.24,-0.23,-0.11
25.31,-1.29,-0.14,-0.14
25.31,-1.33,-0.06,-0.16
25.31,-1.38,0.02,-0.19
25.31,-1.42,0.09,-0.23
25.31,-1.47,0.17,-0.26
25.32,-1.51,0.25,-0.29
25.32,-1.56,0.32,-0.32
25.32,-1.60,0.39,-0.36
25.32,-1.64,0.47,-0.39
25.33,-1.68,0.53,-0.42
25.33,-1.71,0.59,-0.45
25.33,-1.75,0.65,-0.48
25.33,-1.78,0.70,-0.51
25.34,-1.80,0.74,-0.53
25.34,-1.83,0.77,-0.56
25.34,-1.85,0.80,-0.59
25.34,-1.86,0.81,-0.61
25.34,-1.86,0.83,-0.64
25.35,-1.86,0.85,-0.66
25.35,-1.86,0.87,-0.69
25.35,-1.85,0.88,-0.72
25.35,-1.82,0.89,-0.74
25.36,-1.80,0.91,-0.77
25.36,-1.76,0.90,-0.79
25.36,-1.70,0.90,-0.81
25.36,-1.64,0.89,-0.83
25.37,-1.54,0.88,-0.83
25.37,-1.43,0.87,-0.81
25.37,-1.29,0.86,-0.79
25.37,-1.14,0.84,-0.76
25.37,-0.96,0.80,-0.72
