Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
20.72,-1.94,9.62,0.07
20.72,-1.92,9.63,0.06
20.72,-1.94,9.62,0.04
20.72,-1.94,9.62,0.05
20.73,-1.95,9.65,0.02
20.73,-1.95,9.66,0.01
20.73,-1.96,9.66,0.00
20.73,-1.97,9.65,0.02
20.74,-1.95,9.66,0.05
20.74,-1.98,9.67,0.06
20.74,-1.96,9.67,0.08
20.74,-1.94,9.66,0.09
20.75,-1.93,9.67,0.10
20.75,-1.93,9.66,0.07
20.75,-1.92,9.67,0.09
20.75,-1.94,9.67,0.09
20.75,-1.93,9.69,0.06
20.76,-1.93,9.68,0.04
20.76,-1.94,9.70,0.06
20.76,-1.93,9.69,0.03
20.76,-1.94,9.71,0.04
20.77,-1.93,9.70,0.05
20.77,-1.93,9.70,0.08
20.77,-1.93,9.68,0.10
20.77,-1.96,9.67,0.13
20.78,-1.94,9.67,0.13
20.78,-1.95,9.66,0.12
20.78,-1.94,9.65,0.12
20.78,-1.93,9.65,0.11
20.78,-1.92,9.64,0.07
20.79,-1.92,9.63,0.05
20.79,-1.91,9.64,0.02
20.79,-1.90,9.64,0.01
20.79,-1.89,9.63,0.01
20.80,-1.86,9.64,0.01
20.80,-1.89,9.64,0.02
20.80,-1.89,9.64,0.04
20.80,-1.90,9.64,0.05
20.80,-1.89,9.64,0.05
20.81,-1.90,9.65,0.03
20.81,-1.91,9.66,0.03
20.81,-1.89,9.67,0.04
20.81,-1.92,9.65,0.06
20.82,-1.90,9.65,0.05
20.82,-1.94,9.64,0.06
20.82,-1.89,9.64,0.08
20.82,-1.92,9.63,0.07
20.83,-1.91,9.64,0.09
20.83,-1.91,9.63,0.10
20.83,-1.89,9.61,0.14
20.83,-1.89,9.62,0.12
20.83,-1.87,9.60,0.13
20.84,-1.87,9.60,0.13
20.84,-1.87,9.60,0.15
20.84,-1.87,9.61,0.17
20.84,-1.86,9.61,0.15
20.85,-1.86,9.60,0.14
20.85,-1.86,9.61,0.14
20.85,-1.85,9.61,0.13
20.85,-1.86,9.61,0.12
20.86,-1.85,9.60,0.12
20.86,-1.85,9.59,0.11
20.86,-1.85,9.61,0.09
20.86,-1.84,9.61,0.08
20.86,-1.85,9.63,0.08
20.87,-1.84,9.64,0.09
20.87,-1.85,9.64,0.10
20.87,-1.85,9.61,0.10
20.87,-1.86,9.65,0.08
20.88,-1.87,9.64,0.11
20.88,-1.86,9.66,0.10
20.88,-1.85,9.68,0.09
20.88,-1.85,9.67,0.12
20.89,-1.86,9.68,0.12
20.89,-1.85,9.69,0.12
20.89,-1.86,9.71,0.09
20.89,-1.86,9.72,0.10
20.89,-1.86,9.73,0.09
