Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
19.00,-0.20,-0.04,-0.16
19.00,-0.18,-0.06,-0.17
19.00,-0.17,-0.06,-0.18
19.00,-0.16,-0.06,-0.19
19.01,-0.14,-0.06,-0.19
19.01,-0.13,-0.06,-0.20
19.01,-0.11,-0.06,-0.21
19.01,-0.10,-0.07,-0.22
19.02,-0.09,-0.06,-0.23
19.02,-0.08,-0.07,-0.23
19.02,-0.06,-0.07,-0.23
19.02,-0.05,-0.09,-0.24
19.03,-0.03,-0.10,-0.25
19.03,-0.02,-0.11,-0.25
19.03,-0.01,-0.12,-0.26
19.03,0.00,-0.13,-0.27
19.04,0.01,-0.13,-0.28
19.04,0.01,-0.13,-0.30
19.04,0.01,-0.14,-0.31
19.04,0.01,-0.14,-0.32
19.05,0.00,-0.13,-0.33
19.05,0.00,-0.12,-0.35
19.05,0.00,-0.11,-0.36
19.05,-0.01,-0.10,-0.37
19.06,-0.02,-0.07,-0.39
19.06,-0.03,-0.04,-0.40
19.06,-0.03,-0.01,-0.42
19.06,-0.03,0.02,-0.43
19.07,-0.03,0.04,-0.43
19.07,-0.03,0.05,-0.44
19.07,-0.03,0.07,-0.45
19.07,-0.02,0.09,-0.46
19.08,-0.01,0.11,-0.47
19.08,0.00,0.13,-0.47
19.08,-0.01,0.15,-0.47
19.08,0.00,0.17,-0.48
19.09,0.00,0.21,-0.48
19.09,0.00,0.24,-0.48
19.09,-0.01,0.28,-0.48
19.09,0.00,0.31,-0.47
19.10,0.00,0.33,-0.47
19.10,0.01,0.34,-0.46
19.10,0.01,0.37,-0.45
19.10,0.01,0.39,-0.44
19.11,0.01,0.40,-0.42
19.11,0.00,0.41,-0.41
19.11,0.00,0.43,-0.39
19.11,-0.01,0.45,-0.38
19.12,-0.02,0.46,-0.37
19.12,-0.03,0.48,-0.35
19.12,-0.04,0.49,-0.33
19.12,-0.05,0.51,-0.31
19.13,-0.06,0.52,-0.29
19.13,-0.07,0.52,-0.27
19.13,-0.08,0.53,-0.25
19.13,-0.08,0.53,-0.23
19.14,-0.10,0.53,-0.21
19.14,-0.11,0.53,-0.18
19.14,-0.12,0.52,-0.16
19.14,-0.14,0.51,-0.14
19.15,-0.14,0.50,-0.11
19.15,-0.14,0.47,-0.08
19.15,-0.15,0.44,-0.06
19.15,-0.15,0.43,-0.03
19.16,-0.15,0.41,-0.01
19.16,-0.14,0.39,0.01
19.16,-0.14,0.38,0.03
19.16,-0.15,0.37,0.04
19.17,-0.15,0.35,0.05
19.17,-0.15,0.33,0.06
19.17,-0.15,0.31,0.07
19.17,-0.15,0.29,0.08
19.18,-0.15,0.27,0.10
19.18,-0.15,0.25,0.11
19.18,-0.15,0.23,0.12
19.18,-0.14,0.21,0.13
19.19,-0.15,0.18,0.14
19.19,-0.14,0.16,0.14
19.19,-0.14,0.14,0.15
19.20,-0.14,0.12,0.16
19.20,-0.14,0.10,0.16
19.20,-0.14,0.08,0.17
19.20,-0.14,0.07,0.17
19.20,-0.14,0.05,0.18
19.21,-0.14,0.03,0.18
19.21,-0.14,0.02,0.18
19.21,-0.14,0.01,0.18
19.21,-0.15,0.00,0.19
19.22,-0.14,-0.01,0.20
19.22,-0.15,-0.02,0.20
19.22,-0.16,-0.03,0.20
19.22,-0.16,-0.04,0.21
19.23,-0.17,-0.06,0.22
19.23,-0.18,-0.07,0.22
19.23,-0.18,-0.08,0.23
19.23,-0.19,-0.09,0.23
19.24,-0.20,-0.10,0.24
19.24,-0.21,-0.11,0.25
19.24,-0.22,-0.12,0.26
19.24,-0.23,-0.13,0.27
19.25,-0.23,-0.15,0.28
19.25,-0.24,-0.16,0.29
19.25,-0.24,-0.17,0.29
19.25,-0.25,-0.18,0.30
19.26,-0.26,-0.19,0.31
19.26,-0.25,-0.20,0.32
19.26,-0.26,-0.21,0.33
19.26,-0.26,-0.22,0.33
19.27,-0.26,-0.24,0.34
19.27,-0.26,-0.24,0.35
19.27,-0.25,-0.26,0.35
19.27,-0.25,-0.27,0.36
19.28,-0.25,-0.28,0.36
19.28,-0.24,-0.30,0.37
19.28,-0.24,-0.31,0.37
19.28,-0.23,-0.32,0.37
19.29,-0.24,-0.33,0.37
19.29,-0.24,-0.35,0.37
19.29,-0.23,-0.36,0.37
19.29,-0.23,-0.36,0.37
19.30,-0.23,-0.37,0.37
19.30,-0.22,-0.38,0.37
19.30,-0.21,-0.37,0.38
19.30,-0.21,-0.38,0.38
19.31,-0.21,-0.38,0.37
19.31,-0.20,-0.37,0.37
19.31,-0.18,-0.36,0.37
19.31,-0.18,-0.35,0.37
19.32,-0.17,-0.34,0.37
19.32,-0.16,-0.33,0.37
19.32,-0.16,-0.31,0.37
19.32,-0.15,-0.29,0.37
19.33,-0.15,-0.28,0.37
19.33,-0.15,-0.27,0.36
19.33,-0.14,-0.25,0.36
19.33,-0.13,-0.24,0.37
19.34,-0.13,-0.23,0.36
19.34,-0.13,-0.22,0.36
19.34,-0.13,-0.21,0.36
19.34,-0.12,-0.20,0.36
19.35,-0.12,-0.19,0.37
19.35,-0.12,-0.19,0.37
19.35,-0.13,-0.19,0.37
19.35,-0.12,-0.19,0.38
19.36,-0.12,-0.19,0.39
19.36,-0.12,-0.20,0.39
19.36,-0.12,-0.21,0.40
19.36,-0.12,-0.22,0.41
19.37,-0.12,-0.23,0.42
19.37,-0.13,-0.24,0.43
19.37,-0.12,-0.25,0.44
19.37,-0.13,-0.26,0.45
19.38,-0.14,-0.27,0.46
19.38,-0.13,-0.28,0.47
19.38,-0.13,-0.28,0.48
19.38,-0.15,-0.29,0.49
19.39,-0.15,-0.29,0.50
19.39,-0.15,-0.29,0.51
19.39,-0.15,-0.30,0.52
19.39,-0.15,-0.30,0.53
19.40,-0.14,-0.30,0.55
19.40,-0.13,-0.29,0.55
19.40,-0.12,-0.29,0.56
19.40,-0.11,-0.27,0.57
19.41,-0.10,-0.26,0.58
19.41,-0.09,-0.25,0.58
19.41,-0.08,-0.23,0.59
19.41,-0.07,-0.21,0.59
19.42,-0.06,-0.20,0.60
19.42,-0.06,-0.18,0.60
19.42,-0.06,-0.17,0.60
19.42,-0.05,-0.16,0.60
19.43,-0.05,-0.15,0.60
19.43,-0.06,-0.14,0.60
19.43,-0.06,-0.14,0.60
19.43,-0.08,-0.13,0.59
19.44,-0.08,-0.12,0.59
19.44,-0.10,-0.12,0.58
19.44,-0.12,-0.12,0.58
19.44,-0.14,-0.11,0.58
19.45,-0.16,-0.11,0.58
19.45,-0.17,-0.11,0.57
19.45,-0.19,-0.10,0.57
19.45,-0.21,-0.09,0.57
19.46,-0.23,-0.07,0.57
19.46,-0.24,-0.06,0.57
19.46,-0.26,-0.06,0.56
19.46,-0.26,-0.05,0.57
19.47,-0.27,-0.04,0.57
19.47,-0.28,-0.03,0.56
19.47,-0.28,-0.03,0.56
19.47,-0.28,-0.02,0.57
19.48,-0.28,-0.02,0.56
19.48,-0.27,-0.03,0.56
19.48,-0.27,-0.03,0.56
19.48,-0.26,-0.04,0.56
19.49,-0.25,-0.06,0.57
19.49,-0.24,-0.06,0.57
19.49,-0.23,-0.07,0.58
19.49,-0.22,-0.09,0.58
19.50,-0.21,-0.10,0.59
19.50,-0.19,-0.11,0.60
19.50,-0.18,-0.14,0.61
19.50,-0.17,-0.16,0.61
