Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
19.00,-0.43,9.66,3.33
19.00,-0.34,9.66,3.21
19.00,-0.46,9.75,3.25
19.00,-0.57,9.82,3.18
19.01,-0.59,9.88,3.20
19.01,-0.62,9.95,3.19
19.01,-0.64,9.97,3.24
19.01,-0.68,9.97,3.27
19.02,-0.75,10.03,3.32
19.02,-0.80,10.01,3.44
19.02,-0.91,10.02,3.53
19.02,-0.94,10.08,3.61
19.03,-1.01,10.09,3.68
19.03,-1.04,10.02,3.64
19.03,-1.07,10.00,3.63
19.03,-1.07,9.94,3.57
19.04,-1.06,9.91,3.68
19.04,-1.12,9.84,3.67
19.04,-1.20,9.70,3.65
19.04,-1.24,9.57,3.66
19.05,-1.26,9.42,3.71
19.05,-1.35,9.31,3.70
19.05,-1.33,9.19,3.68
19.05,-1.35,9.07,3.67
19.06,-1.42,8.97,3.72
19.06,-1.44,8.82,3.69
19.06,-1.58,8.73,3.80
19.06,-1.70,8.66,3.98
19.07,-1.71,8.56,4.13
19.07,-1.70,8.49,4.14
19.07,-1.76,8.36,4.14
19.07,-1.79,8.22,4.21
19.08,-1.89,8.16,4.28
19.08,-1.96,8.15,4.30
19.08,-2.11,8.02,4.39
19.08,-2.22,7.95,4.38
19.09,-2.29,7.90,4.41
19.09,-2.33,7.85,4.43
19.09,-2.39,7.80,4.58
19.09,-2.59,7.86,4.74
19.10,-2.72,7.82,4.86
19.10,-2.90,7.78,4.87
19.10,-3.05,7.79,4.91
19.10,-2.95,7.68,4.83
19.11,-2.87,7.66,4.80
19.11,-2.86,7.66,4.81
19.11,-2.84,7.67,4.70
19.11,-2.81,7.64,4.61
19.12,-2.78,7.64,4.53
19.12,-2.82,7.59,4.48
19.12,-2.83,7.51,4.50
19.12,-2.86,7.47,4.46
19.13,-2.91,7.42,4.49
19.13,-2.87,7.38,4.43
19.13,-2.82,7.37,4.41
19.13,-2.71,7.35,4.40
19.14,-2.65,7.35,4.32
19.14,-2.56,7.40,4.24
19.14,-2.54,7.34,4.24
19.14,-2.58,7.29,4.41
19.15,-2.57,7.25,4.58
19.15,-2.45,7.25,4.60
19.15,-2.32,7.28,4.61
19.15,-2.20,7.32,4.55
19.16,-2.11,7.35,4.49
19.16,-2.01,7.37,4.49
19.16,-1.87,7.44,4.43
19.16,-1.83,7.48,4.48
19.17,-1.77,7.51,4.46
19.17,-1.73,7.53,4.45
19.17,-1.71,7.50,4.47
19.17,-1.64,7.47,4.53
19.18,-1.57,7.49,4.55
19.18,-1.52,7.52,4.49
19.18,-1.41,7.49,4.41
19.18,-1.34,7.53,4.43
19.19,-1.27,7.51,4.43
19.19,-1.20,7.52,4.33
19.19,-1.10,7.55,4.32
19.20,-0.93,7.57,4.31
19.20,-0.91,7.61,4.26
19.20,-0.82,7.65,4.22
19.20,-0.70,7.68,4.20
19.20,-0.63,7.69,4.18
19.21,-0.51,7.69,4.14
19.21,-0.43,7.72,4.12
19.21,-0.35,7.74,4.06
19.21,-0.35,7.74,3.99
19.22,-0.31,7.82,3.95
19.22,-0.21,7.82,3.95
19.22,-0.16,7.77,3.88
19.22,-0.12,7.81,3.85
19.23,-0.10,7.80,3.82
19.23,-0.01,7.79,3.75
19.23,-0.01,7.86,3.71
19.23,0.02,7.84,3.71
19.24,0.03,7.83,3.71
19.24,0.09,7.86,3.66
19.24,0.08,7.85,3.64
19.24,0.10,7.82,3.66
19.25,0.16,7.86,3.66
19.25,0.22,7.81,3.69
19.25,0.25,7.81,3.75
19.25,0.30,7.80,3.74
19.26,0.26,7.82,3.76
19.26,0.28,7.83,3.79
19.26,0.33,7.82,3.80
19.26,0.35,7.81,3.84
19.27,0.30,7.82,3.78
19.27,0.30,7.85,3.81
19.27,0.35,7.86,3.82
19.27,0.34,7.87,3.85
19.28,0.38,7.92,3.86
19.28,0.40,7.89,3.84
19.28,0.39,7.91,3.90
19.28,0.38,7.93,3.89
19.29,0.31,7.94,3.94
19.29,0.32,8.01,4.02
19.29,0.29,8.01,4.01
19.29,0.27,7.98,4.08
19.30,0.20,8.00,4.18
19.30,0.21,7.98,4.21
19.30,0.14,7.97,4.30
19.30,0.14,7.96,4.35
19.31,0.11,7.99,4.42
19.31,0.07,7.96,4.41
19.31,0.07,7.92,4.37
19.31,0.10,7.90,4.34
19.32,0.05,7.90,4.35
19.32,0.00,7.88,4.27
19.32,0.05,7.82,4.22
19.32,0.02,7.78,4.16
19.33,0.02,7.73,4.18
19.33,0.05,7.68,4.10
19.33,-0.02,7.58,4.04
19.33,-0.06,7.53,3.96
19.34,-0.03,7.51,3.93
19.34,-0.06,7.39,3.85
19.34,-0.03,7.27,3.78
19.34,-0.09,7.19,3.69
19.35,-0.15,7.11,3.70
19.35,-0.19,7.00,3.65
19.35,-0.18,6.96,3.61
19.35,-0.15,6.83,3.60
19.36,-0.20,6.76,3.63
19.36,-0.21,6.68,3.61
19.36,-0.20,6.65,3.60
19.36,-0.19,6.61,3.62
19.37,-0.19,6.52,3.64
19.37,-0.22,6.48,3.64
19.37,-0.20,6.44,3.65
19.37,-0.23,6.42,3.62
19.38,-0.21,6.40,3.70
19.38,-0.27,6.39,3.79
19.38,-0.34,6.34,3.79
19.38,-0.30,6.39,3.90
19.39,-0.36,6.46,4.03
19.39,-0.40,6.46,4.15
19.39,-0.41,6.54,4.27
19.39,-0.48,6.58,4.39
19.40,-0.51,6.64,4.49
19.40,-0.47,6.68,4.60
19.40,-0.53,6.77,4.68
19.40,-0.54,6.85,4.69
19.41,-0.55,6.90,4.75
19.41,-0.58,6.93,4.78
19.41,-0.58,7.02,4.76
19.41,-0.55,7.05,4.75
19.42,-0.51,7.06,4.73
19.42,-0.46,7.09,4.68
19.42,-0.41,7.08,4.65
19.42,-0.36,7.05,4.63
19.43,-0.31,7.07,4.54
19.43,-0.28,7.01,4.50
19.43,-0.24,6.94,4.45
19.43,-0.23,6.92,4.37
19.44,-0.21,6.93,4.39
19.44,-0.20,6.90,4.27
19.44,-0.22,6.89,4.24
19.44,-0.22,6.87,4.23
19.45,-0.26,6.87,4.13
19.45,-0.30,6.84,4.13
19.45,-0.33,6.80,4.10
19.45,-0.36,6.75,4.08
19.46,-0.41,6.76,4.11
19.46,-0.43,6.73,4.13
19.46,-0.46,6.68,4.15
19.46,-0.46,6.61,4.15
19.47,-0.48,6.52,4.19
19.47,-0.48,6.45,4.21
19.47,-0.52,6.41,4.20
19.47,-0.45,6.38,4.21
19.48,-0.23,6.34,4.23
19.48,-0.24,6.31,4.28
19.48,-0.24,6.21,4.25
19.48,-0.34,6.12,4.24
19.49,-0.42,6.11,4.15
19.49,-0.42,6.08,4.21
19.49,-0.41,6.08,4.22
19.49,-0.39,6.06,4.22
19.50,-0.38,6.03,4.31
19.50,-0.38,6.03,4.41
19.50,-0.30,6.03,4.45
19.50,-0.24,6.12,4.52
19.51,-0.27,6.17,4.52
19.51,-0.20,6.19,4.55
19.51,-0.18,6.23,4.59
19.51,-0.16,6.31,4.65
19.52,-0.17,6.45,4.65
19.52,-0.10,6.62,4.77
19.52,-0.13,6.74,4.76
19.52,-0.13,6.90,4.83
19.53,-0.12,7.03,4.80
19.53,-0.10,7.11,4.81
19.53,0.02,7.23,4.80
19.53,0.06,7.28,4.78
19.54,0.14,7.35,4.69
19.54,0.23,7.32,4.62
19.54,0.31,7.32,4.60
19.54,0.44,7.27,4.59
19.55,0.46,7.15,4.56
19.55,0.51,7.09,4.53
19.55,0.51,6.94,4.47
19.55,0.60,6.77,4.41
19.56,0.64,6.62,4.43
19.56,0.65,6.49,4.37
19.56,0.65,6.40,4.32
19.56,0.58,6.23,4.34
19.57,0.57,6.15,4.43
19.57,0.57,6.14,4.40
19.57,0.65,6.11,4.44
19.57,0.72,6.01,4.52
19.58,0.78,6.04,4.55
19.58,0.82,6.06,4.62
19.58,0.82,6.18,4.67
19.58,0.82,6.36,4.71
19.59,0.84,6.56,4.75
19.59,0.78,6.85,4.75
19.59,0.75,7.12,4.83
19.59,0.74,7.39,5.01
19.60,0.71,7.65,5.05
19.60,0.71,7.98,5.13
19.60,0.67,8.34,5.24
19.60,0.66,8.67,5.36
19.61,0.63,9.05,5.36
19.61,0.60,9.43,5.43
19.61,0.57,9.76,5.48
