Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
10.10,-0.06,0.17,0.25
10.10,-0.06,0.16,0.26
10.10,-0.07,0.16,0.26
10.10,-0.06,0.16,0.26
10.11,-0.06,0.16,0.26
10.11,-0.06,0.15,0.27
10.11,-0.07,0.15,0.27
10.11,-0.06,0.14,0.27
10.12,-0.06,0.14,0.28
10.12,-0.06,0.12,0.28
10.12,-0.06,0.12,0.28
10.12,-0.06,0.10,0.28
10.13,-0.06,0.09,0.28
10.13,-0.06,0.08,0.29
10.13,-0.06,0.06,0.28
10.13,-0.06,0.05,0.28
10.14,-0.07,0.04,0.28
10.14,-0.07,0.03,0.28
10.14,-0.07,0.01,0.28
10.14,-0.07,0.00,0.28
10.15,-0.06,-0.01,0.27
10.15,-0.06,-0.01,0.27
10.15,-0.06,-0.01,0.27
10.15,-0.06,-0.01,0.26
10.16,-0.06,-0.01,0.26
10.16,-0.05,-0.01,0.26
10.16,-0.05,-0.01,0.26
10.16,-0.05,-0.01,0.25
10.17,-0.04,-0.01,0.25
10.17,-0.04,-0.01,0.25
10.17,-0.03,-0.01,0.25
10.17,-0.03,0.00,0.24
10.18,-0.02,0.01,0.24
10.18,-0.02,0.02,0.24
10.18,-0.01,0.03,0.24
10.18,0.00,0.03,0.24
10.19,0.00,0.04,0.24
10.19,0.01,0.05,0.24
10.19,0.02,0.06,0.25
10.19,0.02,0.06,0.25
10.20,0.03,0.07,0.25
10.20,0.03,0.07,0.25
10.20,0.04,0.07,0.25
10.20,0.04,0.07,0.25
10.21,0.05,0.07,0.25
10.21,0.05,0.06,0.24
10.21,0.05,0.05,0.24
10.21,0.04,0.04,0.24
10.22,0.04,0.03,0.23
10.22,0.04,0.02,0.23
10.22,0.04,0.01,0.22
10.22,0.04,0.00,0.21
10.23,0.03,-0.01,0.21
10.23,0.03,-0.01,0.21
10.23,0.03,-0.02,0.21
10.23,0.03,-0.03,0.20
10.24,0.03,-0.04,0.20
10.24,0.03,-0.04,0.19
10.24,0.02,-0.04,0.19
10.24,0.02,-0.05,0.18
10.25,0.02,-0.05,0.18
10.25,0.02,-0.05,0.18
10.25,0.02,-0.05,0.17
10.25,0.02,-0.04,0.17
10.26,0.01,-0.04,0.17
10.26,0.01,-0.03,0.16
10.26,0.01,-0.03,0.16
10.26,0.01,-0.02,0.16
10.27,0.01,-0.02,0.15
10.27,0.01,-0.01,0.15
10.27,0.01,-0.01,0.15
10.27,0.01,0.00,0.14
10.28,0.02,0.00,0.14
10.28,0.01,0.01,0.13
10.28,0.01,0.01,0.13
10.28,0.01,0.01,0.12
10.29,0.01,0.01,0.11
10.29,0.01,0.02,0.10
10.29,0.01,0.02,0.10
10.29,0.01,0.02,0.08
10.30,0.01,0.02,0.08
10.30,0.01,0.02,0.07
10.30,0.02,0.02,0.06
10.30,0.01,0.02,0.05
10.31,0.01,0.02,0.04
10.31,0.02,0.02,0.03
10.31,0.02,0.01,0.02
10.31,0.02,0.00,0.02
10.32,0.02,0.00,0.01
10.32,0.03,-0.01,0.00
10.32,0.03,-0.01,0.00
10.32,0.02,-0.01,0.00
10.33,0.03,-0.01,-0.01
10.33,0.03,-0.01,-0.01
10.33,0.03,-0.01,-0.02
10.33,0.03,-0.01,-0.02
10.34,0.04,0.00,-0.02
10.34,0.04,0.01,-0.02
10.34,0.04,0.01,-0.03
10.34,0.04,0.01,-0.03
10.35,0.05,0.02,-0.04
10.35,0.04,0.02,-0.04
10.35,0.05,0.03,-0.05
10.35,0.06,0.03,-0.05
10.36,0.05,0.03,-0.06
10.36,0.06,0.03,-0.07
10.36,0.06,0.04,-0.07
10.36,0.06,0.04,-0.08
10.37,0.07,0.04,-0.08
10.37,0.07,0.05,-0.09
10.37,0.07,0.05,-0.09
10.37,0.07,0.05,-0.10
10.38,0.07,0.05,-0.10
10.38,0.08,0.05,-0.11
10.38,0.08,0.06,-0.11
10.38,0.08,0.06,-0.12
10.39,0.08,0.05,-0.12
10.39,0.08,0.05,-0.12
10.39,0.08,0.05,-0.13
10.39,0.07,0.04,-0.13
10.40,0.07,0.03,-0.13
10.40,0.07,0.02,-0.14
10.40,0.06,0.02,-0.14
10.40,0.05,0.01,-0.14
10.41,0.05,0.00,-0.14
10.41,0.04,0.00,-0.14
10.41,0.04,-0.01,-0.14
10.41,0.03,-0.01,-0.15
10.42,0.02,-0.02,-0.14
10.42,0.01,-0.03,-0.15
10.42,0.01,-0.03,-0.15
10.42,0.00,-0.04,-0.15
10.43,-0.01,-0.04,-0.15
10.43,-0.01,-0.05,-0.15
10.43,-0.02,-0.05,-0.15
10.43,-0.03,-0.05,-0.15
10.44,-0.03,-0.06,-0.15
10.44,-0.04,-0.06,-0.15
10.44,-0.05,-0.06,-0.15
10.44,-0.05,-0.06,-0.16
10.45,-0.06,-0.07,-0.16
10.45,-0.06,-0.07,-0.16
10.45,-0.06,-0.06,-0.16
10.45,-0.07,-0.06,-0.16
10.46,-0.07,-0.06,-0.16
10.46,-0.08,-0.06,-0.17
10.46,-0.08,-0.06,-0.17
10.46,-0.08,-0.05,-0.17
10.47,-0.08,-0.05,-0.17
10.47,-0.07,-0.05,-0.17
10.47,-0.07,-0.04,-0.17
10.47,-0.06,-0.04,-0.17
10.48,-0.06,-0.04,-0.18
10.48,-0.05,-0.04,-0.18
10.48,-0.05,-0.03,-0.19
10.48,-0.04,-0.03,-0.19
10.49,-0.04,-0.03,-0.19
10.49,-0.04,-0.02,-0.19
10.49,-0.03,-0.02,-0.20
10.49,-0.03,-0.02,-0.20
10.50,-0.02,-0.01,-0.20
10.50,-0.02,-0.01,-0.20
10.50,-0.01,-0.01,-0.20
10.50,-0.01,-0.01,-0.20
10.51,-0.01,-0.01,-0.20
10.51,-0.01,-0.02,-0.21
10.51,0.00,-0.01,-0.21
10.51,0.00,-0.02,-0.21
10.52,0.00,-0.02,-0.21
10.52,0.00,-0.02,-0.21
10.52,0.01,-0.02,-0.21
10.53,0.01,-0.02,-0.20
10.53,0.01,-0.02,-0.21
10.53,0.01,-0.02,-0.20
10.53,0.01,-0.02,-0.21
10.54,0.01,-0.02,-0.21
10.54,0.01,-0.02,-0.21
10.54,0.01,-0.02,-0.20
10.54,0.01,-0.02,-0.20
10.54,0.01,-0.02,-0.20
10.55,0.01,-0.02,-0.20
10.55,0.02,-0.02,-0.20
10.55,0.02,-0.03,-0.19
10.55,0.02,-0.02,-0.20
10.56,0.02,-0.02,-0.20
10.56,0.03,-0.02,-0.19
10.56,0.03,-0.02,-0.19
10.56,0.03,-0.02,-0.19
10.57,0.03,-0.03,-0.19
10.57,0.03,-0.03,-0.18
10.57,0.04,-0.03,-0.18
10.57,0.04,-0.03,-0.18
10.58,0.04,-0.03,-0.18
10.58,0.04,-0.04,-0.18
10.58,0.05,-0.04,-0.18
10.58,0.05,-0.04,-0.18
10.59,0.05,-0.04,-0.17
10.59,0.06,-0.04,-0.18
10.59,0.06,-0.04,-0.18
10.59,0.06,-0.04,-0.17
10.60,0.06,-0.04,-0.17
10.60,0.07,-0.04,-0.17
10.60,0.07,-0.04,-0.17
10.60,0.07,-0.05,-0.17
10.61,0.07,-0.05,-0.17
10.61,0.07,-0.05,-0.17
10.61,0.08,-0.05,-0.17
10.61,0.09,-0.05,-0.17
10.62,0.09,-0.05,-0.17
10.62,0.09,-0.05,-0.18
10.62,0.09,-0.05,-0.18
10.62,0.10,-0.05,-0.19
10.63,0.10,-0.05,-0.19
10.63,0.10,-0.05,-0.19
10.63,0.10,-0.05,-0.19
10.63,0.11,-0.05,-0.20
10.64,0.11,-0.05,-0.20
10.64,0.11,-0.04,-0.20
10.64,0.11,-0.04,-0.21
10.64,0.12,-0.04,-0.22
10.65,0.12,-0.04,-0.22
10.65,0.13,-0.04,-0.23
10.65,0.13,-0.04,-0.24
10.65,0.14,-0.03,-0.24
10.66,0.14,-0.03,-0.24
10.66,0.15,-0.03,-0.25
10.66,0.15,-0.02,-0.25
10.66,0.16,-0.02,-0.26
10.67,0.16,-0.02,-0.26
10.67,0.16,-0.01,-0.27
10.67,0.17,-0.01,-0.27
10.67,0.17,-0.01,-0.27
10.68,0.17,0.00,-0.27
10.68,0.17,0.00,-0.28
10.68,0.18,0.00,-0.28
10.68,0.18,0.01,-0.28
10.69,0.18,0.01,-0.29
