Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
16.00,-0.15,0.22,0.04
16.00,-0.15,0.21,0.03
16.00,-0.15,0.21,0.02
16.00,-0.15,0.20,0.02
16.00,-0.15,0.20,0.01
16.01,-0.15,0.20,0.00
16.01,-0.15,0.20,-0.01
16.01,-0.15,0.20,-0.01
16.01,-0.15,0.20,-0.02
16.02,-0.15,0.20,-0.02
16.02,-0.15,0.20,-0.03
16.02,-0.15,0.20,-0.04
16.02,-0.16,0.20,-0.05
16.03,-0.16,0.21,-0.06
16.03,-0.16,0.21,-0.07
16.03,-0.16,0.22,-0.07
16.03,-0.16,0.24,-0.08
16.03,-0.16,0.24,-0.09
16.04,-0.16,0.24,-0.10
16.04,-0.16,0.25,-0.11
16.04,-0.16,0.26,-0.12
16.04,-0.16,0.26,-0.14
16.05,-0.16,0.27,-0.14
16.05,-0.15,0.27,-0.15
16.05,-0.15,0.28,-0.16
16.05,-0.15,0.29,-0.17
16.06,-0.15,0.29,-0.18
16.06,-0.15,0.30,-0.19
16.06,-0.15,0.30,-0.20
16.06,-0.15,0.31,-0.21
16.06,-0.15,0.31,-0.22
16.07,-0.15,0.32,-0.22
16.07,-0.15,0.33,-0.23
16.07,-0.14,0.33,-0.23
16.07,-0.14,0.34,-0.24
16.08,-0.13,0.34,-0.24
16.08,-0.13,0.34,-0.24
16.08,-0.13,0.35,-0.25
16.08,-0.12,0.36,-0.25
16.09,-0.13,0.36,-0.25
16.09,-0.12,0.36,-0.25
16.09,-0.12,0.36,-0.25
16.09,-0.12,0.36,-0.25
16.09,-0.12,0.36,-0.25
16.10,-0.13,0.36,-0.24
16.10,-0.13,0.36,-0.24
16.10,-0.13,0.36,-0.23
16.10,-0.14,0.36,-0.23
16.11,-0.14,0.36,-0.23
16.11,-0.15,0.36,-0.22
16.11,-0.15,0.36,-0.21
16.11,-0.16,0.35,-0.21
16.12,-0.16,0.35,-0.20
16.12,-0.17,0.35,-0.20
16.12,-0.17,0.34,-0.19
16.12,-0.17,0.34,-0.19
16.12,-0.17,0.34,-0.19
16.13,-0.18,0.33,-0.18
16.13,-0.18,0.32,-0.18
16.13,-0.18,0.32,-0.18
16.13,-0.18,0.31,-0.18
16.14,-0.18,0.31,-0.18
16.14,-0.18,0.30,-0.17
16.14,-0.18,0.29,-0.17
16.14,-0.17,0.29,-0.18
16.15,-0.17,0.28,-0.18
16.15,-0.17,0.27,-0.18
16.15,-0.17,0.26,-0.18
16.15,-0.17,0.26,-0.18
16.15,-0.17,0.26,-0.18
16.16,-0.17,0.26,-0.19
16.16,-0.16,0.26,-0.19
16.16,-0.16,0.25,-0.19
16.16,-0.16,0.25,-0.20
16.17,-0.17,0.25,-0.20
16.17,-0.17,0.25,-0.20
16.17,-0.17,0.26,-0.21
16.17,-0.17,0.26,-0.21
16.18,-0.17,0.26,-0.22
16.18,-0.17,0.27,-0.23
16.18,-0.18,0.27,-0.23
16.18,-0.18,0.28,-0.24
16.18,-0.18,0.29,-0.25
16.19,-0.19,0.29,-0.25
16.19,-0.19,0.30,-0.26
16.19,-0.19,0.30,-0.26
16.19,-0.20,0.31,-0.27
16.20,-0.21,0.31,-0.28
16.20,-0.21,0.32,-0.29
16.20,-0.22,0.32,-0.30
16.20,-0.23,0.33,-0.31
16.20,-0.24,0.34,-0.31
16.21,-0.24,0.34,-0.32
16.21,-0.25,0.35,-0.33
16.21,-0.25,0.36,-0.34
16.21,-0.26,0.36,-0.35
16.22,-0.27,0.37,-0.36
16.22,-0.28,0.38,-0.37
16.22,-0.28,0.39,-0.38
16.22,-0.29,0.39,-0.39
16.23,-0.30,0.40,-0.40
16.23,-0.31,0.40,-0.41
16.23,-0.31,0.41,-0.42
16.23,-0.32,0.41,-0.43
16.23,-0.33,0.42,-0.44
16.24,-0.33,0.42,-0.45
16.24,-0.33,0.43,-0.46
16.24,-0.34,0.44,-0.47
16.24,-0.34,0.44,-0.48
16.25,-0.35,0.45,-0.49
16.25,-0.35,0.45,-0.50
16.25,-0.36,0.46,-0.51
16.25,-0.36,0.47,-0.52
16.26,-0.37,0.48,-0.53
16.26,-0.37,0.49,-0.53
16.26,-0.37,0.49,-0.54
16.26,-0.38,0.49,-0.54
16.26,-0.38,0.50,-0.55
16.27,-0.38,0.50,-0.55
16.27,-0.39,0.50,-0.55
16.27,-0.39,0.50,-0.55
16.27,-0.39,0.50,-0.55
16.28,-0.39,0.49,-0.55
16.28,-0.39,0.48,-0.55
16.28,-0.38,0.48,-0.54
16.28,-0.38,0.47,-0.54
16.29,-0.38,0.47,-0.53
16.29,-0.37,0.47,-0.53
16.29,-0.37,0.46,-0.52
16.29,-0.37,0.46,-0.51
16.29,-0.36,0.47,-0.50
16.30,-0.36,0.47,-0.49
16.30,-0.35,0.47,-0.48
16.30,-0.35,0.47,-0.47
16.30,-0.35,0.47,-0.46
16.31,-0.34,0.47,-0.44
16.31,-0.34,0.47,-0.43
16.31,-0.33,0.48,-0.42
16.31,-0.33,0.48,-0.40
16.32,-0.33,0.48,-0.39
16.32,-0.33,0.47,-0.38
16.32,-0.33,0.47,-0.36
16.32,-0.34,0.47,-0.35
16.32,-0.34,0.47,-0.33
16.33,-0.34,0.47,-0.32
16.33,-0.34,0.48,-0.31
16.33,-0.34,0.48,-0.31
16.33,-0.35,0.47,-0.30
16.34,-0.34,0.47,-0.29
16.34,-0.34,0.47,-0.28
16.34,-0.32,0.47,-0.27
16.34,-0.31,0.46,-0.26
16.35,-0.29,0.47,-0.25
16.35,-0.27,0.47,-0.23
16.35,-0.25,0.46,-0.22
16.35,-0.22,0.45,-0.22
16.35,-0.19,0.44,-0.21
16.36,-0.16,0.44,-0.20
16.36,-0.13,0.42,-0.20
16.36,-0.10,0.41,-0.19
16.36,-0.07,0.39,-0.19
16.37,-0.04,0.37,-0.18
16.37,-0.01,0.36,-0.18
16.37,0.02,0.34,-0.17
16.37,0.05,0.34,-0.17
16.38,0.08,0.33,-0.17
16.38,0.10,0.33,-0.17
16.38,0.12,0.33,-0.16
16.38,0.15,0.33,-0.16
16.38,0.17,0.33,-0.15
16.39,0.18,0.33,-0.15
16.39,0.20,0.34,-0.14
16.39,0.22,0.34,-0.14
16.39,0.24,0.35,-0.13
16.40,0.25,0.35,-0.13
16.40,0.27,0.35,-0.12
16.40,0.29,0.35,-0.12
16.40,0.31,0.36,-0.11
16.40,0.34,0.36,-0.11
16.41,0.36,0.35,-0.10
16.41,0.38,0.34,-0.10
16.41,0.41,0.33,-0.10
16.41,0.43,0.32,-0.10
16.42,0.46,0.30,-0.09
16.42,0.48,0.29,-0.09
16.42,0.51,0.27,-0.09
16.42,0.54,0.25,-0.08
16.43,0.56,0.23,-0.08
16.43,0.58,0.21,-0.08
16.43,0.61,0.19,-0.07
16.43,0.63,0.17,-0.07
16.43,0.66,0.14,-0.06
16.44,0.68,0.11,-0.05
16.44,0.71,0.09,-0.04
16.44,0.73,0.07,-0.03
16.44,0.75,0.05,-0.02
16.45,0.77,0.02,-0.01
16.45,0.79,-0.01,0.00
16.45,0.82,-0.04,0.01
16.45,0.84,-0.07,0.02
16.46,0.87,-0.11,0.03
16.46,0.89,-0.14,0.04
16.46,0.92,-0.17,0.05
16.46,0.95,-0.20,0.07
16.46,0.97,-0.23,0.08
16.47,1.00,-0.26,0.09
16.47,1.03,-0.29,0.11
16.47,1.06,-0.32,0.12
16.47,1.09,-0.34,0.14
16.48,1.12,-0.37,0.15
16.48,1.16,-0.39,0.17
16.48,1.19,-0.41,0.19
16.48,1.24,-0.44,0.21
16.49,1.28,-0.47,0.23
16.49,1.33,-0.49,0.24
16.49,1.38,-0.51,0.26
16.49,1.43,-0.52,0.29
16.49,1.49,-0.55,0.31
16.50,1.55,-0.56,0.34
16.50,1.62,-0.58,0.37
16.50,1.69,-0.59,0.40
16.50,1.77,-0.60,0.42
16.51,1.84,-0.62,0.45
16.51,1.92,-0.63,0.48
16.51,1.99,-0.64,0.51
16.51,2.06,-0.65,0.54
16.52,2.12,-0.66,0.57
16.52,2.17,-0.68,0.61
16.52,2.21,-0.69,0.64
16.52,2.25,-0.70,0.67
16.52,2.28,-0.71,0.71
16.53,2.30,-0.72,0.74
16.53,2.33,-0.73,0.78
