Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
19.56,1.70,9.82,0.55
19.56,1.69,9.79,0.55
19.57,1.67,9.75,0.59
19.57,1.68,9.74,0.63
19.57,1.70,9.68,0.63
19.57,1.71,9.65,0.63
19.58,1.70,9.63,0.62
19.58,1.69,9.59,0.61
19.58,1.66,9.56,0.59
19.58,1.65,9.53,0.61
19.58,1.67,9.52,0.61
19.59,1.67,9.49,0.62
19.59,1.65,9.50,0.66
19.59,1.68,9.50,0.71
19.59,1.73,9.52,0.76
19.60,1.78,9.47,0.70
19.60,1.84,9.44,0.61
19.60,1.90,9.42,0.54
19.60,1.90,9.43,0.47
19.61,1.82,9.47,0.39
19.61,1.82,9.50,0.40
19.61,1.82,9.52,0.39
19.61,1.79,9.52,0.43
19.62,1.79,9.53,0.47
19.62,1.81,9.57,0.48
19.62,1.81,9.60,0.48
19.62,1.77,9.64,0.49
19.62,1.79,9.66,0.45
19.63,1.81,9.67,0.37
19.63,1.78,9.69,0.33
19.63,1.70,9.72,0.33
19.63,1.62,9.76,0.36
19.64,1.55,9.80,0.39
19.64,1.53,9.81,0.43
19.64,1.55,9.77,0.46
19.64,1.53,9.75,0.50
19.65,1.52,9.72,0.52
19.65,1.49,9.71,0.55
19.65,1.46,9.67,0.55
19.65,1.41,9.67,0.56
19.65,1.38,9.63,0.58
19.66,1.39,9.60,0.60
19.66,1.41,9.57,0.60
19.66,1.47,9.53,0.61
19.66,1.47,9.53,0.59
19.67,1.47,9.53,0.59
19.67,1.43,9.53,0.59
19.67,1.46,9.52,0.59
19.67,1.48,9.52,0.59
19.68,1.44,9.53,0.61
19.68,1.43,9.52,0.67
19.68,1.38,9.54,0.72
19.68,1.39,9.57,0.77
19.68,1.40,9.57,0.80
19.69,1.45,9.58,0.82
19.69,1.49,9.58,0.84
19.69,1.55,9.55,0.84
19.69,1.56,9.53,0.81
19.70,1.52,9.54,0.77
19.70,1.48,9.58,0.73
19.70,1.49,9.56,0.70
19.70,1.46,9.55,0.65
19.71,1.40,9.59,0.60
19.71,1.38,9.65,0.57
19.71,1.37,9.66,0.53
19.71,1.39,9.65,0.48
19.71,1.37,9.66,0.46
19.72,1.36,9.64,0.37
19.72,1.37,9.63,0.32
19.72,1.38,9.57,0.27
19.72,1.39,9.56,0.22
19.73,1.36,9.52,0.19
19.73,1.39,9.48,0.14
19.73,1.40,9.51,0.11
19.73,1.39,9.51,0.13
19.74,1.40,9.50,0.16
19.74,1.43,9.50,0.25
19.74,1.48,9.51,0.26
19.74,1.52,9.57,0.28
19.74,1.58,9.60,0.28
19.75,1.61,9.65,0.24
19.75,1.55,9.72,0.17
19.75,1.51,9.79,0.12
19.75,1.53,9.83,0.08
19.76,1.55,9.88,0.03
19.76,1.57,9.86,0.00
19.76,1.60,9.88,-0.02
19.76,1.64,9.90,-0.06
19.77,1.70,9.97,-0.04
19.77,1.82,9.99,-0.02
19.77,1.91,9.98,0.02
19.77,1.97,9.95,0.03
19.77,2.01,9.96,0.03
19.78,2.07,9.92,0.03
19.78,2.17,9.86,-0.02
19.78,2.22,9.78,-0.03
19.78,2.23,9.77,-0.03
19.79,2.23,9.72,-0.01
19.79,2.22,9.68,0.02
19.79,2.25,9.67,0.08
19.79,2.26,9.66,0.11
19.80,2.28,9.62,0.16
19.80,2.30,9.59,0.21
19.80,2.31,9.57,0.21
19.80,2.30,9.53,0.18
19.80,2.26,9.51,0.16
19.81,2.27,9.46,0.14
19.81,2.29,9.43,0.12
19.81,2.27,9.39,0.10
19.81,2.25,9.37,0.12
19.82,2.22,9.33,0.16
19.82,2.16,9.31,0.13
19.82,2.15,9.26,0.08
19.82,2.15,9.22,0.05
19.83,2.15,9.15,0.01
19.83,2.16,9.12,-0.04
19.83,2.14,9.11,-0.12
19.83,2.12,9.09,-0.20
19.83,2.11,9.09,-0.29
19.84,2.10,9.10,-0.32
19.84,2.08,9.07,-0.34
19.84,2.08,9.08,-0.35
19.84,2.07,9.13,-0.35
19.85,2.08,9.15,-0.40
19.85,2.09,9.20,-0.44
19.85,2.11,9.26,-0.46
19.85,2.12,9.30,-0.45
19.85,2.19,9.31,-0.39
19.86,2.19,9.36,-0.42
19.86,2.21,9.38,-0.49
19.86,2.21,9.44,-0.51
19.86,2.21,9.50,-0.57
19.87,2.19,9.58,-0.60
19.87,2.21,9.68,-0.64
19.87,2.24,9.74,-0.62
19.87,2.22,9.81,-0.59
19.88,2.26,9.87,-0.56
19.88,2.29,9.93,-0.56
19.88,2.28,9.96,-0.55
19.88,2.31,10.03,-0.55
19.88,2.38,10.00,-0.53
19.89,2.42,9.90,-0.40
19.89,2.53,9.85,-0.31
19.89,2.64,9.81,-0.32
19.89,2.73,9.81,-0.37
19.90,2.83,9.79,-0.45
19.90,2.94,9.76,-0.51
19.90,3.07,9.76,-0.54
19.90,3.20,9.72,-0.64
19.91,3.31,9.67,-0.67
19.91,3.34,9.66,-0.65
19.91,3.40,9.60,-0.65
19.91,3.49,9.54,-0.66
19.91,3.61,9.53,-0.61
19.92,3.71,9.46,-0.60
19.92,3.75,9.42,-0.56
19.92,3.83,9.39,-0.62
19.92,3.86,9.33,-0.70
19.93,3.88,9.30,-0.78
19.93,3.90,9.27,-0.83
