Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
19.00,1.00,6.44,4.94
19.00,0.81,6.55,5.14
19.00,0.77,6.56,5.47
19.00,0.72,6.64,5.73
19.01,0.71,6.90,5.52
19.01,0.99,7.32,5.31
19.01,1.21,7.80,5.16
19.01,1.46,8.19,5.43
19.02,1.63,8.52,5.57
19.02,1.68,8.92,5.64
19.02,1.76,9.25,5.87
19.02,1.74,9.48,5.94
19.03,1.64,9.62,6.06
19.03,1.72,9.97,6.11
19.03,1.85,10.18,6.20
19.03,1.98,10.44,6.13
19.04,2.16,10.67,5.96
19.04,2.18,10.89,5.76
19.04,2.32,11.21,5.55
19.04,2.35,11.44,5.28
19.05,2.32,11.55,4.87
19.05,2.18,11.64,4.48
19.05,2.04,11.74,4.08
19.05,1.82,11.79,3.73
19.06,1.61,11.73,3.43
19.06,1.52,11.73,3.26
19.06,1.58,11.79,3.08
19.06,1.72,11.75,2.87
19.07,1.85,11.71,2.69
19.07,1.90,11.81,2.53
19.07,2.05,11.91,2.43
19.07,2.09,11.94,2.37
19.08,2.09,11.85,2.33
19.08,2.15,11.73,2.24
19.08,2.43,11.87,2.31
19.08,2.48,11.92,2.37
19.09,2.48,12.00,2.38
19.09,2.51,11.99,2.49
19.09,2.50,12.06,2.65
19.09,2.49,11.94,2.83
19.10,2.61,11.76,3.04
19.10,2.69,11.58,3.27
19.10,2.71,11.41,3.43
19.10,2.72,11.22,3.60
19.11,2.58,11.00,3.71
19.11,2.58,10.69,3.86
19.11,2.61,10.33,3.91
19.11,2.44,9.87,3.89
19.12,2.15,9.30,3.84
19.12,1.92,8.76,3.78
19.12,1.91,8.19,3.77
19.12,2.01,7.61,3.78
19.13,2.01,7.22,3.64
19.13,2.01,7.18,3.55
19.13,2.09,7.08,3.62
19.13,2.11,7.05,3.65
19.14,2.15,7.13,3.69
19.14,2.31,7.19,3.77
19.14,2.53,7.16,3.78
19.14,2.74,7.14,3.88
19.15,2.98,7.20,3.97
19.15,3.21,7.29,4.06
19.15,3.36,7.31,4.13
19.15,3.54,7.33,4.29
19.16,3.65,7.55,4.53
19.16,3.54,7.80,4.53
19.16,3.49,8.00,4.69
19.16,3.42,8.06,4.91
19.17,3.35,8.06,5.16
19.17,3.27,8.10,5.31
19.17,3.23,8.07,5.53
19.17,3.23,8.00,5.69
19.18,3.26,7.91,5.68
19.18,3.35,7.75,5.69
19.18,3.48,7.66,5.93
19.18,3.62,7.58,5.96
19.19,3.84,7.49,5.98
19.19,3.98,7.47,6.11
19.19,4.12,7.48,6.17
19.19,4.24,7.44,6.19
19.20,4.38,7.43,6.27
19.20,4.56,7.46,6.30
19.20,4.75,7.41,6.20
19.20,4.84,7.39,6.21
19.21,4.98,7.30,6.14
19.21,5.08,7.16,6.01
19.21,5.17,7.13,5.90
19.21,5.27,7.03,5.72
19.22,5.17,6.92,5.60
19.22,5.18,6.82,5.41
19.22,5.23,6.85,5.32
19.22,5.09,6.78,5.25
19.23,4.95,6.48,5.10
19.23,4.94,6.18,4.98
19.23,4.93,6.01,4.82
19.23,4.93,5.95,4.71
19.24,4.93,6.07,4.70
19.24,4.94,6.11,4.65
19.24,5.03,6.17,4.67
19.24,5.10,6.15,4.70
19.25,5.06,6.26,4.72
19.25,5.06,6.26,4.72
19.25,5.02,6.24,4.78
19.25,4.94,6.25,4.83
19.26,4.82,6.27,4.94
19.26,4.90,6.27,5.05
19.26,4.87,6.31,5.15
19.26,4.80,6.38,5.31
19.27,4.73,6.52,5.43
19.27,4.66,6.66,5.45
19.27,4.56,6.58,5.50
19.27,4.37,6.22,5.60
19.28,4.32,6.01,5.67
19.28,4.27,5.82,5.71
19.28,3.94,5.59,5.77
19.28,3.64,4.88,6.09
19.29,4.18,5.28,5.77
19.29,4.05,5.91,5.38
19.29,3.99,5.76,5.48
19.29,3.96,5.61,5.48
19.30,3.85,5.54,5.34
19.30,3.68,5.33,5.26
19.30,3.64,5.24,5.19
19.30,3.54,5.22,5.11
19.31,3.48,5.14,4.96
19.31,3.47,5.15,4.79
19.31,3.43,5.20,4.79
19.31,3.44,5.29,4.72
19.32,3.48,5.30,4.64
19.32,3.44,5.35,4.47
19.32,3.42,5.36,4.42
19.32,3.42,5.39,4.37
19.33,3.44,5.32,4.33
19.33,3.39,5.26,4.14
19.33,3.35,5.29,4.13
19.33,3.34,5.29,4.10
19.34,3.30,5.31,4.11
19.34,3.32,5.34,4.05
19.34,3.28,5.30,3.96
19.34,3.32,5.26,3.92
19.35,3.13,5.08,3.90
19.35,2.95,4.95,3.85
19.35,2.96,4.91,3.84
19.35,2.95,4.86,3.89
19.36,2.97,4.87,3.86
19.36,3.02,4.85,3.90
19.36,2.93,4.96,3.92
19.36,2.82,5.10,4.00
19.37,2.64,5.24,4.08
19.37,2.63,5.09,4.15
19.37,2.61,4.98,4.32
19.37,2.54,4.95,4.35
19.38,2.44,5.05,4.39
19.38,2.54,4.95,4.51
19.38,2.51,4.91,4.62
19.38,2.40,4.88,4.77
19.39,2.43,4.79,4.96
19.39,2.49,4.67,5.02
19.39,2.51,4.66,5.09
19.39,2.48,4.49,5.31
19.40,2.64,4.39,5.39
19.40,2.62,4.23,5.51
19.40,2.57,4.03,5.60
19.40,2.71,4.07,5.67
19.41,2.69,4.07,5.75
19.41,2.72,3.98,5.83
19.41,2.85,3.85,5.83
19.41,2.97,3.83,5.85
19.42,2.94,3.79,5.90
19.42,3.03,3.81,5.92
19.42,3.15,3.77,5.91
19.42,3.28,3.81,5.88
19.43,3.33,3.67,5.92
19.43,3.37,3.58,5.91
19.43,3.55,3.62,5.95
19.43,3.54,3.68,5.93
19.44,3.48,3.60,5.85
19.44,3.59,3.46,5.92
19.44,3.68,3.46,5.91
19.44,3.78,3.43,5.95
19.45,3.76,3.36,6.00
19.45,3.79,3.39,5.94
19.45,3.84,3.46,5.95
19.45,3.98,3.44,5.93
19.46,3.89,3.44,5.93
19.46,4.07,3.37,5.97
19.46,4.20,3.41,6.01
19.46,4.20,3.48,6.02
19.47,4.31,3.38,6.18
19.47,4.40,3.32,6.17
19.47,4.34,3.39,6.18
19.47,4.38,3.34,6.19
19.48,4.67,3.20,6.15
19.48,4.59,3.20,6.26
19.48,4.15,3.23,6.30
19.48,4.18,3.28,6.45
19.49,4.45,3.21,6.55
19.49,4.56,3.14,6.60
19.49,4.61,3.20,6.65
19.49,4.58,3.36,6.73
19.50,4.65,3.45,6.85
19.50,4.81,3.47,6.81
19.50,4.92,3.52,6.87
19.50,5.09,3.59,6.93
19.51,5.09,3.54,6.89
19.51,5.21,3.55,6.98
19.51,5.35,3.66,7.08
19.51,5.55,3.74,7.09
19.52,5.61,3.74,7.15
19.52,5.67,3.73,7.19
19.52,5.76,3.81,7.20
19.52,5.85,3.83,7.27
19.53,6.00,3.83,7.32
19.53,6.07,3.81,7.44
19.53,6.10,3.82,7.37
19.53,6.23,3.88,7.38
19.54,6.28,3.90,7.38
19.54,6.32,3.90,7.39
19.54,6.41,3.92,7.30
19.54,6.61,3.99,7.22
19.55,6.71,4.08,7.20
19.55,6.77,4.13,7.15
19.55,6.93,4.17,7.11
19.55,7.07,4.27,7.03
19.56,7.15,4.39,7.05
19.56,7.20,4.42,6.93
19.56,7.26,4.50,6.96
19.56,7.34,4.58,6.99
19.57,7.36,4.60,6.97
19.57,7.34,4.58,7.04
19.57,7.36,4.61,7.16
19.57,7.28,4.65,7.30
19.58,7.22,4.61,7.37
19.58,7.10,4.58,7.46
19.58,7.04,4.55,7.51
19.58,7.02,4.55,7.48
19.59,6.96,4.47,7.56
19.59,6.85,4.40,7.57
19.59,6.78,4.38,7.50
19.59,6.74,4.41,7.58
19.60,6.70,4.38,7.53
19.60,6.65,4.37,7.43
19.60,6.63,4.40,7.37
19.60,6.57,4.36,7.26
19.61,6.56,4.29,7.20
19.61,6.46,4.25,7.07
19.61,6.33,4.31,6.96
19.61,6.15,4.43,6.93
19.62,6.02,4.49,6.83
19.62,5.88,4.60,6.84
19.62,5.79,4.82,6.87
19.62,5.69,5.02,6.95
19.63,5.70,5.27,7.08
19.63,5.77,5.51,7.27
19.63,5.98,5.80,7.51
19.63,6.33,6.13,7.77
19.64,6.58,6.37,8.06
19.64,6.86,6.70,8.46
19.64,7.26,7.09,8.80
19.64,7.51,7.55,9.21
19.65,7.76,8.00,9.73
19.65,8.21,8.34,10.21
19.65,8.54,8.68,10.63
19.65,8.92,8.98,11.04
19.66,9.24,9.06,11.24
19.66,9.49,9.05,11.42
19.66,9.58,9.00,11.42
19.66,9.57,8.98,11.37
19.67,9.48,8.84,11.20
19.67,9.30,8.85,10.97
19.67,9.24,8.84,10.74
19.67,9.15,8.73,10.56
19.68,8.82,8.54,10.36
19.68,8.36,8.46,10.23
19.68,7.94,8.38,10.15
19.68,7.63,8.24,10.15
