Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
19.00,-1.76,-1.30,1.44
19.00,-1.74,-1.30,1.49
19.00,-1.71,-1.31,1.53
19.00,-1.67,-1.32,1.57
19.01,-1.64,-1.34,1.60
19.01,-1.61,-1.38,1.63
19.01,-1.61,-1.44,1.64
19.01,-1.60,-1.50,1.63
19.02,-1.59,-1.54,1.61
19.02,-1.58,-1.58,1.58
19.02,-1.58,-1.60,1.55
19.02,-1.57,-1.62,1.51
19.03,-1.56,-1.63,1.48
19.03,-1.56,-1.65,1.45
19.03,-1.55,-1.67,1.41
19.03,-1.54,-1.68,1.38
19.04,-1.53,-1.67,1.35
19.04,-1.53,-1.66,1.31
19.04,-1.53,-1.63,1.27
19.04,-1.53,-1.61,1.23
19.05,-1.54,-1.57,1.18
19.05,-1.56,-1.53,1.14
19.05,-1.59,-1.47,1.10
19.05,-1.62,-1.40,1.06
19.06,-1.66,-1.32,1.03
19.06,-1.71,-1.24,1.01
19.06,-1.76,-1.17,0.98
19.06,-1.81,-1.12,0.96
19.07,-1.87,-1.06,0.93
19.07,-1.94,-1.01,0.90
19.07,-2.00,-0.94,0.86
19.07,-2.07,-0.89,0.82
19.08,-2.14,-0.86,0.77
19.08,-2.21,-0.83,0.73
19.08,-2.28,-0.81,0.69
19.08,-2.35,-0.79,0.65
19.09,-2.41,-0.77,0.60
19.09,-2.48,-0.75,0.56
19.09,-2.53,-0.72,0.52
19.09,-2.57,-0.69,0.48
19.10,-2.61,-0.67,0.45
19.10,-2.64,-0.66,0.42
19.10,-2.65,-0.66,0.41
19.10,-2.66,-0.66,0.40
19.11,-2.67,-0.67,0.39
19.11,-2.67,-0.68,0.40
19.11,-2.65,-0.69,0.41
19.11,-2.65,-0.71,0.43
19.12,-2.64,-0.72,0.45
19.12,-2.63,-0.72,0.49
19.12,-2.61,-0.73,0.54
19.12,-2.60,-0.74,0.59
19.13,-2.59,-0.74,0.65
19.13,-2.59,-0.73,0.71
19.13,-2.58,-0.73,0.77
19.13,-2.57,-0.72,0.84
19.14,-2.55,-0.72,0.92
19.14,-2.54,-0.71,1.00
19.14,-2.52,-0.71,1.08
19.14,-2.50,-0.71,1.14
19.15,-2.48,-0.71,1.19
19.15,-2.45,-0.71,1.22
19.15,-2.43,-0.70,1.23
19.15,-2.41,-0.71,1.23
19.16,-2.38,-0.71,1.23
19.16,-2.35,-0.70,1.21
19.16,-2.32,-0.67,1.21
19.16,-2.30,-0.64,1.19
19.17,-2.27,-0.64,1.18
19.17,-2.24,-0.64,1.16
19.17,-2.20,-0.66,1.15
19.17,-2.17,-0.69,1.14
19.18,-2.13,-0.72,1.13
19.18,-2.10,-0.76,1.12
19.18,-2.07,-0.80,1.11
19.18,-2.04,-0.84,1.11
19.19,-2.02,-0.89,1.10
19.19,-1.99,-0.93,1.09
19.19,-1.97,-0.97,1.08
19.19,-1.94,-1.01,1.07
19.20,-1.92,-1.05,1.05
19.20,-1.90,-1.08,1.04
19.20,-1.87,-1.12,1.02
19.20,-1.85,-1.15,1.00
19.21,-1.84,-1.19,0.98
19.21,-1.82,-1.22,0.96
19.21,-1.81,-1.26,0.94
19.21,-1.81,-1.30,0.92
19.22,-1.81,-1.33,0.90
19.22,-1.81,-1.36,0.89
19.22,-1.82,-1.38,0.87
19.22,-1.82,-1.40,0.85
19.23,-1.83,-1.41,0.85
19.23,-1.84,-1.41,0.84
19.23,-1.85,-1.41,0.84
19.23,-1.86,-1.41,0.83
19.24,-1.87,-1.40,0.83
19.24,-1.88,-1.39,0.83
19.24,-1.89,-1.36,0.83
19.24,-1.90,-1.34,0.83
19.25,-1.91,-1.32,0.83
19.25,-1.92,-1.30,0.83
19.25,-1.92,-1.29,0.84
19.25,-1.93,-1.29,0.84
19.26,-1.93,-1.29,0.85
19.26,-1.93,-1.27,0.85
19.26,-1.92,-1.26,0.86
19.26,-1.91,-1.25,0.86
19.27,-1.90,-1.23,0.86
19.27,-1.88,-1.22,0.85
19.27,-1.86,-1.21,0.85
19.27,-1.84,-1.21,0.85
19.28,-1.82,-1.21,0.85
19.28,-1.80,-1.21,0.85
19.28,-1.78,-1.21,0.85
19.28,-1.76,-1.24,0.86
19.29,-1.73,-1.35,0.87
19.29,-1.71,-1.36,0.86
19.29,-1.68,-1.34,0.83
19.29,-1.65,-1.33,0.81
19.30,-1.61,-1.30,0.79
19.30,-1.58,-1.26,0.77
19.30,-1.56,-1.22,0.75
19.30,-1.53,-1.19,0.73
19.31,-1.50,-1.16,0.72
19.31,-1.48,-1.12,0.70
19.31,-1.45,-1.09,0.68
19.31,-1.43,-1.05,0.67
19.32,-1.41,-1.02,0.65
19.32,-1.39,-1.00,0.63
19.32,-1.37,-0.98,0.61
19.32,-1.35,-0.96,0.58
19.33,-1.33,-0.94,0.56
19.33,-1.31,-0.93,0.54
19.33,-1.29,-0.91,0.51
19.33,-1.27,-0.88,0.48
19.34,-1.24,-0.86,0.46
19.34,-1.22,-0.84,0.43
19.34,-1.20,-0.82,0.40
19.34,-1.18,-0.81,0.37
19.35,-1.16,-0.80,0.35
19.35,-1.14,-0.78,0.33
19.35,-1.13,-0.77,0.32
19.35,-1.11,-0.76,0.30
19.36,-1.10,-0.75,0.28
19.36,-1.08,-0.74,0.25
19.36,-1.07,-0.73,0.23
19.36,-1.06,-0.72,0.21
19.37,-1.04,-0.71,0.19
19.37,-1.03,-0.69,0.17
19.37,-1.02,-0.68,0.15
19.37,-1.01,-0.67,0.14
19.38,-0.99,-0.66,0.12
19.38,-0.98,-0.65,0.11
19.38,-0.97,-0.63,0.10
19.38,-0.95,-0.61,0.09
19.39,-0.93,-0.58,0.08
19.39,-0.92,-0.56,0.07
19.39,-0.91,-0.54,0.06
19.39,-0.90,-0.52,0.06
19.40,-0.88,-0.50,0.05
19.40,-0.87,-0.48,0.04
19.40,-0.86,-0.46,0.02
19.40,-0.84,-0.44,0.02
19.41,-0.83,-0.43,0.01
19.41,-0.81,-0.40,0.00
19.41,-0.80,-0.38,0.00
19.41,-0.79,-0.36,-0.01
19.42,-0.78,-0.34,-0.02
19.42,-0.77,-0.33,-0.03
19.42,-0.75,-0.32,-0.04
19.42,-0.74,-0.31,-0.05
19.43,-0.73,-0.29,-0.06
19.43,-0.73,-0.28,-0.07
19.43,-0.72,-0.28,-0.08
