Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
28.12,1.75,6.17,-2.69
28.12,1.75,6.02,-2.79
28.12,1.78,5.89,-2.90
28.13,1.80,5.77,-2.97
28.13,1.74,5.64,-3.04
28.13,1.71,5.53,-3.10
28.13,1.62,5.43,-3.07
28.13,1.61,5.34,-3.03
28.14,1.58,5.23,-3.01
28.14,1.54,5.14,-3.01
28.14,1.45,5.01,-3.05
28.14,1.49,4.84,-2.95
28.15,1.38,4.73,-2.93
28.15,1.22,4.60,-2.86
28.15,1.12,4.50,-2.77
28.15,1.08,4.34,-2.71
28.16,1.08,4.19,-2.70
28.16,1.04,4.08,-2.68
28.16,1.06,4.00,-2.67
28.16,1.07,3.89,-2.69
28.16,0.99,3.86,-2.75
28.17,0.98,3.76,-2.79
28.17,0.94,3.72,-2.81
28.17,0.92,3.66,-2.85
28.17,0.89,3.61,-2.87
28.18,0.90,3.55,-2.94
28.18,0.95,3.50,-2.93
28.18,0.96,3.46,-2.98
28.18,1.14,3.42,-3.04
28.19,1.21,3.40,-3.13
28.19,1.36,3.41,-3.20
28.19,1.46,3.41,-3.27
28.19,1.51,3.43,-3.26
28.19,1.59,3.46,-3.26
28.20,1.65,3.47,-3.24
28.20,1.74,3.46,-3.20
28.20,1.84,3.43,-3.15
28.20,1.88,3.42,-3.07
28.21,1.97,3.37,-3.04
28.21,1.99,3.34,-2.94
28.21,2.04,3.30,-2.85
28.21,2.04,3.28,-2.76
28.22,1.99,3.25,-2.66
28.22,2.03,3.23,-2.54
28.22,2.02,3.19,-2.38
28.22,2.01,3.20,-2.21
28.22,2.04,3.22,-2.07
28.23,2.09,3.20,-1.89
28.23,2.11,3.16,-1.75
28.23,2.11,3.15,-1.66
28.23,2.04,3.16,-1.70
28.24,1.95,3.23,-1.79
28.24,1.87,3.32,-1.80
28.24,1.79,3.42,-1.77
28.24,1.74,3.51,-1.79
28.25,1.78,3.63,-1.71
28.25,1.79,3.75,-1.66
28.25,1.78,3.92,-1.71
28.25,1.81,4.11,-1.71
28.25,1.80,4.33,-1.73
28.26,1.74,4.65,-1.87
28.26,1.65,5.01,-2.00
28.26,1.54,5.43,-2.12
28.26,1.42,5.98,-2.23
28.27,1.31,6.58,-2.43
28.27,1.21,7.18,-2.60
28.27,1.19,7.85,-2.55
28.27,1.19,8.66,-2.63
28.27,1.42,9.45,-2.92
28.28,1.83,10.19,-3.08
28.28,2.20,10.94,-3.20
28.28,2.57,11.64,-3.43
28.28,3.00,12.30,-3.58
28.29,3.51,12.95,-3.40
28.29,3.98,13.81,-3.12
28.29,4.43,14.64,-3.02
28.29,5.06,15.55,-3.23
28.30,5.67,16.65,-3.57
28.30,6.13,17.98,-4.13
28.30,6.45,19.49,-4.88
28.30,6.65,21.04,-5.57
28.30,6.65,22.64,-5.97
28.31,6.41,24.13,-6.41
28.31,6.09,25.32,-6.68
28.31,5.61,25.97,-6.89
28.31,5.08,25.74,-7.04
28.32,4.85,24.58,-7.06
28.32,5.05,22.65,-6.91
28.32,5.34,20.62,-6.66
28.32,5.46,18.82,-6.57
28.33,5.46,17.15,-6.64
28.33,5.20,15.65,-6.86
28.33,4.85,14.34,-7.10
28.33,4.55,13.11,-7.36
28.33,4.33,11.88,-7.66
28.34,4.15,10.66,-7.88
28.34,4.13,9.51,-8.02
28.34,4.35,8.40,-7.92
28.34,4.54,7.37,-7.71
28.35,4.71,6.52,-7.50
28.35,4.97,5.78,-7.29
28.35,5.20,5.09,-7.08
28.35,5.48,4.58,-6.84
28.36,5.77,4.31,-6.59
28.36,6.17,4.05,-6.32
28.36,6.38,3.91,-6.09
28.36,6.56,3.95,-5.82
