Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
15.02,0.27,8.96,2.67
15.03,0.25,8.92,2.61
15.03,0.27,8.94,2.64
15.03,0.23,8.97,2.65
15.03,0.18,8.91,2.58
15.04,0.19,8.90,2.55
15.04,0.12,8.91,2.52
15.04,0.03,8.90,2.43
15.04,-0.02,8.91,2.38
15.05,-0.08,8.90,2.37
15.05,-0.15,8.90,2.34
15.05,-0.19,8.90,2.22
15.05,-0.27,8.90,2.25
15.06,-0.30,8.87,2.16
15.06,-0.35,8.86,2.17
15.06,-0.43,8.91,2.15
15.06,-0.44,8.94,2.16
15.07,-0.40,8.96,2.19
15.07,-0.45,9.04,2.22
15.07,-0.49,9.09,2.27
15.07,-0.54,9.16,2.30
15.08,-0.54,9.22,2.35
15.08,-0.51,9.27,2.40
15.08,-0.51,9.37,2.49
15.08,-0.49,9.42,2.60
15.09,-0.43,9.50,2.61
15.09,-0.41,9.54,2.70
15.09,-0.38,9.59,2.80
15.09,-0.36,9.64,2.76
15.10,-0.32,9.65,2.82
15.10,-0.29,9.69,2.86
15.10,-0.28,9.68,2.90
15.10,-0.25,9.66,2.92
15.11,-0.16,9.65,2.99
15.11,-0.16,9.69,3.07
15.11,-0.14,9.62,3.14
15.11,-0.05,9.58,3.10
15.12,-0.05,9.45,3.18
15.12,-0.05,9.38,3.17
15.12,-0.01,9.34,3.23
15.12,0.04,9.26,3.19
15.13,0.08,9.17,3.18
15.13,0.09,9.05,3.14
15.13,0.16,9.04,3.10
15.13,0.15,8.94,3.01
15.14,0.15,8.87,2.91
15.14,0.18,8.79,2.78
15.14,0.12,8.80,2.68
15.14,0.12,8.74,2.61
15.15,0.11,8.71,2.53
15.15,0.03,8.64,2.51
15.15,-0.05,8.63,2.47
15.15,-0.08,8.62,2.44
15.16,-0.09,8.70,2.47
15.16,-0.14,8.73,2.50
15.16,-0.16,8.75,2.54
15.16,-0.22,8.73,2.55
15.17,-0.32,8.73,2.60
15.17,-0.32,8.77,2.64
15.17,-0.39,8.79,2.68
15.17,-0.42,8.80,2.76
15.18,-0.43,8.80,2.84
15.18,-0.50,8.80,2.86
15.18,-0.48,8.85,2.99
15.18,-0.52,8.84,3.03
15.19,-0.51,8.86,3.09
15.19,-0.54,8.86,3.15
15.19,-0.56,8.84,3.19
15.19,-0.56,8.84,3.28
15.20,-0.58,8.86,3.34
15.20,-0.58,8.85,3.31
15.20,-0.53,8.85,3.35
15.20,-0.57,8.95,3.33
15.21,-0.57,8.96,3.38
15.21,-0.59,8.94,3.39
15.21,-0.59,8.95,3.45
15.21,-0.52,8.95,3.38
15.22,-0.54,9.09,3.38
15.22,-0.54,9.16,3.45
15.22,-0.54,9.16,3.43
15.22,-0.52,9.19,3.45
15.23,-0.50,9.21,3.41
