Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
24.61,-2.24,9.05,0.67
24.61,-2.24,9.06,0.67
24.61,-2.24,9.07,0.67
24.61,-2.24,9.06,0.65
24.62,-2.26,9.04,0.65
24.62,-2.27,9.07,0.59
24.62,-2.26,9.11,0.63
24.62,-2.32,9.11,0.64
24.63,-2.34,9.09,0.63
24.63,-2.32,9.15,0.61
24.63,-2.31,9.15,0.60
24.63,-2.33,9.14,0.60
24.64,-2.31,9.11,0.56
24.64,-2.30,9.12,0.59
24.64,-2.30,9.13,0.54
24.64,-2.36,9.11,0.60
24.65,-2.33,9.11,0.59
24.65,-2.34,9.11,0.57
24.65,-2.30,9.09,0.61
24.65,-2.28,9.11,0.61
24.66,-2.35,9.10,0.60
24.66,-2.31,9.03,0.52
24.66,-2.31,9.09,0.55
24.66,-2.31,9.07,0.55
24.67,-2.26,9.08,0.56
24.67,-2.28,9.08,0.55
24.67,-2.32,9.03,0.56
24.67,-2.27,9.08,0.58
24.68,-2.29,9.07,0.61
24.68,-2.30,9.02,0.63
24.68,-2.35,9.06,0.63
24.68,-2.30,9.08,0.61
24.69,-2.29,9.02,0.58
24.69,-2.29,9.02,0.60
24.69,-2.30,9.02,0.61
24.69,-2.33,9.05,0.66
24.70,-2.33,8.99,0.67
24.70,-2.34,9.03,0.67
24.70,-2.36,9.02,0.71
24.70,-2.33,9.03,0.70
24.71,-2.27,9.00,0.75
24.71,-2.29,9.00,0.81
24.71,-2.30,9.00,0.84
24.71,-2.30,8.99,0.84
24.72,-2.30,8.95,0.84
24.72,-2.28,8.97,0.89
24.72,-2.27,8.99,0.94
24.72,-2.25,8.95,0.95
24.73,-2.16,8.98,1.03
24.73,-2.15,8.95,1.02
24.73,-2.16,8.92,1.03
24.73,-2.08,8.96,1.04
24.74,-2.08,8.92,0.97
24.74,-2.09,8.93,0.99
24.74,-2.05,8.92,1.07
24.74,-1.98,8.98,1.07
24.75,-1.97,8.94,1.03
24.75,-1.95,8.97,1.07
24.75,-1.99,9.06,1.16
24.75,-1.94,9.03,1.14
24.76,-1.88,9.05,1.13
24.76,-1.91,9.11,1.09
24.76,-1.92,9.10,1.16
24.76,-1.89,9.12,1.17
24.77,-1.95,9.11,1.14
24.77,-1.96,9.12,1.08
24.77,-1.98,9.16,1.02
24.77,-2.00,9.12,1.10
24.78,-1.96,9.18,1.16
24.78,-1.90,9.20,1.29
24.78,-1.95,9.17,1.46
24.78,-2.01,9.17,1.56
24.79,-2.00,9.15,1.53
24.79,-2.05,9.17,1.51
24.79,-2.08,9.18,1.52
24.79,-1.95,9.21,1.53
24.80,-1.92,9.17,1.56
24.80,-1.91,9.14,1.61
24.80,-1.87,9.13,1.63
24.80,-1.88,9.11,1.54
24.81,-1.91,9.15,1.44
24.81,-1.92,9.14,1.49
24.81,-1.89,9.12,1.55
24.81,-1.87,9.08,1.58
24.82,-1.85,9.08,1.71
24.82,-1.85,9.12,1.77
24.82,-1.78,9.11,1.82
24.82,-1.75,9.16,1.96
24.83,-1.75,9.13,2.01
24.83,-1.70,9.13,2.04
24.83,-1.66,9.17,2.09
24.83,-1.66,9.18,2.11
24.84,-1.71,9.18,2.12
24.84,-1.70,9.15,2.13
24.84,-1.70,9.19,2.14
24.84,-1.73,9.19,2.09
24.85,-1.70,9.20,2.10
24.85,-1.68,9.20,2.23
24.85,-1.63,9.22,2.25
24.85,-1.56,9.22,2.27
24.86,-1.59,9.26,2.25
24.86,-1.57,9.24,2.24
24.86,-1.61,9.23,2.31
24.86,-1.61,9.23,2.39
24.87,-1.61,9.24,2.35
24.87,-1.59,9.25,2.35
24.87,-1.61,9.25,2.31
24.87,-1.60,9.20,2.27
24.88,-1.57,9.17,2.22
24.88,-1.55,9.13,2.19
24.88,-1.50,9.11,2.11
24.88,-1.51,9.15,2.07
24.89,-1.52,9.07,2.07
24.89,-1.49,9.04,2.02
24.89,-1.51,9.02,2.01
24.89,-1.52,9.00,2.02
24.90,-1.52,8.98,1.98
24.90,-1.53,8.92,1.95
24.90,-1.53,8.89,1.92
24.90,-1.54,8.90,1.93
24.91,-1.52,8.89,1.88
24.91,-1.55,8.86,1.89
24.91,-1.57,8.79,1.84
24.91,-1.56,8.82,1.83
24.92,-1.56,8.76,1.81
24.92,-1.57,8.73,1.77
24.92,-1.55,8.69,1.75
24.92,-1.56,8.66,1.78
24.93,-1.57,8.66,1.80
24.93,-1.56,8.60,1.74
24.93,-1.51,8.58,1.79
24.93,-1.50,8.51,1.78
24.94,-1.53,8.49,1.72
24.94,-1.52,8.45,1.80
24.94,-1.50,8.45,1.74
24.94,-1.51,8.42,1.74
24.95,-1.47,8.39,1.79
24.95,-1.47,8.39,1.80
24.95,-1.48,8.39,1.85
24.95,-1.48,8.34,1.85
24.96,-1.44,8.29,1.87
24.96,-1.41,8.31,1.87
24.96,-1.42,8.33,1.93
24.96,-1.39,8.29,1.95
24.97,-1.33,8.25,2.01
24.97,-1.36,8.24,1.99
24.97,-1.30,8.21,2.02
24.97,-1.31,8.21,2.03
24.98,-1.23,8.17,2.06
24.98,-1.18,8.13,2.11
24.98,-1.16,8.10,2.11
24.98,-1.07,8.05,2.10
24.99,-1.02,8.06,2.19
24.99,-0.95,8.05,2.18
24.99,-0.94,8.02,2.19
24.99,-0.86,8.00,2.24
25.00,-0.81,7.96,2.22
25.00,-0.84,7.96,2.24
25.00,-0.79,7.89,2.21
25.00,-0.78,7.88,2.23
25.01,-0.81,7.78,2.29
25.01,-0.75,7.76,2.28
25.01,-0.79,7.66,2.25
25.01,-0.82,7.62,2.20
25.02,-0.81,7.53,2.15
25.02,-0.81,7.45,2.12
25.02,-0.89,7.36,2.06
25.02,-0.84,7.27,2.01
25.03,-0.85,7.15,1.87
25.03,-0.79,7.04,1.79
25.03,-0.78,6.96,1.71
25.03,-0.80,6.86,1.64
25.04,-0.78,6.71,1.57
25.04,-0.78,6.62,1.49
25.04,-0.75,6.50,1.45
25.04,-0.70,6.40,1.39
25.05,-0.71,6.29,1.45
25.05,-0.80,6.14,1.39
25.05,-0.82,6.05,1.47
25.05,-0.80,5.95,1.60
25.06,-0.79,5.82,1.67
25.06,-0.71,5.72,1.69
25.06,-0.69,5.62,1.77
25.06,-0.68,5.58,1.92
25.07,-0.58,5.53,1.95
25.07,-0.56,5.43,1.98
25.07,-0.47,5.39,2.03
25.07,-0.50,5.33,2.04
25.08,-0.41,5.29,1.98
25.08,-0.39,5.26,2.04
