Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
20.71,-1.33,9.73,0.64
20.71,-1.36,9.73,0.64
20.71,-1.34,9.73,0.64
20.72,-1.33,9.73,0.63
20.72,-1.33,9.72,0.62
20.72,-1.31,9.71,0.63
20.72,-1.32,9.72,0.60
20.72,-1.33,9.72,0.60
20.73,-1.32,9.72,0.61
20.73,-1.31,9.72,0.62
20.73,-1.32,9.71,0.62
20.73,-1.33,9.71,0.65
20.74,-1.32,9.70,0.65
20.74,-1.33,9.70,0.66
20.74,-1.33,9.70,0.66
20.74,-1.33,9.72,0.68
20.74,-1.31,9.73,0.69
20.75,-1.32,9.72,0.69
20.75,-1.33,9.72,0.71
20.75,-1.33,9.72,0.73
20.75,-1.30,9.74,0.73
20.76,-1.32,9.71,0.73
20.76,-1.31,9.71,0.74
20.76,-1.32,9.73,0.73
20.76,-1.31,9.73,0.73
20.77,-1.29,9.71,0.73
20.77,-1.31,9.71,0.71
20.77,-1.29,9.71,0.70
20.77,-1.30,9.72,0.70
20.77,-1.30,9.72,0.70
20.78,-1.28,9.70,0.69
20.78,-1.27,9.72,0.69
20.78,-1.27,9.73,0.69
20.78,-1.26,9.71,0.65
20.79,-1.27,9.72,0.67
20.79,-1.24,9.71,0.67
20.79,-1.25,9.72,0.68
20.79,-1.23,9.70,0.66
20.80,-1.20,9.69,0.67
20.80,-1.20,9.70,0.66
20.80,-1.20,9.68,0.66
20.80,-1.19,9.70,0.65
20.80,-1.19,9.69,0.68
20.81,-1.17,9.70,0.68
20.81,-1.17,9.70,0.68
20.81,-1.17,9.70,0.70
20.81,-1.17,9.70,0.70
20.82,-1.16,9.71,0.71
20.82,-1.17,9.73,0.72
20.82,-1.18,9.72,0.71
20.82,-1.20,9.74,0.70
20.83,-1.21,9.73,0.70
20.83,-1.21,9.75,0.69
20.83,-1.20,9.75,0.66
20.83,-1.21,9.76,0.66
20.83,-1.21,9.75,0.66
20.84,-1.21,9.75,0.65
20.84,-1.23,9.76,0.66
20.84,-1.23,9.75,0.68
20.84,-1.22,9.75,0.68
20.85,-1.20,9.73,0.68
20.85,-1.20,9.73,0.68
20.85,-1.21,9.72,0.68
20.85,-1.19,9.72,0.67
20.86,-1.19,9.73,0.69
20.86,-1.19,9.70,0.69
20.86,-1.18,9.71,0.69
20.86,-1.19,9.70,0.68
20.86,-1.19,9.71,0.69
20.87,-1.19,9.72,0.70
20.87,-1.19,9.71,0.69
20.87,-1.17,9.72,0.68
20.87,-1.19,9.72,0.68
20.88,-1.17,9.72,0.68
20.88,-1.17,9.72,0.70
20.88,-1.16,9.72,0.70
20.88,-1.16,9.71,0.72
20.89,-1.15,9.70,0.70
20.89,-1.15,9.68,0.71
20.89,-1.14,9.68,0.73
20.89,-1.13,9.69,0.72
20.89,-1.16,9.69,0.73
20.90,-1.16,9.69,0.71
20.90,-1.14,9.72,0.71
20.90,-1.15,9.73,0.71
20.90,-1.17,9.73,0.70
20.91,-1.15,9.74,0.67
20.91,-1.16,9.76,0.68
20.91,-1.17,9.78,0.68
20.91,-1.19,9.78,0.67
20.92,-1.19,9.79,0.69
20.92,-1.18,9.79,0.68
20.92,-1.21,9.79,0.69
20.92,-1.21,9.79,0.71
20.92,-1.20,9.79,0.66
