Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
29.91,2.08,9.73,0.80
29.91,2.20,9.74,0.88
29.91,2.22,9.70,0.79
29.91,1.21,9.89,1.07
29.92,1.01,9.61,1.55
29.92,3.54,8.56,0.75
29.92,4.87,8.51,-0.09
29.92,4.99,9.21,-0.54
29.93,4.71,9.91,-1.08
29.93,3.97,10.11,-1.39
29.93,3.41,9.93,-1.28
29.93,3.29,9.84,-0.86
29.93,3.76,9.64,-0.41
29.94,4.26,9.49,-0.10
29.94,4.44,9.55,0.11
29.94,4.29,9.65,0.42
29.94,4.00,9.71,0.56
29.95,3.88,9.67,0.57
29.95,3.88,9.61,0.42
29.95,4.04,9.58,0.23
29.95,4.09,9.52,0.02
29.96,4.05,9.56,-0.12
29.96,4.04,9.56,-0.07
29.96,3.98,9.54,-0.04
29.96,3.82,9.46,-0.11
29.96,3.65,9.40,-0.31
29.97,3.51,9.36,-0.47
29.97,3.31,9.35,-0.60
29.97,3.14,9.35,-0.63
29.97,3.08,9.35,-0.53
29.98,3.04,9.33,-0.42
29.98,3.05,9.31,-0.39
29.98,3.10,9.28,-0.40
29.98,3.17,9.29,-0.47
29.99,3.11,9.31,-0.65
29.99,2.91,9.45,-0.93
29.99,2.65,9.50,-1.15
29.99,2.45,9.53,-1.22
29.99,2.35,9.50,-1.32
30.00,2.22,9.39,-1.37
30.00,2.34,9.32,-1.37
30.00,2.55,9.29,-1.44
30.00,2.64,9.28,-1.47
30.01,2.52,9.26,-1.65
30.01,2.49,9.23,-1.49
30.01,2.77,9.30,-1.11
30.01,2.59,9.35,-0.51
30.02,2.63,9.24,-0.12
30.02,2.91,9.14,-0.02
30.02,3.35,9.15,0.02
30.02,3.46,9.28,-0.34
30.02,3.22,9.35,-0.59
30.03,2.87,9.31,-0.77
30.03,2.61,9.18,-0.76
30.03,2.56,8.98,-0.60
30.03,2.71,8.82,-0.47
30.04,2.99,8.69,-0.46
30.04,3.26,8.67,-0.50
30.04,3.45,8.74,-0.57
30.04,3.57,8.77,-0.57
30.05,3.62,8.80,-0.51
30.05,3.70,8.83,-0.45
30.05,3.72,8.84,-0.38
30.05,3.68,8.85,-0.30
30.05,3.65,8.87,-0.30
30.06,3.64,8.86,-0.28
30.06,3.64,8.85,-0.30
30.06,3.61,8.81,-0.31
30.06,3.54,8.80,-0.32
30.07,3.43,8.78,-0.36
30.07,3.33,8.81,-0.39
30.07,3.25,8.81,-0.41
30.07,3.12,8.81,-0.43
30.07,3.00,8.82,-0.43
30.08,2.92,8.83,-0.42
30.08,2.82,8.82,-0.42
30.08,2.73,8.82,-0.46
30.08,2.63,8.83,-0.49
30.09,2.55,8.86,-0.52
30.09,2.45,8.90,-0.57
30.09,2.35,8.92,-0.59
30.09,2.29,8.95,-0.62
30.10,2.24,8.99,-0.62
30.10,2.19,9.02,-0.65
30.10,2.21,8.98,-0.50
30.10,2.07,9.05,-0.49
30.10,2.00,9.08,-0.60
30.11,1.96,9.10,-0.77
30.11,2.02,9.08,-0.94
30.11,2.04,9.10,-1.02
30.11,2.05,9.14,-1.05
30.12,2.07,9.18,-1.05
30.12,2.11,9.21,-1.04
30.12,2.15,9.25,-1.00
30.12,2.16,9.29,-0.97
30.13,2.22,9.31,-0.95
30.13,2.22,9.36,-0.89
30.13,2.19,9.40,-0.81
30.13,2.30,9.38,-0.76
30.13,2.41,9.38,-0.76
30.14,2.48,9.39,-0.73
30.14,2.50,9.41,-0.75
30.14,2.59,9.39,-0.78
30.14,2.57,9.38,-0.82
30.15,2.57,9.38,-0.83
30.15,2.62,9.33,-0.87
30.15,2.67,9.32,-0.94
30.15,2.72,9.26,-0.98
30.16,2.78,9.23,-1.03
30.16,2.76,9.19,-1.01
30.16,2.79,9.14,-1.04
30.16,2.80,9.12,-1.03
30.16,2.80,9.08,-1.00
30.17,2.81,9.03,-1.00
30.17,2.83,9.00,-0.98
30.17,2.85,8.97,-0.97
30.17,2.89,8.92,-0.97
30.18,2.90,8.88,-0.98
30.18,2.93,8.85,-0.99
30.18,2.93,8.82,-1.04
30.18,2.93,8.81,-1.07
30.19,2.96,8.78,-1.12
30.19,3.00,8.77,-1.21
30.19,2.99,8.77,-1.27
30.19,3.03,8.74,-1.31
30.19,3.06,8.73,-1.29
30.20,3.09,8.71,-1.27
30.20,3.11,8.71,-1.30
30.20,3.12,8.71,-1.28
30.20,3.13,8.72,-1.24
30.21,3.14,8.74,-1.25
30.21,3.21,8.73,-1.23
30.21,3.26,8.74,-1.23
30.21,3.31,8.73,-1.23
30.22,3.37,8.75,-1.25
30.22,3.44,8.74,-1.26
30.22,3.49,8.74,-1.25
30.22,3.50,8.76,-1.23
30.22,3.51,8.77,-1.26
30.23,3.53,8.77,-1.24
30.23,3.54,8.78,-1.23
30.23,3.59,8.78,-1.25
30.23,3.67,8.79,-1.25
30.24,3.70,8.77,-1.25
30.24,3.70,8.79,-1.24
30.24,3.75,8.81,-1.23
30.24,3.74,8.82,-1.22
30.25,3.71,8.81,-1.18
30.25,3.73,8.82,-1.16
