Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
23.01,-0.56,9.66,0.15
23.01,-0.52,9.71,0.16
23.02,-0.46,9.74,0.15
23.02,-0.46,9.80,0.14
23.02,-0.42,9.84,0.15
23.02,-0.41,9.87,0.16
23.02,-0.37,9.89,0.17
23.03,-0.34,9.91,0.15
23.03,-0.34,9.90,0.14
23.03,-0.31,9.91,0.14
23.03,-0.31,9.90,0.14
23.04,-0.28,9.90,0.14
23.04,-0.26,9.89,0.15
23.04,-0.26,9.90,0.15
23.04,-0.21,9.91,0.18
23.05,-0.20,9.92,0.21
23.05,-0.19,9.90,0.23
23.05,-0.17,9.91,0.24
23.05,-0.15,9.88,0.27
23.05,-0.13,9.86,0.28
23.06,-0.10,9.85,0.29
23.06,-0.09,9.82,0.31
23.06,-0.04,9.82,0.29
23.06,-0.02,9.82,0.27
23.07,0.01,9.83,0.27
23.07,0.03,9.84,0.28
23.07,0.05,9.85,0.29
23.07,0.09,9.84,0.31
23.08,0.09,9.83,0.32
23.08,0.11,9.83,0.29
23.08,0.13,9.81,0.28
23.08,0.16,9.81,0.29
23.08,0.17,9.81,0.28
23.09,0.17,9.81,0.30
23.09,0.16,9.83,0.33
23.09,0.15,9.79,0.34
23.09,0.15,9.81,0.36
23.10,0.16,9.81,0.36
23.10,0.13,9.81,0.36
23.10,0.14,9.83,0.33
23.10,0.13,9.84,0.31
23.11,0.10,9.84,0.30
23.11,0.10,9.85,0.26
23.11,0.12,9.85,0.27
23.11,0.11,9.86,0.29
23.11,0.11,9.82,0.32
23.12,0.10,9.79,0.33
23.12,0.12,9.77,0.36
23.12,0.13,9.75,0.41
23.12,0.14,9.71,0.44
23.13,0.18,9.70,0.45
23.13,0.18,9.69,0.47
23.13,0.20,9.73,0.47
23.13,0.21,9.76,0.50
23.14,0.22,9.77,0.48
23.14,0.24,9.79,0.48
23.14,0.24,9.84,0.45
23.14,0.24,9.85,0.38
23.14,0.25,9.89,0.38
23.15,0.26,9.95,0.36
23.15,0.27,9.98,0.35
23.15,0.25,10.02,0.36
23.15,0.25,10.08,0.35
23.16,0.23,10.11,0.33
23.16,0.24,10.14,0.34
23.16,0.26,10.16,0.35
23.16,0.26,10.15,0.36
23.17,0.24,10.15,0.36
23.17,0.25,10.14,0.37
23.17,0.24,10.14,0.37
23.17,0.25,10.10,0.37
23.17,0.26,10.05,0.38
23.18,0.25,10.01,0.40
23.18,0.24,9.96,0.42
23.18,0.25,9.93,0.44
23.18,0.25,9.89,0.44
23.19,0.26,9.85,0.47
23.19,0.26,9.82,0.47
23.19,0.27,9.76,0.48
23.19,0.29,9.72,0.48
23.19,0.28,9.70,0.44
23.20,0.29,9.67,0.42
23.20,0.28,9.64,0.40
23.20,0.29,9.62,0.37
23.20,0.29,9.61,0.36
23.21,0.27,9.61,0.36
23.21,0.24,9.63,0.33
23.21,0.25,9.64,0.33
23.21,0.22,9.66,0.31
23.22,0.21,9.67,0.30
23.22,0.21,9.72,0.26
23.22,0.17,9.75,0.27
23.22,0.14,9.79,0.30
23.22,0.11,9.82,0.32
23.23,0.11,9.86,0.37
23.23,0.08,9.89,0.38
23.23,0.06,9.91,0.41
23.23,0.05,9.95,0.42
23.24,0.04,9.96,0.44
23.24,0.04,9.96,0.45
23.24,0.03,9.98,0.49
23.24,0.03,9.97,0.51
23.25,0.05,9.96,0.54
23.25,0.05,9.95,0.54
23.25,0.07,9.89,0.57
23.25,0.12,9.86,0.64
23.25,0.15,9.84,0.67
23.26,0.19,9.82,0.72
23.26,0.22,9.77,0.74
23.26,0.24,9.73,0.76
23.26,0.27,9.71,0.79
23.27,0.29,9.70,0.80
23.27,0.32,9.69,0.79
23.27,0.33,9.66,0.78
23.27,0.34,9.66,0.80
23.28,0.35,9.68,0.81
23.28,0.34,9.66,0.80
23.28,0.33,9.70,0.80
23.28,0.31,9.72,0.83
23.28,0.31,9.73,0.80
23.29,0.28,9.78,0.82
23.29,0.24,9.80,0.83
23.29,0.22,9.81,0.85
23.29,0.19,9.84,0.84
23.30,0.14,9.86,0.83
23.30,0.11,9.89,0.77
23.30,0.08,9.87,0.75
23.30,0.04,9.88,0.75
23.31,0.04,9.86,0.72
23.31,0.00,9.87,0.71
23.31,-0.03,9.88,0.70
23.31,-0.04,9.84,0.68
23.31,-0.05,9.81,0.66
23.32,-0.07,9.78,0.64
23.32,-0.06,9.77,0.62
23.32,-0.08,9.74,0.61
23.32,-0.06,9.72,0.61
23.33,-0.06,9.71,0.60
23.33,-0.05,9.70,0.57
23.33,-0.05,9.69,0.57
23.33,-0.04,9.73,0.57
23.34,-0.02,9.72,0.56
23.34,-0.01,9.75,0.57
23.34,0.03,9.75,0.62
23.34,0.02,9.77,0.65
23.34,0.05,9.77,0.70
23.35,0.05,9.78,0.70
23.35,0.08,9.80,0.72
23.35,0.06,9.81,0.74
23.35,0.06,9.83,0.74
23.36,0.07,9.85,0.77
23.36,0.05,9.83,0.79
23.36,0.03,9.82,0.79
23.36,0.01,9.82,0.80
23.37,0.03,9.81,0.82
23.37,0.04,9.81,0.88
23.37,0.00,9.79,0.87
23.37,0.00,9.81,0.89
23.37,0.01,9.82,0.92
23.38,-0.03,9.82,0.93
23.38,-0.05,9.82,0.93
23.38,-0.04,9.83,0.94
23.38,-0.06,9.82,0.95
23.39,-0.07,9.82,0.98
23.39,-0.08,9.83,0.99
23.39,-0.11,9.81,0.99
23.39,-0.12,9.82,1.00
23.39,-0.15,9.84,0.98
23.40,-0.17,9.86,0.96
23.40,-0.21,9.87,0.94
23.40,-0.23,9.89,0.92
23.40,-0.26,9.87,0.90
23.41,-0.27,9.87,0.87
23.41,-0.28,9.86,0.89
23.41,-0.31,9.83,0.90
23.41,-0.33,9.85,0.88
23.42,-0.36,9.83,0.90
23.42,-0.36,9.81,0.91
23.42,-0.39,9.81,0.90
23.42,-0.38,9.81,0.88
23.42,-0.40,9.80,0.85
23.43,-0.38,9.81,0.80
23.43,-0.37,9.81,0.74
23.43,-0.35,9.82,0.72
23.43,-0.32,9.81,0.72
23.44,-0.29,9.81,0.73
23.44,-0.27,9.82,0.73
23.44,-0.26,9.85,0.76
23.44,-0.20,9.85,0.80
23.45,-0.15,9.87,0.85
23.45,-0.11,9.85,0.89
23.45,-0.08,9.87,0.90
23.45,-0.05,9.84,0.93
23.45,-0.02,9.84,0.98
23.46,0.03,9.84,1.03
23.46,0.05,9.83,1.07
23.46,0.07,9.82,1.15
23.46,0.13,9.82,1.20
23.47,0.16,9.84,1.23
23.47,0.19,9.85,1.26
23.47,0.21,9.86,1.29
23.47,0.24,9.86,1.31
23.48,0.26,9.88,1.30
23.48,0.27,9.88,1.32
23.48,0.28,9.90,1.29
23.48,0.26,9.92,1.29
23.48,0.30,9.96,1.32
23.49,0.30,9.96,1.37
23.49,0.28,9.97,1.40
23.49,0.25,9.98,1.41
23.49,0.22,10.00,1.39
23.50,0.22,10.01,1.41
23.50,0.23,10.04,1.39
23.50,0.19,10.05,1.40
23.50,0.19,10.04,1.40
23.51,0.19,10.05,1.37
23.51,0.20,10.03,1.33
23.51,0.23,10.04,1.33
23.51,0.28,9.99,1.29
23.51,0.31,9.97,1.24
23.52,0.32,9.95,1.19
23.52,0.31,9.96,1.14
23.52,0.30,9.97,1.10
23.52,0.28,9.97,1.08
23.53,0.29,9.98,1.04
23.53,0.30,10.00,1.01
23.53,0.29,10.01,1.01
23.53,0.29,10.06,1.03
23.54,0.28,10.11,1.09
23.54,0.28,10.16,1.14
23.54,0.31,10.17,1.13
23.54,0.31,10.14,1.13
23.54,0.32,10.16,1.11
23.55,0.29,10.20,1.09
23.55,0.29,10.23,1.09
23.55,0.29,10.22,1.09
23.55,0.26,10.22,1.10
23.56,0.22,10.22,1.08
23.56,0.23,10.20,1.11
23.56,0.22,10.15,1.07
23.56,0.21,10.11,1.08
23.57,0.16,10.09,1.05
23.57,0.19,10.10,1.02
23.57,0.21,10.09,1.00
23.57,0.18,10.07,1.04
23.57,0.20,10.00,1.05
23.58,0.21,9.95,1.01
23.58,0.20,9.89,0.95
23.58,0.21,9.88,0.89
23.58,0.21,9.90,0.85
23.59,0.21,9.92,0.77
23.59,0.17,9.94,0.67
23.59,0.15,9.96,0.60
23.59,0.18,9.98,0.52
23.59,0.21,9.99,0.48
23.60,0.17,10.02,0.45
23.60,0.13,10.07,0.45
23.60,0.07,10.08,0.45
23.60,0.03,10.10,0.48
23.61,-0.01,10.14,0.52
23.61,-0.04,10.15,0.62
23.61,-0.03,10.17,0.68
23.61,-0.03,10.18,0.75
23.62,-0.04,10.19,0.78
23.62,-0.01,10.17,0.79
23.62,0.01,10.23,0.78
23.62,0.04,10.23,0.78
23.62,0.05,10.26,0.74
23.63,0.09,10.28,0.69
23.63,0.10,10.27,0.70
23.63,0.15,10.29,0.68
23.63,0.18,10.29,0.67
23.64,0.21,10.30,0.66
23.64,0.25,10.30,0.62
23.64,0.35,10.28,0.62
23.64,0.45,10.23,0.62
23.65,0.54,10.14,0.64
23.65,0.59,10.07,0.67
23.65,0.67,10.00,0.70
23.65,0.68,9.98,0.82
23.65,0.70,9.94,0.94
23.66,0.80,9.84,1.02
23.66,0.86,9.80,1.15
23.66,0.93,9.76,1.23
23.66,0.99,9.71,1.29
23.67,1.06,9.62,1.29
23.67,1.06,9.62,1.26
23.67,1.07,9.60,1.20
23.67,1.10,9.59,1.15
23.68,1.17,9.53,1.11
23.68,1.21,9.50,1.01
23.68,1.21,9.56,0.91
23.68,1.12,9.63,0.84
23.68,1.14,9.68,0.76
23.69,1.11,9.75,0.70
23.69,1.10,9.82,0.64
23.69,1.04,9.87,0.55
23.69,1.02,9.95,0.48
23.70,0.89,10.02,0.37
23.70,0.89,10.04,0.25
23.70,0.88,10.12,0.23
23.70,0.88,10.15,0.19
23.71,0.92,10.15,0.12
23.71,0.96,10.18,0.12
23.71,1.00,10.21,0.08
23.71,0.92,10.26,0.08
23.71,0.88,10.32,0.05
23.72,0.84,10.38,-0.02
23.72,0.81,10.41,-0.12
23.72,0.69,10.49,-0.31
23.72,0.67,10.52,-0.47
23.73,0.75,10.49,-0.52
23.73,0.82,10.44,-0.53
23.73,0.89,10.31,-0.56
23.73,0.96,10.14,-0.63
23.74,0.97,10.05,-0.73
23.74,1.02,9.93,-0.76
23.74,1.02,9.81,-0.79
23.74,1.07,9.72,-0.81
23.74,1.08,9.59,-0.85
23.75,0.97,9.53,-0.91
23.75,0.89,9.49,-0.91
23.75,0.88,9.49,-0.81
23.75,0.97,9.45,-0.65
23.76,1.17,9.34,-0.58
23.76,1.23,9.29,-0.49
23.76,1.19,9.36,-0.39
23.76,1.17,9.45,-0.32
23.77,1.11,9.42,-0.29
23.77,1.10,9.36,-0.25
23.77,1.17,9.28,-0.20
23.77,1.20,9.24,-0.17
23.77,1.21,9.18,-0.08
23.78,1.30,9.16,-0.02
23.78,1.38,9.11,0.08
23.78,1.41,9.03,0.13
23.78,1.42,9.00,0.16
23.79,1.42,8.96,0.23
23.79,1.45,8.95,0.20
23.79,1.49,8.85,0.17
23.79,1.54,8.80,0.20
23.80,1.64,8.71,0.21
23.80,1.69,8.73,0.32
23.80,1.69,8.73,0.30
23.80,1.69,8.73,0.22
23.80,1.68,8.73,0.05
23.81,1.70,8.73,-0.10
23.81,1.87,8.73,-0.21
23.81,1.94,8.70,-0.22
23.81,1.99,8.71,-0.25
23.82,2.00,8.71,-0.32
23.82,2.02,8.73,-0.42
23.82,2.03,8.77,-0.52
23.82,2.07,8.86,-0.57
23.82,2.15,8.93,-0.61
23.83,2.20,8.98,-0.66
23.83,2.29,8.98,-0.72
23.83,2.28,9.11,-0.77
23.83,2.25,9.14,-0.79
23.84,2.19,9.18,-0.87
23.84,2.16,9.19,-0.89
23.84,2.22,9.21,-0.88
23.84,2.31,9.22,-0.89
23.85,2.38,9.21,-0.92
23.85,2.38,9.22,-0.93
23.85,2.35,9.31,-1.01
23.85,2.38,9.30,-1.06
23.85,2.44,9.28,-1.18
23.86,2.51,9.23,-1.27
23.86,2.51,9.23,-1.39
23.86,2.57,9.20,-1.51
23.86,2.65,9.16,-1.60
23.87,2.68,9.15,-1.66
23.87,2.74,9.14,-1.73
23.87,2.82,9.13,-1.73
23.87,2.88,9.13,-1.70
23.88,2.93,9.15,-1.68
23.88,2.94,9.14,-1.64
23.88,2.98,9.15,-1.59
23.88,3.04,9.14,-1.49
23.88,3.11,9.12,-1.39
23.89,3.15,9.10,-1.27
23.89,3.18,9.11,-1.18
23.89,3.20,9.12,-1.03
23.89,3.20,9.16,-0.89
23.90,3.19,9.21,-0.74
23.90,3.18,9.23,-0.67
23.90,3.18,9.26,-0.60
23.90,3.16,9.28,-0.56
23.91,3.14,9.31,-0.54
23.91,3.10,9.34,-0.50
23.91,3.06,9.36,-0.52
23.91,3.03,9.39,-0.56
23.91,3.01,9.39,-0.58
23.92,2.98,9.40,-0.58
23.92,2.98,9.43,-0.58
23.92,2.96,9.42,-0.59
23.92,2.93,9.43,-0.61
23.93,2.88,9.42,-0.63
23.93,2.83,9.41,-0.64
23.93,2.79,9.41,-0.66
23.93,2.68,9.42,-0.68
23.94,2.63,9.43,-0.69
23.94,2.58,9.45,-0.68
23.94,2.52,9.49,-0.70
23.94,2.48,9.50,-0.73
23.94,2.40,9.56,-0.75
23.95,2.35,9.59,-0.75
23.95,2.30,9.65,-0.71
23.95,2.23,9.70,-0.63
23.95,2.19,9.75,-0.58
23.96,2.13,9.83,-0.49
23.96,2.10,9.87,-0.34
23.96,2.10,9.94,-0.16
23.96,2.09,10.01,0.06
23.97,2.08,10.09,0.29
23.97,2.08,10.17,0.55
