Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
20.72,-0.02,-0.01,-0.01
20.73,-0.02,-0.01,-0.01
20.73,-0.02,-0.01,-0.01
20.73,-0.02,-0.01,-0.01
20.73,-0.02,-0.01,-0.01
20.73,-0.02,-0.01,-0.01
20.74,-0.03,0.00,-0.01
20.74,-0.03,0.00,-0.01
20.74,-0.03,0.00,-0.01
20.74,-0.03,0.00,-0.01
20.75,-0.03,0.01,-0.01
20.75,-0.03,0.01,-0.01
20.75,-0.03,0.01,-0.01
20.75,-0.03,0.01,-0.01
20.76,-0.03,0.01,-0.01
20.76,-0.02,0.01,-0.01
20.76,-0.03,0.01,-0.01
20.76,-0.02,0.01,-0.01
20.76,-0.02,0.01,-0.01
20.77,-0.02,0.01,-0.01
20.77,-0.02,0.01,-0.01
20.77,-0.02,0.00,-0.01
20.77,-0.02,0.00,-0.01
20.78,-0.02,0.00,-0.01
20.78,-0.02,0.00,-0.01
20.78,-0.01,-0.01,-0.01
20.78,-0.02,-0.01,-0.01
20.79,-0.02,-0.01,-0.01
20.79,-0.02,-0.01,-0.01
20.79,-0.02,-0.01,-0.01
20.79,-0.02,-0.01,-0.01
20.79,-0.02,-0.01,-0.01
20.80,-0.02,-0.01,-0.01
20.80,-0.02,-0.01,-0.01
20.80,-0.02,-0.01,-0.01
20.80,-0.02,-0.01,-0.01
20.81,-0.02,-0.01,-0.01
20.81,-0.02,-0.01,-0.01
20.81,-0.02,-0.01,-0.01
20.81,-0.02,-0.01,-0.01
20.81,-0.02,-0.01,0.00
20.82,-0.02,-0.01,0.00
20.82,-0.02,-0.01,-0.01
20.82,-0.02,0.00,0.00
20.82,-0.02,-0.01,0.00
20.83,-0.02,-0.01,0.00
20.83,-0.02,-0.01,0.00
20.83,-0.02,-0.01,0.00
20.83,-0.02,-0.01,0.00
20.84,-0.02,-0.01,0.00
20.84,-0.02,-0.02,0.00
20.84,-0.02,-0.01,0.00
