Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
20.00,2.64,11.35,0.14
20.00,2.57,11.36,0.13
20.00,2.60,11.35,0.19
20.00,2.70,11.35,0.28
20.01,2.74,11.30,0.36
20.01,2.76,11.29,0.58
20.01,2.79,11.26,0.57
20.01,2.93,11.20,0.56
20.02,2.91,11.23,0.70
20.02,2.97,11.26,0.86
20.02,3.02,11.31,0.93
20.02,3.03,11.39,0.96
20.02,3.02,11.49,1.02
20.03,3.03,11.63,1.01
20.03,3.04,11.79,1.02
20.03,3.00,11.98,1.07
20.03,2.97,12.13,1.03
20.04,2.87,12.27,0.97
20.04,2.82,12.40,1.00
20.04,2.70,12.46,0.99
20.04,2.60,12.45,0.95
20.05,2.58,12.38,0.94
20.05,2.54,12.28,0.97
20.05,2.51,12.15,0.94
20.05,2.50,11.99,1.00
20.05,2.53,11.83,1.06
20.06,2.60,11.71,1.11
20.06,2.66,11.58,1.16
20.06,2.74,11.53,1.18
20.06,2.85,11.45,1.18
20.07,2.92,11.41,1.19
20.07,2.98,11.39,1.24
20.07,3.03,11.39,1.27
20.07,3.10,11.41,1.31
20.08,3.10,11.45,1.32
20.08,3.13,11.50,1.31
20.08,3.16,11.50,1.31
20.08,3.09,11.51,1.34
20.08,3.05,11.51,1.33
20.09,3.02,11.48,1.35
20.09,3.02,11.48,1.41
20.09,3.03,11.50,1.45
20.09,3.03,11.49,1.47
20.10,3.00,11.53,1.45
20.10,2.90,11.55,1.37
20.10,2.81,11.55,1.27
20.10,2.72,11.59,1.16
20.11,2.60,11.63,1.05
20.11,2.50,11.64,0.91
20.11,2.39,11.63,0.77
20.11,2.28,11.62,0.64
20.11,2.14,11.59,0.59
20.12,2.04,11.55,0.55
20.12,1.93,11.48,0.53
20.12,1.83,11.40,0.48
20.12,1.73,11.31,0.45
20.13,1.59,11.25,0.44
20.13,1.48,11.16,0.45
20.13,1.38,11.06,0.47
20.13,1.25,10.95,0.55
20.14,1.13,10.86,0.62
20.14,0.99,10.77,0.72
20.14,0.87,10.69,0.82
20.14,0.76,10.61,0.96
20.14,0.65,10.52,1.18
20.15,0.55,10.41,1.32
20.15,0.50,10.34,1.25
20.15,0.41,10.25,1.12
20.15,0.32,10.19,0.99
20.16,0.23,10.13,0.80
20.16,0.15,10.01,0.51
20.16,-0.01,9.93,0.21
20.16,-0.13,9.80,-0.17
20.16,-0.28,9.68,-0.50
20.17,-0.42,9.60,-0.68
20.17,-0.58,9.51,-0.70
20.17,-0.65,9.43,-0.58
20.17,-0.67,9.33,-0.34
20.18,-0.77,9.25,-0.11
20.18,-0.86,9.24,0.05
20.18,-0.92,9.25,0.24
20.18,-1.06,9.28,0.37
20.19,-1.14,9.34,0.40
20.19,-1.23,9.40,0.39
20.19,-1.34,9.48,0.29
20.19,-1.41,9.55,0.24
20.19,-1.50,9.69,0.19
20.20,-1.57,9.86,0.09
20.20,-1.63,10.00,0.00
20.20,-1.68,10.17,-0.06
20.20,-1.76,10.30,-0.14
20.21,-1.79,10.41,-0.15
20.21,-1.87,10.51,-0.12
20.21,-1.95,10.61,-0.08
20.21,-1.96,10.64,-0.02
20.22,-1.98,10.72,0.14
20.22,-1.99,10.77,0.33
20.22,-2.02,10.88,0.50
20.22,-1.99,10.98,0.69
20.22,-1.90,11.00,0.89
20.23,-1.86,11.03,1.12
20.23,-1.82,11.08,1.33
20.23,-1.79,11.08,1.41
20.23,-1.69,11.02,1.52
20.24,-1.54,11.00,1.53
20.24,-1.40,11.02,1.53
20.24,-1.29,11.06,1.48
20.24,-1.11,11.10,1.38
20.25,-0.90,11.12,1.17
20.25,-0.64,11.16,0.87
20.25,-0.42,11.25,0.60
20.25,-0.27,11.31,0.32
20.25,0.03,11.31,0.01
20.26,0.33,11.27,-0.27
20.26,0.54,11.21,-0.51
20.26,0.75,11.12,-0.81
20.26,0.99,11.02,-1.11
20.27,1.21,10.85,-1.38
20.27,1.52,10.78,-1.48
20.27,1.80,10.76,-1.58
20.27,2.04,10.66,-1.78
20.28,2.27,10.54,-1.92
20.28,2.47,10.43,-1.99
20.28,2.50,10.35,-2.04
20.28,2.53,10.25,-2.03
20.28,2.56,10.16,-1.98
20.29,2.57,10.11,-1.89
20.29,2.63,10.03,-1.76
20.29,2.61,9.99,-1.58
20.29,2.56,9.90,-1.44
20.30,2.44,9.86,-1.36
20.30,2.32,9.82,-1.30
20.30,2.12,9.91,-1.13
20.30,2.04,9.96,-0.91
20.31,2.05,9.91,-0.74
20.31,2.03,9.87,-0.57
20.31,2.11,9.82,-0.50
20.31,2.05,9.77,-0.39
20.31,1.90,9.73,-0.41
20.32,1.88,9.58,-0.44
20.32,1.83,9.49,-0.40
20.32,1.80,9.34,-0.55
20.32,1.65,9.27,-0.74
20.33,1.57,9.19,-0.90
20.33,1.59,9.10,-1.10
20.33,1.65,9.00,-1.22
20.33,1.71,8.93,-1.36
20.34,1.83,8.85,-1.51
20.34,1.84,8.78,-1.56
20.34,1.94,8.68,-1.63
20.34,2.03,8.60,-1.69
20.34,2.14,8.52,-1.73
20.35,2.23,8.42,-1.82
20.35,2.38,8.29,-1.84
20.35,2.41,8.21,-1.84
20.35,2.37,8.10,-1.90
20.36,2.23,8.02,-2.01
20.36,2.13,7.88,-2.14
20.36,2.05,7.77,-2.22
20.36,2.13,7.59,-2.34
20.36,2.11,7.43,-2.38
20.37,2.10,7.29,-2.41
20.37,1.99,7.22,-2.41
20.37,1.95,7.14,-2.41
20.37,1.92,7.05,-2.39
20.38,1.87,6.95,-2.41
20.38,1.79,6.85,-2.42
20.38,1.76,6.77,-2.39
20.38,1.68,6.70,-2.39
20.39,1.65,6.69,-2.39
20.39,1.61,6.65,-2.41
20.39,1.63,6.63,-2.51
20.39,1.59,6.64,-2.52
20.39,1.66,6.58,-2.60
20.40,1.68,6.53,-2.68
20.40,1.68,6.48,-2.73
20.40,1.69,6.52,-2.74
20.40,1.67,6.55,-2.69
20.41,1.65,6.52,-2.76
20.41,1.70,6.50,-2.73
20.41,1.69,6.50,-2.76
20.41,1.70,6.47,-2.74
20.42,1.72,6.41,-2.74
20.42,1.69,6.39,-2.70
20.42,1.71,6.33,-2.71
20.42,1.68,6.31,-2.72
20.42,1.69,6.27,-2.74
20.43,1.65,6.30,-2.69
20.43,1.67,6.26,-2.67
20.43,1.71,6.21,-2.61
20.43,1.65,6.21,-2.58
20.44,1.62,6.21,-2.54
20.44,1.57,6.18,-2.53
20.44,1.52,6.17,-2.55
20.44,1.55,6.10,-2.52
20.45,1.45,6.06,-2.50
20.45,1.44,6.00,-2.44
20.45,1.45,5.92,-2.40
20.45,1.40,5.85,-2.33
20.45,1.35,5.80,-2.27
20.46,1.30,5.79,-2.23
20.46,1.20,5.77,-2.20
20.46,1.16,5.70,-2.22
20.46,1.12,5.65,-2.18
20.47,1.13,5.54,-2.18
20.47,1.13,5.49,-2.21
20.47,1.20,5.40,-2.20
20.47,1.17,5.33,-2.20
20.48,1.17,5.30,-2.16
20.48,1.24,5.24,-2.13
20.48,1.35,5.17,-2.16
20.48,1.30,5.10,-2.05
20.48,1.24,5.09,-2.15
20.49,1.26,5.07,-2.22
20.49,1.33,5.09,-2.28
20.49,1.37,5.09,-2.34
20.49,1.43,5.09,-2.35
20.50,1.49,5.08,-2.44
20.50,1.52,5.11,-2.56
20.50,1.59,5.16,-2.63
20.50,1.68,5.13,-2.69
20.51,1.86,5.08,-2.71
20.51,1.87,5.11,-2.81
20.51,1.84,5.22,-2.89
20.51,1.92,5.24,-2.95
20.51,1.96,5.31,-3.01
20.52,2.18,5.32,-3.03
20.52,2.34,5.35,-3.11
20.52,2.52,5.36,-3.13
20.52,2.62,5.44,-3.15
20.53,2.71,5.56,-3.17
20.53,2.81,5.71,-3.24
20.53,3.00,5.81,-3.24
20.53,3.15,5.98,-3.29
20.54,3.32,6.14,-3.27
20.54,3.58,6.30,-3.28
20.54,3.69,6.52,-3.29
20.54,3.89,6.75,-3.32
20.54,4.01,7.04,-3.33
20.55,3.99,7.38,-3.38
20.55,4.18,7.65,-3.36
20.55,4.37,7.96,-3.41
20.55,4.36,8.47,-3.51
20.56,4.32,8.87,-3.57
20.56,4.36,9.35,-3.60
20.56,4.51,9.77,-3.64
20.56,4.58,10.23,-3.68
20.56,4.56,10.70,-3.74
20.57,4.60,11.09,-3.81
20.57,4.62,11.46,-3.82
20.57,4.83,11.74,-3.86
20.57,4.75,12.14,-4.00
20.58,4.81,12.54,-4.08
20.58,4.84,12.88,-4.21
20.58,4.76,13.19,-4.26
20.58,4.88,13.40,-4.35
20.59,4.65,13.71,-4.46
20.59,4.67,13.97,-4.58
20.59,4.73,14.23,-4.63
20.59,4.62,14.36,-4.64
20.59,4.62,14.45,-4.64
20.60,4.46,14.51,-4.68
20.60,4.43,14.43,-4.64
20.60,4.42,14.24,-4.61
20.60,4.46,13.93,-4.48
20.61,4.65,13.45,-4.38
20.61,4.87,12.85,-4.32
20.61,4.96,12.20,-4.32
20.61,4.85,11.58,-4.38
20.62,4.83,10.99,-4.45
20.62,4.56,10.50,-4.55
20.62,4.36,9.99,-4.65
20.62,4.11,9.53,-4.79
20.62,3.99,9.08,-4.80
20.63,3.98,8.64,-4.83
20.63,3.95,8.19,-4.79
20.63,3.93,7.80,-4.66
20.63,3.88,7.45,-4.60
20.64,3.76,7.10,-4.52
20.64,3.71,6.71,-4.40
20.64,3.68,6.35,-4.22
20.64,3.57,6.07,-4.07
20.65,3.42,5.79,-3.91
20.65,3.24,5.64,-3.77
20.65,3.21,5.41,-3.60
20.65,3.04,5.22,-3.41
20.65,2.90,5.11,-3.19
20.66,2.72,5.11,-3.01
20.66,2.56,5.21,-2.91
20.66,2.51,5.39,-2.85
20.66,2.52,5.66,-2.86
20.67,2.59,6.05,-2.89
20.67,2.76,6.47,-2.92
20.67,2.87,7.07,-2.94
