Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
31.97,0.67,9.78,-0.34
31.97,0.70,9.76,-0.37
31.98,0.66,9.77,-0.34
31.98,0.66,9.76,-0.33
31.98,0.68,9.75,-0.33
31.98,0.69,9.75,-0.32
31.99,0.67,9.77,-0.33
31.99,0.65,9.75,-0.34
31.99,0.64,9.74,-0.32
31.99,0.63,9.74,-0.32
31.99,0.60,9.78,-0.32
32.00,0.60,9.76,-0.35
32.00,0.61,9.75,-0.36
32.00,0.61,9.76,-0.35
32.00,0.61,9.74,-0.33
32.01,0.60,9.75,-0.32
32.01,0.58,9.75,-0.28
32.01,0.56,9.75,-0.24
32.01,0.59,9.78,-0.24
32.02,0.56,9.77,-0.24
32.02,0.54,9.78,-0.24
32.02,0.52,9.81,-0.25
32.02,0.51,9.81,-0.22
32.02,0.47,9.83,-0.19
32.03,0.49,9.81,-0.17
32.03,0.50,9.82,-0.20
32.03,0.50,9.82,-0.21
32.03,0.48,9.83,-0.23
32.04,0.46,9.84,-0.23
32.04,0.46,9.84,-0.28
32.04,0.46,9.83,-0.32
32.04,0.48,9.84,-0.36
32.05,0.51,9.84,-0.38
32.05,0.53,9.82,-0.40
32.05,0.56,9.82,-0.40
32.05,0.58,9.83,-0.38
32.05,0.59,9.82,-0.40
32.06,0.62,9.82,-0.39
32.06,0.61,9.79,-0.34
32.06,0.61,9.80,-0.34
32.06,0.58,9.80,-0.32
32.07,0.55,9.81,-0.29
32.07,0.53,9.81,-0.26
32.07,0.55,9.77,-0.26
32.07,0.53,9.78,-0.30
32.08,0.52,9.77,-0.35
32.08,0.50,9.78,-0.40
32.08,0.48,9.75,-0.40
32.08,0.47,9.78,-0.43
32.08,0.47,9.77,-0.40
32.09,0.49,9.74,-0.37
32.09,0.47,9.73,-0.34
32.09,0.46,9.73,-0.29
32.09,0.46,9.73,-0.24
32.10,0.49,9.73,-0.24
32.10,0.48,9.74,-0.25
32.10,0.48,9.74,-0.28
32.10,0.50,9.72,-0.31
32.11,0.51,9.73,-0.34
32.11,0.50,9.74,-0.33
32.11,0.48,9.75,-0.32
32.11,0.47,9.79,-0.36
32.11,0.47,9.79,-0.40
32.12,0.50,9.78,-0.42
32.12,0.49,9.79,-0.39
32.12,0.48,9.77,-0.38
32.12,0.50,9.79,-0.40
32.13,0.51,9.79,-0.42
32.13,0.55,9.76,-0.45
32.13,0.52,9.76,-0.47
32.13,0.53,9.78,-0.46
32.14,0.54,9.80,-0.44
32.14,0.56,9.80,-0.44
32.14,0.61,9.82,-0.48
32.14,0.63,9.80,-0.51
32.14,0.62,9.80,-0.52
32.15,0.63,9.80,-0.51
32.15,0.61,9.79,-0.47
32.15,0.58,9.81,-0.47
32.15,0.60,9.82,-0.40
32.16,0.59,9.82,-0.39
32.16,0.59,9.82,-0.39
32.16,0.58,9.82,-0.41
32.16,0.57,9.83,-0.40
32.17,0.61,9.81,-0.39
32.17,0.65,9.80,-0.43
32.17,0.69,9.79,-0.45
32.17,0.68,9.81,-0.41
32.17,0.69,9.81,-0.37
32.18,0.69,9.80,-0.38
32.18,0.68,9.79,-0.38
32.18,0.69,9.78,-0.36
32.18,0.68,9.80,-0.31
32.19,0.70,9.77,-0.28
32.19,0.74,9.74,-0.28
32.19,0.72,9.75,-0.29
32.19,0.69,9.74,-0.29
32.19,0.64,9.77,-0.29
32.20,0.63,9.78,-0.31
32.20,0.67,9.76,-0.33
32.20,0.68,9.78,-0.36
32.20,0.65,9.80,-0.42
32.21,0.73,9.80,-0.39
32.21,0.74,9.81,-0.41
32.21,0.68,9.80,-0.39
32.21,0.63,9.82,-0.36
32.22,0.63,9.80,-0.32
32.22,0.64,9.80,-0.24
32.22,0.62,9.81,-0.13
32.22,0.59,9.81,-0.10
32.22,0.62,9.77,-0.12
32.23,0.62,9.77,-0.15
32.23,0.57,9.80,-0.13
32.23,0.57,9.80,-0.16
32.23,0.53,9.78,-0.25
32.24,0.59,9.80,-0.30
32.24,0.57,9.83,-0.34
32.24,0.55,9.84,-0.37
32.24,0.56,9.85,-0.40
32.25,0.59,9.87,-0.42
32.25,0.61,9.85,-0.36
32.25,0.60,9.87,-0.34
32.25,0.59,9.87,-0.37
32.25,0.58,9.84,-0.37
32.26,0.61,9.84,-0.38
32.26,0.61,9.83,-0.34
32.26,0.57,9.84,-0.32
32.26,0.60,9.83,-0.34
32.27,0.57,9.83,-0.38
32.27,0.61,9.82,-0.38
32.27,0.63,9.84,-0.34
32.27,0.58,9.85,-0.31
32.28,0.58,9.82,-0.30
32.28,0.62,9.81,-0.31
32.28,0.62,9.81,-0.30
32.28,0.61,9.84,-0.29
32.28,0.57,9.85,-0.29
32.29,0.63,9.83,-0.31
32.29,0.62,9.81,-0.33
32.29,0.63,9.81,-0.31
32.29,0.64,9.80,-0.32
32.30,0.63,9.82,-0.27
32.30,0.60,9.82,-0.21
32.30,0.62,9.82,-0.24
32.30,0.67,9.81,-0.28
32.31,0.69,9.82,-0.33
32.31,0.67,9.81,-0.35
32.31,0.70,9.80,-0.37
32.31,0.66,9.82,-0.41
32.31,0.61,9.84,-0.41
32.32,0.60,9.84,-0.36
32.32,0.60,9.84,-0.34
32.32,0.63,9.84,-0.36
32.32,0.65,9.84,-0.39
32.33,0.65,9.85,-0.43
32.33,0.65,9.86,-0.48
32.33,0.69,9.85,-0.50
32.33,0.72,9.87,-0.50
32.34,0.73,9.85,-0.52
32.34,0.71,9.82,-0.51
32.34,0.74,9.82,-0.49
32.34,0.77,9.81,-0.46
32.34,0.77,9.81,-0.44
32.35,0.74,9.82,-0.40
32.35,0.71,9.82,-0.43
32.35,0.72,9.82,-0.43
32.35,0.76,9.81,-0.40
32.36,0.78,9.81,-0.39
32.36,0.75,9.82,-0.36
32.36,0.75,9.81,-0.36
32.36,0.74,9.78,-0.40
32.37,0.78,9.79,-0.44
32.37,0.79,9.80,-0.43
32.37,0.79,9.79,-0.42
32.37,0.77,9.80,-0.39
32.37,0.77,9.78,-0.36
32.38,0.78,9.78,-0.33
32.38,0.74,9.77,-0.27
32.38,0.71,9.75,-0.24
32.38,0.67,9.78,-0.21
32.39,0.67,9.78,-0.20
32.39,0.71,9.80,-0.25
32.39,0.72,9.77,-0.29
32.39,0.70,9.79,-0.28
32.40,0.71,9.80,-0.28
32.40,0.71,9.80,-0.31
32.40,0.75,9.78,-0.35
32.40,0.74,9.79,-0.37
32.40,0.73,9.79,-0.36
32.41,0.71,9.79,-0.34
32.41,0.73,9.80,-0.35
32.41,0.70,9.80,-0.33
32.41,0.69,9.80,-0.34
32.42,0.70,9.78,-0.34
32.42,0.70,9.78,-0.34
32.42,0.68,9.79,-0.35
32.42,0.69,9.80,-0.35
32.42,0.66,9.80,-0.37
32.43,0.64,9.81,-0.37
32.43,0.64,9.80,-0.37
32.43,0.64,9.79,-0.40
32.43,0.63,9.78,-0.37
32.44,0.65,9.78,-0.35
32.44,0.62,9.76,-0.34
32.44,0.61,9.76,-0.32
