Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
31.97,0.08,-0.03,0.04
31.97,0.08,-0.03,0.05
31.98,0.08,-0.03,0.04
31.98,0.08,-0.04,0.04
31.98,0.08,-0.04,0.04
31.98,0.08,-0.04,0.04
31.99,0.08,-0.04,0.04
31.99,0.08,-0.04,0.04
31.99,0.08,-0.04,0.04
31.99,0.07,-0.04,0.04
31.99,0.07,-0.04,0.04
32.00,0.07,-0.04,0.04
32.00,0.07,-0.04,0.04
32.00,0.07,-0.03,0.04
32.00,0.07,-0.03,0.04
32.01,0.07,-0.03,0.04
32.01,0.06,-0.03,0.04
32.01,0.06,-0.03,0.04
32.01,0.07,-0.03,0.04
32.02,0.07,-0.03,0.04
32.02,0.06,-0.03,0.04
32.02,0.06,-0.03,0.04
32.02,0.06,-0.04,0.04
32.02,0.06,-0.04,0.04
32.03,0.06,-0.05,0.04
32.03,0.06,-0.05,0.04
32.03,0.06,-0.05,0.03
32.03,0.06,-0.06,0.03
32.04,0.06,-0.06,0.03
32.04,0.05,-0.07,0.03
32.04,0.05,-0.07,0.03
32.04,0.05,-0.08,0.03
32.05,0.05,-0.08,0.03
32.05,0.04,-0.08,0.03
32.05,0.04,-0.08,0.03
32.05,0.03,-0.07,0.03
32.05,0.03,-0.07,0.03
32.06,0.03,-0.06,0.03
32.06,0.03,-0.05,0.03
32.06,0.03,-0.05,0.02
32.06,0.03,-0.04,0.02
32.07,0.03,-0.03,0.02
32.07,0.03,-0.03,0.02
32.07,0.03,-0.03,0.02
32.07,0.03,-0.02,0.02
32.07,0.02,-0.03,0.02
32.08,0.02,-0.02,0.02
32.08,0.02,-0.02,0.02
32.08,0.01,-0.02,0.02
32.08,0.01,-0.02,0.02
32.09,0.00,-0.02,0.01
32.09,0.00,-0.02,0.01
32.09,0.00,-0.02,0.01
32.09,0.00,-0.03,0.00
32.10,0.00,-0.04,0.00
32.10,0.00,-0.04,-0.01
32.10,0.00,-0.04,-0.01
32.10,0.00,-0.04,-0.01
32.10,0.00,-0.04,-0.01
32.11,0.00,-0.03,-0.01
32.11,0.00,-0.04,-0.01
32.11,0.00,-0.03,-0.01
32.11,0.00,-0.02,-0.01
32.12,0.00,-0.02,-0.01
32.12,-0.01,-0.02,-0.01
32.12,-0.01,-0.02,-0.01
32.12,-0.02,-0.02,-0.01
32.13,-0.02,-0.02,-0.01
32.13,-0.02,-0.01,-0.01
32.13,-0.02,-0.01,-0.01
32.13,-0.03,-0.01,-0.01
32.13,-0.03,-0.01,-0.01
32.14,-0.03,-0.01,-0.01
32.14,-0.03,-0.01,-0.01
32.14,-0.04,-0.01,-0.01
32.14,-0.04,0.00,-0.01
32.15,-0.04,0.00,-0.01
32.15,-0.04,0.00,-0.01
32.15,-0.05,0.01,-0.01
32.15,-0.05,0.01,-0.01
32.16,-0.05,0.01,-0.01
32.16,-0.05,0.01,-0.01
32.16,-0.06,0.01,-0.01
32.16,-0.06,0.01,-0.01
32.16,-0.06,0.00,-0.01
32.17,-0.07,0.01,-0.01
32.17,-0.07,0.01,-0.01
32.17,-0.07,0.00,-0.01
32.17,-0.07,0.00,-0.01
32.18,-0.08,0.00,-0.01
32.18,-0.08,0.00,-0.01
32.18,-0.08,0.00,-0.01
32.18,-0.08,-0.01,-0.01
32.19,-0.08,-0.01,-0.01
32.19,-0.08,-0.02,-0.02
32.19,-0.08,-0.03,-0.02
32.19,-0.09,-0.03,-0.02
32.19,-0.09,-0.04,-0.02
32.20,-0.09,-0.04,-0.02
32.20,-0.09,-0.04,-0.02
32.20,-0.09,-0.04,-0.02
32.20,-0.09,-0.04,-0.02
32.21,-0.10,-0.04,-0.02
32.21,-0.10,-0.03,-0.02
32.21,-0.10,-0.03,-0.02
32.21,-0.10,-0.02,-0.02
32.22,-0.10,-0.02,-0.02
32.22,-0.10,-0.02,-0.02
32.22,-0.10,-0.02,-0.02
32.22,-0.09,-0.03,-0.02
32.22,-0.09,-0.03,-0.02
32.23,-0.08,-0.04,-0.02
32.23,-0.07,-0.05,-0.02
32.23,-0.07,-0.05,-0.02
32.23,-0.06,-0.06,-0.02
32.24,-0.06,-0.06,-0.02
32.24,-0.06,-0.05,-0.02
32.24,-0.06,-0.06,-0.02
32.24,-0.06,-0.05,-0.02
32.25,-0.06,-0.05,-0.02
32.25,-0.06,-0.04,-0.01
32.25,-0.06,-0.04,-0.01
32.25,-0.05,-0.04,-0.01
32.25,-0.05,-0.04,-0.01
32.26,-0.05,-0.03,-0.01
32.26,-0.05,-0.03,-0.01
32.26,-0.05,-0.03,0.00
32.26,-0.04,-0.03,0.00
32.27,-0.04,-0.02,0.00
32.27,-0.04,-0.02,0.00
32.27,-0.03,-0.02,0.00
32.27,-0.03,-0.02,0.00
32.27,-0.03,-0.02,0.00
32.28,-0.02,-0.01,0.01
32.28,-0.02,-0.01,0.01
32.28,-0.01,-0.01,0.01
32.28,-0.01,-0.01,0.01
32.29,-0.01,0.00,0.01
32.29,-0.01,0.00,0.01
32.29,0.00,0.00,0.01
32.29,0.00,0.01,0.01
32.30,0.00,0.01,0.01
32.30,0.01,0.01,0.01
32.30,0.01,0.01,0.01
32.30,0.02,0.01,0.02
32.30,0.02,0.01,0.02
32.31,0.02,0.01,0.02
32.31,0.02,0.01,0.02
32.31,0.03,0.01,0.02
32.31,0.03,0.02,0.02
32.32,0.03,0.02,0.02
32.32,0.03,0.01,0.02
32.32,0.04,0.01,0.02
32.32,0.04,0.01,0.02
32.33,0.04,0.01,0.02
32.33,0.05,0.01,0.02
32.33,0.05,0.01,0.02
32.33,0.05,0.01,0.02
32.33,0.05,0.02,0.02
32.34,0.05,0.02,0.02
32.34,0.05,0.03,0.03
32.34,0.05,0.03,0.03
32.34,0.05,0.04,0.03
32.35,0.05,0.04,0.03
32.35,0.05,0.04,0.02
32.35,0.05,0.04,0.03
32.35,0.05,0.04,0.03
32.36,0.05,0.04,0.03
32.36,0.05,0.03,0.03
32.36,0.05,0.03,0.03
32.36,0.05,0.03,0.03
32.36,0.05,0.03,0.03
32.37,0.05,0.03,0.03
32.37,0.04,0.03,0.03
32.37,0.04,0.03,0.03
32.37,0.04,0.03,0.03
32.38,0.04,0.02,0.03
32.38,0.04,0.02,0.03
32.38,0.04,0.01,0.03
32.38,0.03,0.00,0.03
32.39,0.04,-0.01,0.03
32.39,0.04,-0.01,0.03
32.39,0.04,-0.02,0.02
32.39,0.04,-0.02,0.02
32.39,0.04,-0.02,0.02
32.40,0.04,-0.02,0.02
32.40,0.04,-0.02,0.02
32.40,0.04,-0.02,0.02
32.40,0.04,-0.02,0.03
32.41,0.04,-0.02,0.02
32.41,0.03,-0.02,0.03
