"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.753154000E-3,-1.167999983E0,1.008500004E1,-8.999999762E-1
1.225315500E-2,-1.172999978E0,1.005599976E1,-9.480000138E-1
1.475315600E-2,-1.131999969E0,1.010200024E1,-8.809999824E-1
1.725315700E-2,-1.149000049E0,1.006599998E1,-8.709999919E-1
1.975315800E-2,-1.184999943E0,1.008500004E1,-9.139999747E-1
2.225315900E-2,-1.098999977E0,1.010400009E1,-8.500000238E-1
2.475316000E-2,-1.125000000E0,1.011100006E1,-8.949999809E-1
2.725316100E-2,-1.031999946E0,1.011400032E1,-8.899999857E-1
2.975316200E-2,-1.057999969E0,1.010400009E1,-8.619999886E-1
3.225316300E-2,-1.046000004E0,1.012100029E1,-8.690000176E-1
3.475316400E-2,-1.062999964E0,1.014200020E1,-9.020000100E-1
3.725316500E-2,-1.083999991E0,1.009899998E1,-8.949999809E-1
3.975316600E-2,-1.062999964E0,1.007100010E1,-9.240000248E-1
4.225316700E-2,-1.039000034E0,1.011100006E1,-9.259999990E-1
4.475316800E-2,-1.052999973E0,1.011400032E1,-8.569999933E-1
4.725315400E-2,-1.072000027E0,1.008500004E1,-8.069999814E-1
4.975315500E-2,-1.083999991E0,1.014500046E1,-7.639999986E-1
5.225315600E-2,-1.041000009E0,1.009200001E1,-8.280000091E-1
5.475315700E-2,-1.036999941E0,1.007499981E1,-9.240000248E-1
5.725315800E-2,-9.929999709E-1,1.010599995E1,-8.379999995E-1
5.975315900E-2,-1.072000027E0,1.019699955E1,-8.590000272E-1
6.225316000E-2,-1.036999941E0,1.000100040E1,-9.020000100E-1
6.475316100E-2,-1.050999999E0,1.017599964E1,-8.949999809E-1
6.725316200E-2,-9.980000257E-1,1.015699959E1,-9.100000262E-1
6.975316300E-2,-1.004999995E0,1.010599995E1,-8.379999995E-1
7.225316400E-2,-9.769999981E-1,1.007800007E1,-8.190000057E-1
7.475316500E-2,-9.409999847E-1,1.014200020E1,-8.930000067E-1
7.725316600E-2,-9.789999723E-1,1.017099953E1,-9.290000200E-1
7.975316700E-2,-9.860000014E-1,1.009200001E1,-8.830000162E-1
8.225316800E-2,-9.409999847E-1,1.005099964E1,-9.340000153E-1
8.475315400E-2,-1.014999986E0,1.009899998E1,-9.499999881E-1
8.725315500E-2,-1.004999995E0,1.009500027E1,-1.044000030E0
9.229477000E-2,-9.959999919E-1,1.010200024E1,-1.062999964E0
9.479884700E-2,-8.899999857E-1,1.006599998E1,-9.929999709E-1
9.729700000E-2,-9.100000262E-1,1.005900002E1,-9.739999771E-1
9.980089800E-2,-9.020000100E-1,1.006599998E1,-9.670000076E-1
1.022990520E-1,-8.709999919E-1,1.008699989E1,-1.016999960E0
1.048030520E-1,-8.859999776E-1,1.009899998E1,-9.430000186E-1
1.073012060E-1,-9.309999943E-1,1.010200024E1,-1.044000030E0
1.098051940E-1,-9.840000272E-1,1.017099953E1,-9.890000224E-1
1.123034250E-1,-9.190000296E-1,1.004399967E1,-9.100000262E-1
1.148074250E-1,-8.709999919E-1,1.010599995E1,-9.959999919E-1
1.173055790E-1,-1.013000011E0,1.005900002E1,-1.024999976E0
1.198095790E-1,-9.929999709E-1,1.003899956E1,-1.013000011E0
1.223077400E-1,-9.430000186E-1,1.005599976E1,-9.789999723E-1
1.248117400E-1,-9.100000262E-1,1.004399967E1,-1.034000039E0
1.273099700E-1,-9.190000296E-1,1.008699989E1,-1.057999969E0
1.298139700E-1,-9.049999714E-1,1.005599976E1,-9.409999847E-1
1.323121420E-1,-8.740000129E-1,1.010599995E1,-9.580000043E-1
1.348161420E-1,-8.619999886E-1,1.011400032E1,-9.430000186E-1
