Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
20.03,-0.59,9.34,1.34
20.03,-0.57,9.38,1.35
20.03,-0.63,9.39,1.38
20.03,-0.61,9.38,1.38
20.04,-0.62,9.40,1.33
20.04,-0.64,9.39,1.35
20.04,-0.66,9.41,1.32
20.04,-0.66,9.41,1.35
20.05,-0.66,9.42,1.33
20.05,-0.67,9.42,1.37
20.05,-0.74,9.38,1.38
20.05,-0.74,9.39,1.35
20.06,-0.73,9.39,1.32
20.06,-0.73,9.38,1.32
20.06,-0.68,9.42,1.35
20.06,-0.71,9.39,1.35
20.07,-0.71,9.36,1.32
20.07,-0.69,9.35,1.28
20.07,-0.68,9.37,1.21
20.07,-0.66,9.36,1.30
20.08,-0.65,9.30,1.28
20.08,-0.63,9.33,1.19
20.08,-0.55,9.32,1.18
20.08,-0.53,9.29,1.21
20.09,-0.56,9.29,1.16
20.09,-0.57,9.32,1.19
20.09,-0.54,9.33,1.20
20.09,-0.55,9.32,1.19
20.10,-0.50,9.34,1.20
20.10,-0.52,9.34,1.19
20.10,-0.49,9.36,1.16
20.10,-0.50,9.36,1.21
20.11,-0.56,9.37,1.25
20.11,-0.52,9.40,1.26
20.11,-0.54,9.40,1.20
20.11,-0.57,9.37,1.25
20.12,-0.58,9.36,1.30
20.12,-0.57,9.35,1.25
20.12,-0.53,9.40,1.26
20.12,-0.54,9.39,1.29
20.13,-0.54,9.35,1.30
20.13,-0.54,9.34,1.27
20.13,-0.52,9.33,1.26
20.13,-0.48,9.30,1.20
20.14,-0.51,9.34,1.21
20.14,-0.50,9.32,1.30
20.14,-0.50,9.30,1.25
20.14,-0.46,9.29,1.20
20.15,-0.48,9.30,1.22
20.15,-0.44,9.30,1.18
20.15,-0.45,9.31,1.21
20.15,-0.49,9.29,1.14
20.16,-0.46,9.31,1.16
20.16,-0.46,9.30,1.20
20.16,-0.47,9.28,1.19
20.16,-0.45,9.26,1.18
20.17,-0.51,9.25,1.22
20.17,-0.51,9.26,1.24
20.17,-0.50,9.29,1.19
20.17,-0.51,9.31,1.23
20.18,-0.50,9.28,1.26
20.18,-0.53,9.29,1.23
20.18,-0.54,9.31,1.25
20.18,-0.55,9.30,1.33
20.19,-0.54,9.33,1.29
20.19,-0.55,9.31,1.32
20.19,-0.54,9.33,1.34
20.19,-0.58,9.33,1.27
20.20,-0.56,9.33,1.27
20.20,-0.59,9.33,1.27
20.20,-0.60,9.31,1.26
20.20,-0.56,9.33,1.26
20.21,-0.62,9.37,1.28
20.21,-0.61,9.33,1.22
20.21,-0.61,9.29,1.17
20.21,-0.59,9.30,1.21
20.22,-0.62,9.30,1.20
20.22,-0.61,9.24,1.20
20.22,-0.60,9.28,1.22
20.22,-0.61,9.25,1.24
20.23,-0.65,9.25,1.22
20.23,-0.62,9.24,1.27
20.23,-0.62,9.25,1.26
20.23,-0.64,9.24,1.26
20.24,-0.65,9.27,1.34
20.24,-0.64,9.29,1.34
20.24,-0.64,9.22,1.37
20.24,-0.62,9.25,1.40
20.25,-0.64,9.26,1.44
20.25,-0.61,9.24,1.40
20.25,-0.66,9.22,1.41
20.25,-0.62,9.27,1.42
20.26,-0.62,9.30,1.42
20.26,-0.60,9.29,1.42
20.26,-0.61,9.28,1.38
20.26,-0.61,9.26,1.32
20.27,-0.61,9.24,1.35
20.27,-0.60,9.27,1.35
20.27,-0.59,9.29,1.35
20.27,-0.60,9.30,1.35
20.28,-0.58,9.26,1.30
20.28,-0.60,9.27,1.29
20.28,-0.60,9.30,1.28
20.28,-0.58,9.33,1.25
20.29,-0.61,9.32,1.25
20.29,-0.61,9.36,1.20
20.29,-0.58,9.37,1.18
20.29,-0.60,9.36,1.16
20.30,-0.64,9.35,1.20
20.30,-0.63,9.37,1.13
20.30,-0.63,9.38,1.14
