Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
25.22,1.96,9.36,-0.41
25.23,1.94,9.34,-0.42
25.23,1.91,9.34,-0.42
25.23,1.85,9.33,-0.43
25.23,1.85,9.32,-0.45
25.24,1.82,9.31,-0.46
25.24,1.81,9.32,-0.46
25.24,1.81,9.30,-0.47
25.24,1.81,9.29,-0.50
25.24,1.77,9.32,-0.53
25.25,1.78,9.32,-0.54
25.25,1.80,9.33,-0.54
25.25,1.76,9.37,-0.57
25.25,1.71,9.36,-0.60
25.26,1.71,9.37,-0.62
25.26,1.74,9.38,-0.64
25.26,1.70,9.42,-0.66
25.26,1.74,9.43,-0.68
25.27,1.76,9.42,-0.66
25.27,1.75,9.45,-0.69
25.27,1.78,9.42,-0.72
25.27,1.84,9.42,-0.72
25.27,1.84,9.43,-0.74
25.28,1.82,9.43,-0.80
25.28,1.83,9.43,-0.83
25.28,1.86,9.41,-0.81
25.28,1.87,9.41,-0.84
25.29,1.88,9.39,-0.85
25.29,1.91,9.38,-0.86
25.29,1.85,9.38,-0.87
25.29,1.89,9.36,-0.87
25.30,1.89,9.35,-0.89
25.30,1.93,9.32,-0.90
25.30,1.89,9.31,-0.91
25.30,1.92,9.32,-0.95
25.30,1.96,9.30,-0.96
25.31,1.97,9.28,-0.99
25.31,2.01,9.26,-1.01
25.31,2.03,9.22,-1.04
25.31,2.05,9.20,-1.09
25.32,2.06,9.19,-1.10
25.32,2.05,9.18,-1.10
25.32,2.08,9.15,-1.11
25.32,2.10,9.08,-1.11
25.33,2.06,9.07,-1.14
25.33,2.06,9.02,-1.15
25.33,2.08,8.98,-1.15
25.33,2.12,8.91,-1.08
25.33,2.12,8.84,-1.04
25.34,2.06,8.78,-0.98
25.34,2.03,8.71,-0.93
25.34,2.03,8.60,-0.89
25.34,2.07,8.52,-0.85
25.35,2.07,8.42,-0.80
25.35,2.11,8.31,-0.77
25.35,2.11,8.19,-0.75
25.35,2.09,8.06,-0.73
25.36,2.03,7.99,-0.71
25.36,2.08,7.89,-0.67
25.36,2.10,7.76,-0.69
25.36,2.09,7.67,-0.70
