Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
19.00,0.01,0.13,0.15
19.00,0.01,0.13,0.15
19.00,0.01,0.12,0.14
19.00,0.00,0.13,0.14
19.01,0.00,0.13,0.14
19.01,0.00,0.13,0.14
19.01,0.00,0.13,0.14
19.01,0.01,0.13,0.13
19.01,0.01,0.14,0.13
19.02,0.01,0.14,0.13
19.02,0.02,0.14,0.13
19.02,0.02,0.13,0.13
19.02,0.02,0.13,0.13
19.03,0.02,0.13,0.12
19.03,0.03,0.13,0.12
19.03,0.03,0.13,0.12
19.03,0.03,0.13,0.11
19.04,0.03,0.13,0.11
19.04,0.03,0.13,0.11
19.04,0.04,0.13,0.11
19.04,0.04,0.13,0.11
19.04,0.04,0.14,0.10
19.05,0.04,0.14,0.10
19.05,0.04,0.14,0.10
19.05,0.05,0.14,0.10
19.05,0.05,0.14,0.09
19.06,0.05,0.14,0.09
19.06,0.05,0.14,0.09
19.06,0.05,0.14,0.09
19.06,0.05,0.14,0.09
19.07,0.05,0.14,0.09
19.07,0.05,0.13,0.08
19.07,0.05,0.13,0.08
19.07,0.05,0.13,0.08
19.07,0.05,0.13,0.08
19.08,0.05,0.13,0.08
19.08,0.05,0.12,0.08
19.08,0.04,0.12,0.08
19.08,0.04,0.12,0.08
19.09,0.04,0.12,0.07
19.09,0.04,0.11,0.07
19.09,0.04,0.11,0.07
19.09,0.04,0.11,0.07
19.10,0.04,0.11,0.07
19.10,0.04,0.11,0.06
19.10,0.04,0.12,0.06
19.10,0.04,0.11,0.06
19.10,0.05,0.11,0.06
19.11,0.05,0.11,0.06
19.11,0.05,0.11,0.05
19.11,0.05,0.10,0.05
19.11,0.04,0.10,0.06
19.12,0.04,0.08,0.06
19.12,0.04,0.07,0.06
19.12,0.03,0.06,0.06
19.12,0.03,0.04,0.06
19.13,0.02,0.03,0.06
19.13,0.02,0.02,0.06
19.13,0.02,0.01,0.05
19.13,0.02,0.01,0.05
19.13,0.03,0.00,0.04
19.14,0.03,0.00,0.04
19.14,0.03,-0.01,0.04
19.14,0.02,-0.03,0.04
19.14,0.02,-0.03,0.04
19.15,0.01,-0.05,0.04
19.15,0.01,-0.06,0.04
19.15,0.00,-0.07,0.04
19.15,-0.01,-0.08,0.04
19.16,-0.01,-0.09,0.04
19.16,-0.02,-0.11,0.05
19.16,-0.03,-0.12,0.04
19.16,-0.03,-0.14,0.04
19.16,-0.04,-0.15,0.04
19.17,-0.05,-0.17,0.04
19.17,-0.06,-0.18,0.04
19.17,-0.07,-0.20,0.04
19.17,-0.07,-0.22,0.04
19.18,-0.08,-0.23,0.04
19.18,-0.09,-0.25,0.03
19.18,-0.09,-0.27,0.03
19.18,-0.10,-0.28,0.03
19.19,-0.11,-0.29,0.02
19.19,-0.12,-0.30,0.02
19.19,-0.13,-0.31,0.01
19.19,-0.13,-0.33,0.01
19.19,-0.14,-0.34,0.00
19.20,-0.15,-0.35,-0.01
19.20,-0.16,-0.36,-0.01
19.20,-0.16,-0.36,-0.02
19.20,-0.17,-0.37,-0.03
19.21,-0.17,-0.37,-0.03
19.21,-0.18,-0.37,-0.04
19.21,-0.19,-0.37,-0.05
19.21,-0.19,-0.37,-0.05
19.21,-0.20,-0.37,-0.06
19.22,-0.20,-0.36,-0.07
19.22,-0.20,-0.36,-0.07
19.22,-0.20,-0.36,-0.08
19.22,-0.20,-0.36,-0.08
19.23,-0.20,-0.35,-0.09
19.23,-0.20,-0.35,-0.10
19.23,-0.20,-0.34,-0.10
19.23,-0.19,-0.35,-0.11
19.24,-0.19,-0.34,-0.11
19.24,-0.20,-0.34,-0.11
19.24,-0.20,-0.33,-0.12
19.24,-0.20,-0.33,-0.12
19.24,-0.20,-0.32,-0.12
19.25,-0.20,-0.32,-0.12
19.25,-0.20,-0.31,-0.11
19.25,-0.20,-0.30,-0.11
19.25,-0.20,-0.29,-0.11
19.26,-0.20,-0.28,-0.11
19.26,-0.20,-0.27,-0.11
19.26,-0.19,-0.26,-0.10
19.26,-0.19,-0.24,-0.10
19.27,-0.19,-0.22,-0.09
19.27,-0.19,-0.20,-0.09
19.27,-0.19,-0.19,-0.08
19.27,-0.18,-0.17,-0.07
19.27,-0.18,-0.14,-0.07
19.28,-0.17,-0.11,-0.06
19.28,-0.17,-0.08,-0.05
19.28,-0.16,-0.06,-0.04
19.28,-0.16,-0.04,-0.03
19.29,-0.15,-0.01,-0.03
19.29,-0.15,0.02,-0.02
19.29,-0.14,0.04,-0.01
19.29,-0.13,0.07,-0.01
19.30,-0.12,0.10,0.00
19.30,-0.11,0.12,0.01
19.30,-0.10,0.15,0.01
19.30,-0.09,0.17,0.02
19.30,-0.07,0.19,0.02
19.31,-0.06,0.21,0.03
19.31,-0.05,0.23,0.03
19.31,-0.03,0.24,0.03
19.31,-0.02,0.25,0.03
19.32,-0.01,0.26,0.04
19.32,0.00,0.27,0.04
19.32,0.01,0.28,0.04
19.32,0.03,0.28,0.04
19.33,0.04,0.29,0.05
19.33,0.06,0.30,0.05
19.33,0.07,0.30,0.05
19.33,0.08,0.31,0.05
19.33,0.10,0.32,0.05
19.34,0.11,0.32,0.06
19.34,0.13,0.33,0.06
19.34,0.14,0.34,0.06
19.34,0.15,0.35,0.06
19.35,0.17,0.36,0.07
19.35,0.18,0.37,0.07
19.35,0.19,0.37,0.07
19.35,0.20,0.38,0.07
19.36,0.22,0.38,0.07
19.36,0.23,0.38,0.07
19.36,0.24,0.38,0.08
19.36,0.25,0.37,0.08
19.36,0.26,0.36,0.08
19.37,0.27,0.36,0.08
19.37,0.28,0.35,0.08
19.37,0.29,0.34,0.08
19.37,0.29,0.33,0.08
19.38,0.30,0.32,0.08
19.38,0.30,0.31,0.09
19.38,0.31,0.30,0.09
19.38,0.31,0.30,0.09
19.39,0.31,0.29,0.09
19.39,0.32,0.29,0.10
19.39,0.32,0.29,0.10
19.39,0.32,0.29,0.10
19.39,0.33,0.29,0.11
19.40,0.34,0.29,0.11
19.40,0.35,0.30,0.12
19.40,0.35,0.29,0.12
19.40,0.36,0.30,0.13
19.41,0.37,0.29,0.13
19.41,0.38,0.29,0.14
19.41,0.39,0.29,0.14
19.41,0.39,0.29,0.15
19.42,0.40,0.28,0.15
19.42,0.41,0.28,0.16
19.42,0.42,0.27,0.16
19.42,0.42,0.27,0.16
19.42,0.43,0.26,0.16
19.43,0.44,0.26,0.16
19.43,0.45,0.25,0.16
19.43,0.45,0.24,0.17
19.43,0.46,0.22,0.17
19.44,0.46,0.22,0.17
19.44,0.47,0.22,0.17
19.44,0.47,0.21,0.17
19.44,0.47,0.21,0.17
19.44,0.47,0.22,0.17
19.45,0.48,0.23,0.17
19.45,0.48,0.23,0.17
19.45,0.48,0.23,0.17
19.45,0.49,0.23,0.18
19.46,0.50,0.23,0.18
19.46,0.50,0.23,0.18
19.46,0.51,0.23,0.18
19.46,0.52,0.22,0.18
19.47,0.53,0.21,0.18
19.47,0.54,0.20,0.19
19.47,0.55,0.18,0.19
19.47,0.56,0.16,0.19
19.47,0.56,0.14,0.18
19.48,0.56,0.12,0.18
19.48,0.57,0.08,0.18
19.48,0.57,0.05,0.17
19.48,0.58,0.01,0.17
19.49,0.58,-0.02,0.17
19.49,0.58,-0.06,0.16
19.49,0.59,-0.08,0.15
19.49,0.59,-0.11,0.15
19.50,0.60,-0.14,0.15
19.50,0.61,-0.16,0.14
19.50,0.61,-0.18,0.14
19.50,0.62,-0.20,0.14
19.50,0.63,-0.21,0.14
19.51,0.64,-0.22,0.14
19.51,0.64,-0.22,0.14
19.51,0.65,-0.22,0.14
19.51,0.65,-0.22,0.13
19.52,0.65,-0.22,0.14
19.52,0.65,-0.22,0.14
19.52,0.65,-0.21,0.14
19.52,0.65,-0.20,0.14
19.53,0.65,-0.19,0.15
19.53,0.65,-0.17,0.15
19.53,0.65,-0.16,0.16
19.53,0.65,-0.14,0.17
19.53,0.65,-0.13,0.17
19.54,0.64,-0.11,0.18
19.54,0.64,-0.10,0.18
19.54,0.64,-0.09,0.19
19.54,0.64,-0.08,0.19
19.55,0.64,-0.07,0.19
19.55,0.64,-0.07,0.19
19.55,0.64,-0.07,0.19
19.55,0.64,-0.07,0.19
19.56,0.65,-0.07,0.18
19.56,0.65,-0.09,0.18
19.56,0.65,-0.11,0.17
19.56,0.66,-0.13,0.16
19.56,0.66,-0.15,0.16
19.57,0.66,-0.17,0.15
19.57,0.66,-0.18,0.13
19.57,0.66,-0.19,0.12
19.57,0.65,-0.19,0.10
19.58,0.66,-0.19,0.09
19.58,0.66,-0.18,0.08
19.58,0.67,-0.17,0.07
19.58,0.68,-0.17,0.06
19.59,0.68,-0.16,0.05
19.59,0.69,-0.15,0.04
19.59,0.70,-0.14,0.03
19.59,0.71,-0.14,0.02
19.59,0.73,-0.14,0.01
19.60,0.74,-0.14,0.00
19.60,0.74,-0.15,-0.01
19.60,0.76,-0.16,-0.02
19.60,0.76,-0.18,-0.02
19.61,0.77,-0.19,-0.03
