Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
17.52,0.07,0.17,0.10
17.52,0.07,0.17,0.10
17.53,0.07,0.17,0.10
17.53,0.07,0.17,0.10
17.53,0.07,0.17,0.09
17.53,0.07,0.17,0.09
17.54,0.08,0.17,0.09
17.54,0.07,0.17,0.09
17.54,0.08,0.17,0.09
17.54,0.08,0.16,0.09
17.55,0.08,0.16,0.10
17.55,0.08,0.16,0.10
17.55,0.08,0.16,0.10
17.55,0.08,0.16,0.09
17.56,0.08,0.16,0.10
17.56,0.08,0.16,0.10
17.56,0.08,0.17,0.10
17.56,0.07,0.17,0.11
17.57,0.07,0.17,0.10
17.57,0.07,0.17,0.10
17.57,0.07,0.18,0.11
17.57,0.07,0.18,0.11
17.58,0.07,0.18,0.11
17.58,0.06,0.18,0.11
17.58,0.07,0.19,0.11
17.58,0.07,0.19,0.11
17.59,0.07,0.19,0.12
17.59,0.07,0.19,0.12
17.59,0.07,0.19,0.12
17.59,0.07,0.19,0.12
17.60,0.07,0.19,0.11
17.60,0.07,0.18,0.12
17.60,0.07,0.18,0.12
17.60,0.07,0.18,0.11
17.61,0.07,0.18,0.11
17.61,0.07,0.18,0.11
17.61,0.07,0.17,0.11
17.61,0.07,0.17,0.11
17.62,0.07,0.16,0.11
17.62,0.07,0.16,0.11
17.62,0.06,0.16,0.11
17.62,0.05,0.16,0.11
17.63,0.05,0.15,0.11
17.63,0.04,0.15,0.10
17.63,0.04,0.15,0.10
17.63,0.04,0.15,0.10
17.64,0.04,0.15,0.10
17.64,0.03,0.15,0.10
17.64,0.04,0.15,0.10
17.64,0.04,0.14,0.10
17.65,0.04,0.14,0.10
17.65,0.04,0.14,0.10
17.65,0.04,0.14,0.10
17.65,0.04,0.14,0.10
17.66,0.04,0.14,0.10
17.66,0.04,0.15,0.10
17.66,0.04,0.15,0.10
17.66,0.04,0.15,0.11
17.67,0.04,0.15,0.10
17.67,0.04,0.16,0.10
17.67,0.04,0.16,0.10
17.67,0.04,0.16,0.10
17.68,0.04,0.16,0.10
17.68,0.04,0.17,0.10
17.68,0.04,0.17,0.11
17.68,0.05,0.17,0.10
17.69,0.04,0.17,0.10
17.69,0.04,0.17,0.10
17.69,0.05,0.17,0.10
17.69,0.05,0.17,0.10
17.70,0.05,0.16,0.10
17.70,0.05,0.16,0.10
17.70,0.05,0.16,0.10
17.70,0.06,0.16,0.09
17.71,0.06,0.16,0.09
17.71,0.06,0.16,0.09
17.71,0.06,0.16,0.09
17.71,0.07,0.16,0.09
17.72,0.07,0.15,0.08
17.72,0.07,0.15,0.08
17.72,0.07,0.14,0.08
17.72,0.07,0.14,0.08
17.73,0.07,0.13,0.07
17.73,0.07,0.13,0.07
17.73,0.07,0.12,0.07
17.73,0.07,0.12,0.07
17.74,0.07,0.12,0.07
17.74,0.07,0.12,0.06
17.74,0.07,0.12,0.07
17.74,0.07,0.12,0.07
17.75,0.07,0.11,0.06
17.75,0.07,0.11,0.06
17.75,0.07,0.11,0.06
17.75,0.07,0.11,0.06
17.76,0.07,0.11,0.07
17.76,0.07,0.10,0.07
17.76,0.07,0.10,0.06
17.76,0.08,0.10,0.07
17.77,0.08,0.10,0.07
17.77,0.08,0.11,0.07
17.77,0.08,0.11,0.06
17.77,0.08,0.11,0.07
17.78,0.08,0.11,0.07
17.78,0.08,0.11,0.07
17.78,0.08,0.11,0.07
17.78,0.08,0.11,0.07
17.79,0.07,0.11,0.07
17.79,0.07,0.11,0.07
17.79,0.07,0.11,0.07
17.79,0.06,0.10,0.07
17.80,0.05,0.10,0.07
17.80,0.05,0.10,0.06
17.80,0.05,0.09,0.06
17.80,0.05,0.09,0.06
17.81,0.04,0.09,0.06
17.81,0.04,0.09,0.06
17.81,0.04,0.09,0.05
17.81,0.04,0.08,0.05
17.82,0.04,0.08,0.05
17.82,0.04,0.08,0.05
17.82,0.04,0.08,0.05
17.82,0.04,0.08,0.05
17.83,0.05,0.08,0.05
17.83,0.05,0.08,0.04
17.83,0.04,0.09,0.04
17.83,0.04,0.09,0.04
17.84,0.04,0.09,0.04
17.84,0.04,0.10,0.04
17.84,0.04,0.10,0.04
17.84,0.03,0.11,0.04
17.85,0.03,0.11,0.04
17.85,0.02,0.11,0.04
17.85,0.02,0.10,0.04
17.85,0.02,0.10,0.03
17.86,0.01,0.10,0.04
17.86,0.01,0.10,0.04
17.86,0.01,0.09,0.04
17.86,0.01,0.09,0.04
17.87,0.01,0.08,0.04
17.87,0.01,0.08,0.04
17.87,0.01,0.07,0.04
17.87,0.01,0.07,0.04
17.88,0.01,0.07,0.04
17.88,0.01,0.06,0.04
17.88,0.01,0.06,0.04
17.88,0.01,0.06,0.05
17.89,0.01,0.05,0.05
17.89,0.01,0.05,0.05
17.89,0.02,0.05,0.05
17.89,0.02,0.04,0.05
17.90,0.02,0.04,0.05
17.90,0.02,0.04,0.05
17.90,0.03,0.03,0.05
17.90,0.03,0.02,0.05
17.91,0.03,0.03,0.05
17.91,0.04,0.03,0.05
17.91,0.04,0.03,0.05
17.91,0.04,0.03,0.05
17.92,0.04,0.03,0.05
17.92,0.04,0.03,0.05
17.92,0.04,0.03,0.04
17.92,0.04,0.03,0.04
17.93,0.03,0.04,0.04
17.93,0.03,0.04,0.04
17.93,0.03,0.04,0.04
17.93,0.02,0.04,0.04
17.94,0.02,0.04,0.04
17.94,0.02,0.04,0.03
17.94,0.01,0.04,0.03
17.94,0.01,0.04,0.03
17.95,0.01,0.04,0.03
17.95,0.01,0.03,0.02
17.95,0.01,0.03,0.02
17.95,0.01,0.02,0.01
17.96,0.01,0.02,0.01
17.96,0.00,0.01,0.01
17.96,0.01,0.01,0.01
17.96,0.01,0.00,0.00
17.97,0.01,-0.01,0.00
17.97,0.01,-0.02,-0.01
17.97,0.01,-0.02,-0.01
17.97,0.02,-0.03,-0.01
17.98,0.02,-0.03,-0.01
17.98,0.02,-0.04,-0.02
17.98,0.02,-0.04,-0.02
17.98,0.02,-0.05,-0.02
17.99,0.03,-0.05,-0.02
17.99,0.03,-0.05,-0.02
17.99,0.03,-0.05,-0.03
17.99,0.02,-0.06,-0.03
18.00,0.02,-0.06,-0.02
18.00,0.02,-0.06,-0.02
18.00,0.03,-0.06,-0.02
18.00,0.03,-0.06,-0.02
18.01,0.02,-0.07,-0.02
18.01,0.02,-0.07,-0.02
18.01,0.02,-0.07,-0.02
18.01,0.02,-0.07,-0.02
18.02,0.02,-0.08,-0.01
18.02,0.02,-0.08,-0.02
18.02,0.02,-0.08,-0.02
18.02,0.03,-0.09,-0.02
18.03,0.03,-0.09,-0.02
18.03,0.03,-0.09,-0.02
18.03,0.03,-0.10,-0.02
18.03,0.04,-0.11,-0.02
18.04,0.04,-0.11,-0.03
18.04,0.04,-0.11,-0.02
18.04,0.04,-0.12,-0.03
18.04,0.04,-0.12,-0.03
18.05,0.04,-0.12,-0.03
18.05,0.05,-0.12,-0.04
18.05,0.05,-0.12,-0.04
18.05,0.04,-0.12,-0.04
18.06,0.04,-0.11,-0.04
18.06,0.03,-0.11,-0.04
18.06,0.03,-0.11,-0.05
18.06,0.02,-0.10,-0.05
18.07,0.02,-0.10,-0.05
18.07,0.01,-0.10,-0.05
18.07,0.01,-0.10,-0.05
18.07,0.01,-0.09,-0.05
18.08,0.00,-0.09,-0.05
18.08,0.00,-0.09,-0.05
18.08,0.00,-0.09,-0.05
18.08,-0.01,-0.09,-0.05
18.09,-0.01,-0.09,-0.05
18.09,0.00,-0.09,-0.05
18.09,0.00,-0.09,-0.04
18.09,0.00,-0.09,-0.04
18.10,0.01,-0.09,-0.05
18.10,0.01,-0.09,-0.04
18.10,0.02,-0.10,-0.05
18.10,0.02,-0.10,-0.04
18.11,0.02,-0.10,-0.05
18.11,0.03,-0.11,-0.05
18.11,0.03,-0.11,-0.05
18.11,0.03,-0.11,-0.05
18.12,0.03,-0.11,-0.05
18.12,0.03,-0.11,-0.05
18.12,0.03,-0.11,-0.05
18.12,0.03,-0.11,-0.06
18.13,0.03,-0.11,-0.06
18.13,0.03,-0.12,-0.06
18.13,0.04,-0.12,-0.06
18.13,0.03,-0.12,-0.06
18.14,0.03,-0.12,-0.07
18.14,0.03,-0.12,-0.06
18.14,0.03,-0.12,-0.06
18.14,0.03,-0.12,-0.07
18.15,0.03,-0.12,-0.07
18.15,0.03,-0.11,-0.07
18.15,0.03,-0.11,-0.07
18.15,0.04,-0.11,-0.06
18.16,0.04,-0.11,-0.06
